"Hot Spot","Self Time Difference (microseconds)","Self Time Base (microseconds)","Invocations Difference","Invocations Base"
"kanzi.entropy.BinaryEntropyEncoder.encodeByte(byte)",70375627,0,50164107,0
"kanzi.entropy.BinaryEntropyEncoder.encodeBit(int, int)",67917992,0,401312856,0
"kanzi.entropy.CMPredictor.update(int)",32494459,0,401312856,0
"kanzi.entropy.CMPredictor.get()",31113977,0,401312856,0
"kanzi.transform.LZCodec$LZPCodec.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",15262034,0,2,0
"kanzi.transform.LZCodec.differentInts(byte[ ], int, int)",14106657,0,187064200,0
"kanzi.transform.TextCodec$TextCodec1.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",13701727,0,1,0
"kanzi.transform.LZCodec$LZPCodec.findMatch(byte[ ], int, int, int)",4271159,0,9091743,0
"kanzi.entropy.BinaryEntropyEncoder.encode(byte[ ], int, int)",4186816,0,1,0
"kanzi.util.hash.XXHash32.hash(byte[ ], int, int)",4062728,0,1,0
"kanzi.transform.DivSufSort.swapInSA(int, int)",2501213,4841531,18193642,62866167
"kanzi.transform.DivSufSort.ssMultiKeyIntroSort(int, int, int, int)",1921541,7787177,-11495,23318
"kanzi.util.hash.XXHash32.round(int, int)",1893930,0,25000000,0
"kanzi.Memory$LittleEndian.readInt32(byte[ ], int)",1842148,0,25032488,0
"kanzi.transform.DivSufSort.ssCompare(int, int, int)",1719368,3320133,7978022,30272617
"kanzi.transform.DivSufSort.ssMergeBackward(int, int, int, int, int, int)",1082333,934500,1228,2169
"kanzi.transform.TextCodec$TextCodec1.emitWordIndex(byte[ ], int, int)",1070089,0,12721229,0
"kanzi.entropy.BinaryEntropyEncoder.flush()",872270,0,5233734,0
"kanzi.transform.DivSufSort.trPartition(int, int, int, int, int)",836174,1290470,255568,535262
"kanzi.transform.TextCodec.isText(byte)",497343,15240674,0,100005616
"kanzi.transform.TextCodec.isLowerCase(byte)",495518,7055582,0,100005616
"kanzi.transform.TextCodec$TextCodec1.emitSymbols(byte[ ], int, byte[ ], int, int, int)",490415,0,4629866,0
"kanzi.transform.DivSufSort.trIntroSort(int, int, int, int, kanzi.transform.DivSufSort$TRBudget)",463528,1403889,-90099,1382349
"kanzi.transform.DivSufSort.constructBWT(int[ ], int[ ], int, int, int[ ], int)",449526,1683686,0,1
"kanzi.Memory$BigEndian.writeInt32(byte[ ], int, int)",389965,0,5233734,0
"kanzi.transform.DivSufSort.ssInsertionSort(int, int, int, int)",202246,2221062,-45379,1170187
"kanzi.transform.DivSufSort.trInsertionSort(int, int, int)",115459,600885,551944,2977117
"kanzi.transform.TextCodec$TextCodec1.reset(int)",107780,0,1,0
"kanzi.transform.TextCodec.isDelimiter(byte)",95362,1082185,0,13861126
"kanzi.transform.DivSufSort$Stack.push(int, int, int, int, int)",91431,243889,638848,2539457
"kanzi.transform.DivSufSort.trIlg(int)",67464,287614,497087,2923260
"kanzi.transform.DivSufSort.trPivot(int[ ], int, int, int)",56165,111359,255559,535018
"kanzi.transform.DivSufSort$Stack.pop()",50024,404963,538482,3947293
"kanzi.transform.TextCodec.sameWords(byte[ ], int, byte[ ], int, int)",42492,1350314,23264,12697965
"kanzi.transform.DivSufSort$TRBudget.check(int)",42360,109845,407063,1121148
"kanzi.transform.DivSufSort.ssPivot(int, int, int, int)",41896,197945,94433,895009
"kanzi.transform.DivSufSort.sortTypeBstar(int[ ], int[ ], int)",25751,683166,0,1
"kanzi.transform.TextCodec$TextCodec1.expandDictionary()",25448,0,1,0
"kanzi.transform.DivSufSort.trMedian3(int[ ], int, int, int, int)",19591,44027,150844,335626
"kanzi.transform.DivSufSort.ssIlg(int)",14773,89948,73017,879443
"kanzi.transform.DivSufSort.ssMedian5(int, int, int, int, int, int, int)",12210,63508,51423,447834
"kanzi.transform.DivSufSort.computeBWT(byte[ ], byte[ ], int[ ], int, int, int, int[ ], int)",10610,84152,0,1
"kanzi.transform.DivSufSort.ssMedian3(int, int, int, int, int)",9425,73526,65192,543208
"kanzi.io.CompressedOutputStream.<init>(kanzi.OutputBitStream, java.util.Map)",5931,43035,0,1
"kanzi.transform.TextCodec$DictEntry.<init>(byte[ ], int, int, int, int)",3055,39947,0,524288
"java.io.PrintStream.println(java.lang.String)",1218,0,28,0
"kanzi.transform.LZCodec.<init>(java.util.Map)",1103,0,2,0
"kanzi.app.InfoPrinter.<init>(int, kanzi.app.InfoPrinter$Type, java.io.PrintStream)",763,0,1,0
"java.nio.file.Files.isRegularFile(java.nio.file.Path, java.nio.file.LinkOption[ ])",697,0,2,0
"kanzi.transform.DivSufSort.reset()",621,0,1,0
"kanzi.transform.TransformFactory.getTypeToken(java.lang.String)",531,0,8,0
"kanzi.transform.DivSufSort.ssPartition(int, int, int, int)",518,98096,51612,437100
"kanzi.transform.TextCodec.isUpperCase(byte)",501,0,5487,0
"java.util.Arrays.fill(int[ ], int)",472,0,257,0
"kanzi.app.Kanzi.processCommandLine(java.lang.String[ ], java.util.Map)",460,0,1,0
"kanzi.app.InfoPrinter.processEvent(kanzi.Event)",451,0,6,0
"java.lang.String.split(java.lang.String)",394,0,3,0
"kanzi.transform.TextCodec.computeStats(byte[ ], int, int, int[ ], boolean)",-1905,147014,0,1
"kanzi.transform.DivSufSort.trSort(int, int)",-16226,232047,0,1
"kanzi.transform.BWT.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",-24661,74951,0,1
"kanzi.Global.computeHistogramOrder0(byte[ ], int, int, int[ ], boolean)",-38273,38273,-1028,1028
"kanzi.Memory$BigEndian.writeLong64(byte[ ], int, long)",-167772,368975,-2666408,5283283
"kanzi.Memory$BigEndian.readLong64(byte[ ], int)",-207388,397993,-2649352,5266221
"kanzi.transform.ZRLT.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",-246319,246319,-1,1
"kanzi.bitstream.DefaultOutputBitStream.pushCurrent()",-426236,844488,-2666408,5283283
"kanzi.bitstream.DefaultOutputBitStream.writeBits(byte[ ], int, int)",-435339,878841,-1027,1029
"kanzi.transform.TextCodec$TextCodec2.emitSymbols(byte[ ], int, byte[ ], int, int, int)",-462712,462712,-4625539,4625539
"kanzi.transform.SBRT.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",-956931,956931,-1,1
"kanzi.transform.TextCodec$TextCodec2.emitWordIndex(byte[ ], int, int, int)",-1039165,1039165,-12697965,12697965
"kanzi.entropy.ANSRangeEncoder.encodeSymbol(int[ ], int, kanzi.entropy.ANSRangeEncoder$Symbol)",-2462807,2462807,-33678300,33678300
"kanzi.entropy.ANSRangeEncoder.encodeChunk(byte[ ], int, int)",-2831974,2831974,-1028,1028
