"Hot Spot","Self Time Difference (microseconds)","Self Time Base (microseconds)","Invocations Difference","Invocations Base"
"kanzi.transform.LZCodec$LZXCodec.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",17954377,0,48,0
"kanzi.transform.LZCodec$LZXCodec.hash(byte[ ], int)",14679615,0,61637390,0
"kanzi.transform.TextCodec.isText(byte)",9910375,15240674,6053,100005616
"java.lang.Thread.yield()",9899622,0,16919893,0
"kanzi.transform.TextCodec$TextCodec2.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",7997199,13464763,47,1
"kanzi.Memory$LittleEndian.readLong64(byte[ ], int)",6669478,0,61637390,0
"kanzi.transform.TextCodec.isLowerCase(byte)",4288152,7055582,6053,100005616
"java.lang.Math.max(int, int)",3557210,0,29571673,0
"kanzi.io.CompressedOutputStream$EncodingTask.encodeBlock(kanzi.SliceByteArray, kanzi.SliceByteArray, int, long, int, int)",3412603,32867,47,1
"kanzi.transform.LZCodec.differentInts(byte[ ], int, int)",2887426,0,21481142,0
"kanzi.transform.LZCodec$LZXCodec.findMatch(byte[ ], int, int, int)",2603268,0,6440520,0
"kanzi.bitstream.DefaultOutputBitStream.writeBits(long, int)",1616057,17816,10220402,211095
"java.util.concurrent.atomic.AtomicInteger.get()",1456016,0,16919999,0
"kanzi.entropy.HuffmanEncoder.encode(byte[ ], int, int)",1371526,0,48,0
"java.lang.Math.min(int, int)",1182246,0,10077643,0
"kanzi.transform.LZCodec$LZXCodec.emitLiterals(byte[ ], int, byte[ ], int, int)",923820,0,2740001,0
"kanzi.bitstream.DefaultOutputBitStream.pushCurrent()",883814,844488,2862506,5283283
"kanzi.transform.TextCodec.isDelimiter(byte)",623578,1082185,-20,13861126
"kanzi.transform.LZCodec$LZXCodec.arrayChunkCopy(byte[ ], int, byte[ ], int)",518273,0,4752210,0
"kanzi.Memory$BigEndian.writeLong64(byte[ ], int, long)",441007,368975,2862506,5283283
"kanzi.transform.TextCodec.computeStats(byte[ ], int, int, int[ ], boolean)",334137,147014,47,1
"kanzi.transform.TextCodec$TextCodec2.emitWordIndex(byte[ ], int, int, int)",326439,1039165,-1190571,12697965
"kanzi.transform.TextCodec$TextCodec2.emitSymbols(byte[ ], int, byte[ ], int, int, int)",272591,462712,42355,4625539
"kanzi.transform.TextCodec.sameWords(byte[ ], int, byte[ ], int, int)",253491,1350314,-1190571,12697965
"kanzi.Global.computeHistogramOrder0(byte[ ], int, int, int[ ], boolean)",173338,38273,1494,1028
"kanzi.transform.LZCodec$LZXCodec.emitLength(byte[ ], int, int)",166740,0,1430182,0
"kanzi.transform.TextCodec$DictEntry.<init>(byte[ ], int, int, int, int)",158248,39947,1000448,524288
"kanzi.entropy.ExpGolombEncoder.encodeByte(byte)",142368,0,620111,0
"kanzi.transform.TextCodec$TextCodec2.reset(int)",106395,30492,47,1
"kanzi.entropy.HuffmanEncoder.updateFrequencies(int[ ])",90363,0,2474,0
"kanzi.transform.TextCodec$TextCodec2.expandDictionary()",88705,29214,48,1
"kanzi.entropy.HuffmanCommon.generateCanonicalCodes(short[ ], int[ ], int[ ], int)",32091,0,2474,0
"kanzi.bitstream.DefaultOutputBitStream.writeBit(int)",28511,0,274006,0
"java.util.Arrays.sort(int[ ], int, int)",22322,0,2474,0
"kanzi.entropy.HuffmanEncoder.computeInPlaceSizesPhase1(int[ ], int)",9557,0,2474,0
"kanzi.entropy.HuffmanEncoder.computeCodeLengths(int[ ], int)",5641,0,2474,0
"kanzi.transform.Sequence.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",5439,0,48,0
"kanzi.Global.log2_1024(int)",3600,0,9421,0
"kanzi.entropy.HuffmanEncoder.computeInPlaceSizesPhase2(int[ ], int)",3160,0,2474,0
"java.util.concurrent.ExecutorService.invokeAll(java.util.Collection)",3027,0,10,0
"kanzi.Global.computeFirstOrderEntropy1024(int, int[ ])",2493,0,48,0
"java.lang.Short.valueOf(short)",2450,0,144,0
"kanzi.transform.LZCodec.<init>(java.util.Map)",2360,0,48,0
"java.util.concurrent.ThreadPoolExecutor$Worker.run()",2183,0,5,0
"kanzi.app.InfoPrinter.processEvent(kanzi.Event)",1433,0,194,0
"java.io.PrintStream.println(java.lang.String)",1039,0,23,0
"java.lang.Integer.numberOfLeadingZeros(int)",856,0,5008,0
"kanzi.app.InfoPrinter.<init>(int, kanzi.app.InfoPrinter$Type, java.io.PrintStream)",774,0,1,0
"java.lang.Integer.valueOf(int)",742,0,441,0
"java.nio.file.Files.isRegularFile(java.nio.file.Path, java.nio.file.LinkOption[ ])",728,0,2,0
"kanzi.app.Kanzi.processCommandLine(java.lang.String[ ], java.util.Map)",630,0,1,0
"kanzi.transform.TextCodec.isUpperCase(byte)",621,0,5487,0
"java.util.Map.put(java.lang.Object, java.lang.Object)",566,0,360,0
"kanzi.transform.TextCodec.<clinit>()",552,0,1,0
"java.util.Map.getOrDefault(java.lang.Object, java.lang.Object)",514,0,386,0
"kanzi.Global.positiveOrNull(int)",483,0,3895,0
"java.util.HashMap.<init>(java.util.Map)",480,0,48,0
"kanzi.entropy.HuffmanEncoder.<init>(kanzi.OutputBitStream, int)",477,0,48,0
"kanzi.transform.TransformFactory.getTypeToken(java.lang.String)",473,0,6,0
"java.lang.String.split(java.lang.String)",453,0,3,0
"kanzi.entropy.ExpGolombEncoder.<init>(kanzi.OutputBitStream, boolean)",422,0,2474,0
"kanzi.Event.<init>(kanzi.Event$Type, int, long, int, boolean)",402,0,194,0
"java.lang.String.equals(java.lang.Object)",402,0,488,0
"java.util.Map.remove(java.lang.Object)",349,0,58,0
"kanzi.Memory.<clinit>()",349,0,1,0
"java.lang.Character.valueOf(char)",333,0,1,0
"kanzi.io.CompressedOutputStream.notifyListeners(kanzi.Listener[ ], kanzi.Event)",327,0,192,0
"kanzi.bitstream.DefaultOutputBitStream.isClosed()",313,0,2400,0
"kanzi.bitstream.DefaultOutputBitStream.<init>(java.io.OutputStream, int)",298,0,49,0
"kanzi.Event.<init>(kanzi.Event$Type, int, long, int, boolean, long)",295,0,194,0
"kanzi.io.CompressedOutputStream.<init>(kanzi.OutputBitStream, java.util.Map)",-38059,43035,0,1
"kanzi.transform.DivSufSort.trMedian3(int[ ], int, int, int, int)",-44027,44027,-335626,335626
"kanzi.bitstream.DefaultOutputBitStream.writeBits(byte[ ], int, int)",-49655,878841,-981,1029
"kanzi.Memory$BigEndian.readLong64(byte[ ], int)",-60863,397993,-1517016,5266221
"kanzi.transform.DivSufSort.ssMedian5(int, int, int, int, int, int, int)",-63508,63508,-447834,447834
"kanzi.transform.DivSufSort.ssMedian3(int, int, int, int, int)",-73526,73526,-543208,543208
"kanzi.transform.BWT.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",-74951,74951,-1,1
"kanzi.transform.DivSufSort.computeBWT(byte[ ], byte[ ], int[ ], int, int, int, int[ ], int)",-84152,84152,-1,1
"kanzi.transform.DivSufSort.ssIlg(int)",-89948,89948,-879443,879443
"kanzi.transform.DivSufSort.ssPartition(int, int, int, int)",-98096,98096,-437100,437100
"kanzi.transform.DivSufSort$TRBudget.check(int)",-109845,109845,-1121148,1121148
"kanzi.transform.DivSufSort.trPivot(int[ ], int, int, int)",-111359,111359,-535018,535018
"kanzi.transform.DivSufSort.ssPivot(int, int, int, int)",-197945,197945,-895009,895009
"kanzi.transform.DivSufSort.trSort(int, int)",-232047,232047,-1,1
"kanzi.transform.DivSufSort$Stack.push(int, int, int, int, int)",-243889,243889,-2539457,2539457
"kanzi.transform.ZRLT.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",-246319,246319,-1,1
"kanzi.transform.DivSufSort.trIlg(int)",-287614,287614,-2923260,2923260
"kanzi.transform.DivSufSort$Stack.pop()",-404963,404963,-3947293,3947293
"kanzi.transform.DivSufSort.trInsertionSort(int, int, int)",-600885,600885,-2977117,2977117
"kanzi.transform.DivSufSort.sortTypeBstar(int[ ], int[ ], int)",-683166,683166,-1,1
"kanzi.transform.DivSufSort.ssMergeBackward(int, int, int, int, int, int)",-934500,934500,-2169,2169
"kanzi.transform.SBRT.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",-956931,956931,-1,1
"kanzi.transform.DivSufSort.trPartition(int, int, int, int, int)",-1290470,1290470,-535262,535262
