"Hot Spot","Self Time Difference (microseconds)","Self Time Base (microseconds)","Invocations Difference","Invocations Base"
"kanzi.entropy.TPAQPredictor.update(int)",226493441,0,526803232,0
"kanzi.entropy.BinaryEntropyEncoder.encodeByte(byte)",89706135,0,65850404,0
"kanzi.entropy.TPAQPredictor$Mixer.get(int, int, int, int, int, int, int, int)",87524217,0,526803232,0
"kanzi.entropy.BinaryEntropyEncoder.encodeBit(int, int)",79730170,0,526803232,0
"kanzi.Global.squash(int)",77673193,3011,526806400,3895
"kanzi.entropy.LogisticAdaptiveProbMap.get(int, int, int)",39118424,0,524323134,0
"kanzi.entropy.TPAQPredictor$Mixer.update(int)",37924042,0,526803232,0
"kanzi.entropy.TPAQPredictor.get()",34939878,0,526803232,0
"kanzi.Global.positiveOrNull(int)",34076101,0,520195719,0
"kanzi.entropy.TPAQPredictor.getMatchContextPred()",17273218,0,208003036,0
"kanzi.entropy.TPAQPredictor.createContext(int, int)",16184052,0,197551212,0
"kanzi.transform.TextCodec$TextCodec1.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",12902724,0,96,0
"java.lang.Thread.yield()",9621283,0,18388351,0
"kanzi.entropy.TPAQPredictor.findMatch()",8103426,0,65850404,0
"kanzi.entropy.BinaryEntropyEncoder.encode(byte[ ], int, int)",5917557,0,96,0
"kanzi.util.hash.XXHash32.hash(byte[ ], int, int)",4199111,0,96,0
"kanzi.io.CompressedOutputStream$EncodingTask.encodeBlock(kanzi.SliceByteArray, kanzi.SliceByteArray, int, long, int, int)",2846237,32867,95,1
"kanzi.Memory$LittleEndian.readInt32(byte[ ], int)",1739603,0,25000000,0
"kanzi.util.hash.XXHash32.round(int, int)",1678914,0,25000000,0
"java.util.concurrent.atomic.AtomicInteger.get()",1255705,0,18388575,0
"kanzi.entropy.TPAQPredictor.<init>(java.util.Map)",1038725,0,96,0
"kanzi.entropy.BinaryEntropyEncoder.flush()",960519,0,6161497,0
"kanzi.transform.TextCodec$TextCodec1.emitWordIndex(byte[ ], int, int)",832587,0,11442987,0
"kanzi.transform.RLT.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",595827,0,96,0
"kanzi.transform.TextCodec$TextCodec1.emitSymbols(byte[ ], int, byte[ ], int, int, int)",458354,0,4699281,0
"kanzi.Memory$BigEndian.writeInt32(byte[ ], int, int)",420146,0,6161497,0
"kanzi.transform.TextCodec$TextCodec1.expandDictionary()",137533,0,136,0
"kanzi.transform.TextCodec$DictEntry.<init>(byte[ ], int, int, int, int)",108393,39947,1606656,524288
"kanzi.transform.X86Codec.isExeBlock(byte[ ], int, int, int)",98727,0,96,0
"kanzi.transform.TextCodec$TextCodec1.reset(int)",70306,0,96,0
"kanzi.transform.TextCodec.computeStats(byte[ ], int, int, int[ ], boolean)",61999,147014,95,1
"kanzi.transform.TextCodec.isDelimiter(byte)",54791,1082185,-2043,13861126
"kanzi.Global.computeHistogramOrder0(byte[ ], int, int, int[ ], boolean)",51509,38273,-932,1028
"kanzi.transform.TextCodec.isText(byte)",32794,15240674,-468343,100005616
"kanzi.transform.RLT.emitRunLength(byte[ ], int, int, int, byte, byte)",13181,0,177069,0
"kanzi.entropy.LogisticAdaptiveProbMap.<init>(int, int)",4080,0,96,0
"java.util.concurrent.ExecutorService.invokeAll(java.util.Collection)",4064,0,32,0
"java.util.concurrent.ThreadPoolExecutor$Worker.run()",4030,0,3,0
"kanzi.entropy.TPAQPredictor$Mixer.<init>()",2324,0,24576,0
"java.nio.ByteOrder.nativeOrder()",2286,0,14,0
"kanzi.transform.Sequence.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",2200,0,96,0
"kanzi.transform.X86Codec.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",1125,0,96,0
"java.util.HashMap.<init>(java.util.Map)",924,0,96,0
"java.nio.file.Files.isRegularFile(java.nio.file.Path, java.nio.file.LinkOption[ ])",668,0,2,0
"java.util.Map.getOrDefault(java.lang.Object, java.lang.Object)",664,0,866,0
"java.lang.Integer.valueOf(int)",573,0,681,0
"java.util.Map.put(java.lang.Object, java.lang.Object)",564,0,504,0
"kanzi.transform.TextCodec.isUpperCase(byte)",564,0,5487,0
"kanzi.transform.TransformFactory.getTypeToken(java.lang.String)",536,0,6,0
"java.lang.String.equals(java.lang.Object)",453,0,824,0
"kanzi.app.Kanzi.processCommandLine(java.lang.String[ ], java.util.Map)",407,0,1,0
"kanzi.bitstream.DefaultOutputBitStream.close()",391,0,97,0
"java.lang.Math.min(int, int)",382,0,2231,0
"kanzi.transform.TextCodec$TextCodec1.<init>(java.util.Map)",378,0,96,0
"kanzi.transform.TextCodec.<clinit>()",369,0,1,0
"java.lang.String.split(java.lang.String)",336,0,3,0
"kanzi.bitstream.DefaultOutputBitStream.<init>(java.io.OutputStream, int)",336,0,97,0
"kanzi.transform.Sequence.getMaxEncodedLength(int)",310,0,192,0
"java.lang.Integer.numberOfLeadingZeros(int)",282,0,384,0
"java.lang.Character.valueOf(char)",259,0,1,0
"kanzi.Global.log2(int)",254,0,384,0
"kanzi.io.CompressedOutputStream$EncodingTask._get_skipBlocks(java.util.Map)",254,0,96,0
"kanzi.entropy.BinaryEntropyEncoder.<init>(kanzi.OutputBitStream, kanzi.Predictor)",240,0,96,0
"java.lang.String.toUpperCase()",236,0,107,0
"java.lang.String.valueOf(java.lang.Object)",222,0,7,0
"kanzi.transform.TextCodec.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",219,0,96,0
"kanzi.bitstream.DefaultOutputBitStream.isClosed()",199,0,1942,0
"kanzi.io.CompressedOutputStream.<init>(kanzi.OutputBitStream, java.util.Map)",-40102,43035,0,1
"kanzi.transform.DivSufSort.trMedian3(int[ ], int, int, int, int)",-44027,44027,-335626,335626
"kanzi.transform.DivSufSort.ssMedian5(int, int, int, int, int, int, int)",-63508,63508,-447834,447834
"kanzi.transform.DivSufSort.ssMedian3(int, int, int, int, int)",-73526,73526,-543208,543208
"kanzi.transform.BWT.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",-74951,74951,-1,1
"kanzi.transform.DivSufSort.computeBWT(byte[ ], byte[ ], int[ ], int, int, int, int[ ], int)",-84152,84152,-1,1
"kanzi.transform.DivSufSort.ssIlg(int)",-89948,89948,-879443,879443
"kanzi.transform.DivSufSort.ssPartition(int, int, int, int)",-98096,98096,-437100,437100
"kanzi.transform.DivSufSort$TRBudget.check(int)",-109845,109845,-1121148,1121148
"kanzi.transform.DivSufSort.trPivot(int[ ], int, int, int)",-111359,111359,-535018,535018
"kanzi.Memory$BigEndian.writeLong64(byte[ ], int, long)",-194013,368975,-2659274,5283283
"kanzi.transform.DivSufSort.ssPivot(int, int, int, int)",-197945,197945,-895009,895009
"kanzi.Memory$BigEndian.readLong64(byte[ ], int)",-212541,397993,-2642591,5266221
"kanzi.transform.DivSufSort.trSort(int, int)",-232047,232047,-1,1
"kanzi.transform.DivSufSort$Stack.push(int, int, int, int, int)",-243889,243889,-2539457,2539457
"kanzi.transform.ZRLT.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",-246319,246319,-1,1
"kanzi.transform.DivSufSort.trIlg(int)",-287614,287614,-2923260,2923260
"kanzi.transform.TextCodec.isLowerCase(byte)",-292703,7055582,-468343,100005616
"kanzi.transform.TextCodec.sameWords(byte[ ], int, byte[ ], int, int)",-304919,1350314,-1255213,12697965
"kanzi.transform.DivSufSort$Stack.pop()",-404963,404963,-3947293,3947293
"kanzi.bitstream.DefaultOutputBitStream.pushCurrent()",-452184,844488,-2659274,5283283
"kanzi.bitstream.DefaultOutputBitStream.writeBits(byte[ ], int, int)",-454593,878841,-837,1029
"kanzi.transform.TextCodec$TextCodec2.emitSymbols(byte[ ], int, byte[ ], int, int, int)",-462712,462712,-4625539,4625539
"kanzi.transform.DivSufSort.trInsertionSort(int, int, int)",-600885,600885,-2977117,2977117
"kanzi.transform.DivSufSort.sortTypeBstar(int[ ], int[ ], int)",-683166,683166,-1,1
"kanzi.transform.DivSufSort.ssMergeBackward(int, int, int, int, int, int)",-934500,934500,-2169,2169
"kanzi.transform.SBRT.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",-956931,956931,-1,1
"kanzi.transform.TextCodec$TextCodec2.emitWordIndex(byte[ ], int, int, int)",-1039165,1039165,-12697965,12697965
"kanzi.transform.DivSufSort.trPartition(int, int, int, int, int)",-1290470,1290470,-535262,535262
"kanzi.transform.DivSufSort.trIntroSort(int, int, int, int, kanzi.transform.DivSufSort$TRBudget)",-1403889,1403889,-1382349,1382349
"kanzi.transform.DivSufSort.constructBWT(int[ ], int[ ], int, int, int[ ], int)",-1683686,1683686,-1,1
"kanzi.transform.DivSufSort.ssInsertionSort(int, int, int, int)",-2221062,2221062,-1170187,1170187
"kanzi.entropy.ANSRangeEncoder.encodeSymbol(int[ ], int, kanzi.entropy.ANSRangeEncoder$Symbol)",-2462807,2462807,-33678300,33678300
"kanzi.entropy.ANSRangeEncoder.encodeChunk(byte[ ], int, int)",-2831974,2831974,-1028,1028
"kanzi.transform.DivSufSort.ssCompare(int, int, int)",-3320133,3320133,-30272617,30272617
"kanzi.transform.DivSufSort.swapInSA(int, int)",-4841531,4841531,-62866167,62866167
"kanzi.transform.DivSufSort.ssMultiKeyIntroSort(int, int, int, int)",-7787177,7787177,-23318,23318
"kanzi.transform.TextCodec$TextCodec2.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",-13464763,13464763,-1,1
