"Hot Spot","Self Time Difference (microseconds)","Self Time Base (microseconds)","Invocations Difference","Invocations Base"
"kanzi.entropy.TPAQPredictor.update(int)",258691665,0,617912080,0
"kanzi.entropy.BinaryEntropyEncoder.encodeByte(byte)",105646630,0,77239010,0
"kanzi.entropy.TPAQPredictor$Mixer.get(int, int, int, int, int, int, int, int)",105327115,0,617912080,0
"kanzi.entropy.BinaryEntropyEncoder.encodeBit(int, int)",93944169,0,617912080,0
"kanzi.Global.squash(int)",90405253,3011,618113512,3895
"kanzi.entropy.TPAQPredictor$Mixer.update(int)",49249789,0,617912080,0
"kanzi.entropy.LogisticAdaptiveProbMap.get(int, int, int)",44306132,0,610824628,0
"kanzi.Global.positiveOrNull(int)",40855300,0,610936802,0
"kanzi.entropy.TPAQPredictor.get()",39549330,0,617912080,0
"kanzi.entropy.TPAQPredictor.createContext(int, int)",17829270,0,231717030,0
"kanzi.entropy.TPAQPredictor.<init>(java.util.Map)",17758012,0,6104,0
"kanzi.entropy.TPAQPredictor.getMatchContextPred()",14574141,0,193603769,0
"java.lang.Thread.yield()",13389621,0,25031545,0
"kanzi.transform.TextCodec$TextCodec1.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",12311580,0,6104,0
"kanzi.entropy.TPAQPredictor.findMatch()",7679980,0,77239010,0
"kanzi.entropy.BinaryEntropyEncoder.encode(byte[ ], int, int)",6523543,0,6104,0
"kanzi.io.CompressedOutputStream$EncodingTask.encodeBlock(kanzi.SliceByteArray, kanzi.SliceByteArray, int, long, int, int)",4005273,32867,6103,1
"kanzi.util.hash.XXHash32.hash(byte[ ], int, int)",3992535,0,6104,0
"kanzi.transform.TextCodec$TextCodec1.reset(int)",3678049,0,6026,0
"kanzi.transform.TextCodec$DictEntry.<init>(byte[ ], int, int, int, int)",2898129,39947,42671104,524288
"java.util.concurrent.atomic.AtomicInteger.get()",1836842,0,25045788,0
"kanzi.Memory$LittleEndian.readInt32(byte[ ], int)",1701522,0,25000000,0
"kanzi.util.hash.XXHash32.round(int, int)",1622091,0,25000000,0
"kanzi.entropy.BinaryEntropyEncoder.flush()",1320575,0,8557176,0
"kanzi.transform.TextCodec$TextCodec1.emitWordIndex(byte[ ], int, int)",646815,0,9021150,0
