"Hot Spot","Self Time Difference (microseconds)","Self Time Base (microseconds)","Invocations Difference","Invocations Base"
"kanzi.transform.TextCodec.isText(byte)",11604586,15240674,2963,100005616
"kanzi.transform.TextCodec$TextCodec2.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",9373388,13464763,23,1
"java.lang.Thread.yield()",7510759,0,11762893,0
"kanzi.util.hash.XXHash32.hash(byte[ ], int, int)",7486219,0,24,0
"kanzi.transform.TextCodec.isLowerCase(byte)",5194318,7055582,2963,100005616
"kanzi.Memory$LittleEndian.readInt32(byte[ ], int)",2973372,0,25000000,0
"kanzi.transform.DivSufSort.ssInsertionSort(int, int, int, int)",2968905,2221062,440705,1170187
"kanzi.util.hash.XXHash32.round(int, int)",2864539,0,25000000,0
"kanzi.io.CompressedOutputStream$EncodingTask.encodeBlock(kanzi.SliceByteArray, kanzi.SliceByteArray, int, long, int, int)",2785180,32867,23,1
"kanzi.entropy.ANSRangeEncoder.encodeChunk(byte[ ], int, int)",2473438,2831974,189,1028
"kanzi.entropy.ANSRangeEncoder.encodeSymbol(int[ ], int, kanzi.entropy.ANSRangeEncoder$Symbol)",1904778,2462807,5722116,33678300
"kanzi.transform.DivSufSort.ssMultiKeyIntroSort(int, int, int, int)",1898432,7787177,270371,23318
"kanzi.transform.DivSufSort.ssCompare(int, int, int)",1337218,3320133,656966,30272617
"java.util.concurrent.atomic.AtomicInteger.get()",1140693,0,11762945,0
"kanzi.transform.DivSufSort.swapInSA(int, int)",893808,4841531,-17960006,62866167
"kanzi.transform.TextCodec.isDelimiter(byte)",727392,1082185,-10,13861126
"kanzi.transform.SBRT.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",720405,956931,23,1
"kanzi.transform.DivSufSort.trIntroSort(int, int, int, int, kanzi.transform.DivSufSort$TRBudget)",632840,1403889,343162,1382349
"kanzi.bitstream.DefaultOutputBitStream.writeBits(byte[ ], int, int)",545690,878841,212,1029
"kanzi.transform.TextCodec$TextCodec2.emitWordIndex(byte[ ], int, int, int)",475058,1039165,-808517,12697965
"kanzi.bitstream.DefaultOutputBitStream.pushCurrent()",440666,844488,792820,5283283
"kanzi.transform.TextCodec.sameWords(byte[ ], int, byte[ ], int, int)",432324,1350314,-808517,12697965
"kanzi.transform.DivSufSort.sortTypeBstar(int[ ], int[ ], int)",341618,683166,23,1
"kanzi.transform.TextCodec.computeStats(byte[ ], int, int, int[ ], boolean)",302043,147014,23,1
"kanzi.transform.TextCodec$TextCodec2.emitSymbols(byte[ ], int, byte[ ], int, int, int)",295106,462712,1533,4625539
"kanzi.Memory$BigEndian.writeLong64(byte[ ], int, long)",213966,368975,792820,5283283
"kanzi.transform.DivSufSort$Stack.pop()",208077,404963,487752,3947293
"kanzi.Memory$BigEndian.readLong64(byte[ ], int)",190026,397993,789518,5266221
"kanzi.transform.DivSufSort.ssPivot(int, int, int, int)",171889,197945,106071,895009
"kanzi.transform.TextCodec$DictEntry.<init>(byte[ ], int, int, int, int)",149831,39947,959488,524288
"kanzi.transform.ZRLT.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",144338,246319,23,1
"kanzi.transform.DivSufSort.trSort(int, int)",131444,232047,23,1
"kanzi.transform.DivSufSort.trIlg(int)",126273,287614,29139,2923260
"kanzi.transform.DivSufSort.trInsertionSort(int, int, int)",125602,600885,3911,2977117
"kanzi.Global.computeHistogramOrder0(byte[ ], int, int, int[ ], boolean)",119215,38273,213,1028
"kanzi.transform.TextCodec$TextCodec2.reset(int)",116260,30492,23,1
"kanzi.transform.DivSufSort.ssIlg(int)",93913,89948,371617,879443
"kanzi.transform.DivSufSort$Stack.push(int, int, int, int, int)",92319,243889,-124040,2539457
"kanzi.transform.TextCodec$TextCodec2.expandDictionary()",89254,29214,22,1
"kanzi.transform.DivSufSort.ssSort(int, int, int, int, int, int, int, boolean)",75343,6502,272112,21149
"kanzi.transform.DivSufSort.computeBWT(byte[ ], byte[ ], int[ ], int, int, int, int[ ], int)",55248,84152,23,1
"kanzi.transform.DivSufSort.ssMedian5(int, int, int, int, int, int, int)",48649,63508,26384,447834
"kanzi.transform.DivSufSort.ssMedian3(int, int, int, int, int)",31622,73526,41206,543208
"kanzi.transform.DivSufSort$TRBudget.check(int)",28022,109845,-116479,1121148
"kanzi.transform.DivSufSort.ssPartition(int, int, int, int)",26058,98096,-53504,437100
"java.util.concurrent.ExecutorService.invokeAll(java.util.Collection)",2513,0,4,0
"kanzi.Global.computeFirstOrderEntropy1024(int, int[ ])",2218,0,24,0
"kanzi.transform.DivSufSort.reset()",1682,0,24,0
"kanzi.transform.DivSufSort.trMedian3(int[ ], int, int, int, int)",-12796,44027,-143169,335626
"kanzi.transform.BWT.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",-12861,74951,23,1
"kanzi.transform.DivSufSort.trPivot(int[ ], int, int, int)",-20802,111359,-238982,535018
"kanzi.io.CompressedOutputStream.<init>(kanzi.OutputBitStream, java.util.Map)",-36876,43035,0,1
"kanzi.transform.DivSufSort.trPartition(int, int, int, int, int)",-465158,1290470,-238931,535262
"kanzi.transform.DivSufSort.constructBWT(int[ ], int[ ], int, int, int[ ], int)",-547341,1683686,23,1
"kanzi.transform.DivSufSort.ssMergeBackward(int, int, int, int, int, int)",-721207,934500,-1741,2169
