"Hot Spot","Self Time Difference (microseconds)","Self Time Base (microseconds)","Invocations Difference","Invocations Base"
"kanzi.entropy.BinaryEntropyEncoder.encodeByte(byte)",81147350,0,57489122,0
"kanzi.entropy.BinaryEntropyEncoder.encodeBit(int, int)",68928921,0,459912976,0
"kanzi.entropy.CMPredictor.update(int)",33898372,0,459912976,0
"kanzi.entropy.CMPredictor.get()",32135872,0,459912976,0
"kanzi.transform.LZCodec$LZPCodec.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",15049185,0,96,0
"kanzi.transform.TextCodec$TextCodec1.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",13242621,0,48,0
"kanzi.transform.LZCodec.differentInts(byte[ ], int, int)",12587281,0,182882925,0
"kanzi.entropy.BinaryEntropyEncoder.encode(byte[ ], int, int)",4809215,0,48,0
"kanzi.util.hash.XXHash32.hash(byte[ ], int, int)",4310242,0,48,0
"kanzi.transform.LZCodec$LZPCodec.findMatch(byte[ ], int, int, int)",3490682,0,8316561,0
"kanzi.Memory$LittleEndian.readInt32(byte[ ], int)",1634851,0,25030037,0
"kanzi.util.hash.XXHash32.round(int, int)",1536882,0,25000000,0
"java.lang.Thread.yield()",1356907,0,2557974,0
"kanzi.entropy.BinaryEntropyEncoder.flush()",1029952,0,6337064,0
"kanzi.transform.TextCodec$TextCodec1.emitWordIndex(byte[ ], int, int)",806531,0,11732492,0
"kanzi.transform.DivSufSort.ssInsertionSort(int, int, int, int)",783147,2221062,427197,1170187
"kanzi.transform.TextCodec$TextCodec1.emitSymbols(byte[ ], int, byte[ ], int, int, int)",426480,0,4625054,0
"kanzi.Memory$BigEndian.writeInt32(byte[ ], int, int)",425522,0,6337064,0
"kanzi.io.CompressedOutputStream$EncodingTask.encodeBlock(kanzi.SliceByteArray, kanzi.SliceByteArray, int, long, int, int)",403212,32867,47,1
"java.util.concurrent.atomic.AtomicInteger.get()",187872,0,2558094,0
"kanzi.transform.DivSufSort.sortTypeBstar(int[ ], int[ ], int)",96324,683166,47,1
"kanzi.transform.TextCodec$TextCodec1.expandDictionary()",89222,0,57,0
