"Hot Spot","Self Time Difference (microseconds)","Self Time Base (microseconds)","Invocations Difference","Invocations Base"
"java.lang.Thread.yield()",15836674,0,28135607,0
"kanzi.transform.LZCodec$LZXCodec.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",14983640,0,96,0
"kanzi.transform.LZCodec$LZXCodec.hash(byte[ ], int)",12226418,0,64245719,0
"kanzi.transform.TextCodec.isText(byte)",5966569,15240674,12240,100005616
"kanzi.Memory$LittleEndian.readLong64(byte[ ], int)",5465765,0,64245719,0
"kanzi.io.CompressedOutputStream$EncodingTask.encodeBlock(kanzi.SliceByteArray, kanzi.SliceByteArray, int, long, int, int)",5345489,32867,95,1
"kanzi.transform.TextCodec$TextCodec2.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",4640532,13464763,95,1
"java.lang.Math.max(int, int)",3152745,0,31572783,0
"kanzi.transform.TextCodec.isLowerCase(byte)",2612565,7055582,12240,100005616
"kanzi.transform.LZCodec$LZXCodec.findMatch(byte[ ], int, int, int)",2076404,0,6440127,0
"kanzi.transform.LZCodec.differentInts(byte[ ], int, int)",2049763,0,20024609,0
"java.util.concurrent.atomic.AtomicInteger.get()",2028891,0,28135823,0
"kanzi.bitstream.DefaultOutputBitStream.writeBits(long, int)",1367718,17816,10726494,211095
"kanzi.entropy.HuffmanEncoder.encode(byte[ ], int, int)",1147105,0,96,0
"java.lang.Math.min(int, int)",982035,0,10127757,0
"kanzi.transform.LZCodec$LZXCodec.emitLiterals(byte[ ], int, byte[ ], int, int)",773305,0,2815623,0
"kanzi.bitstream.DefaultOutputBitStream.pushCurrent()",653773,844488,3446847,5283283
"kanzi.transform.LZCodec$LZXCodec.arrayChunkCopy(byte[ ], int, byte[ ], int)",437372,0,5015747,0
"kanzi.transform.TextCodec.isDelimiter(byte)",412990,1082185,-36,13861126
"kanzi.Memory$BigEndian.writeLong64(byte[ ], int, long)",327571,368975,3446847,5283283
"kanzi.transform.TextCodec$TextCodec2.emitSymbols(byte[ ], int, byte[ ], int, int, int)",172111,462712,76523,4625539
"kanzi.transform.LZCodec$LZXCodec.emitLength(byte[ ], int, int)",145956,0,1516647,0
"kanzi.transform.TextCodec.computeStats(byte[ ], int, int, int[ ], boolean)",144370,147014,95,1
"kanzi.entropy.ExpGolombEncoder.encodeByte(byte)",119115,0,650141,0
"kanzi.transform.TextCodec$DictEntry.<init>(byte[ ], int, int, int, int)",110069,39947,943104,524288
"kanzi.entropy.HuffmanEncoder.updateFrequencies(int[ ])",76482,0,2613,0
"kanzi.transform.TextCodec$TextCodec2.reset(int)",75214,30492,95,1
"kanzi.transform.TextCodec$TextCodec2.expandDictionary()",73463,29214,94,1
