"Hot Spot","Self Time Difference (microseconds)","Self Time Base (microseconds)","Invocations Difference","Invocations Base"
"kanzi.transform.TextCodec.isText(byte)",18084361,15240674,6053,100005616
"kanzi.transform.TextCodec$TextCodec2.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",15590277,13464763,47,1
"java.lang.Thread.yield()",9984074,0,12738154,0
"kanzi.util.hash.XXHash32.hash(byte[ ], int, int)",9594992,0,48,0
"kanzi.transform.TextCodec.isLowerCase(byte)",8268064,7055582,6053,100005616
"kanzi.entropy.ANSRangeEncoder.encodeChunk(byte[ ], int, int)",5385230,2831974,253,1028
"kanzi.transform.DivSufSort.ssInsertionSort(int, int, int, int)",4814024,2221062,610208,1170187
"kanzi.transform.DivSufSort.ssMultiKeyIntroSort(int, int, int, int)",4504522,7787177,439944,23318
"kanzi.entropy.ANSRangeEncoder.encodeSymbol(int[ ], int, kanzi.entropy.ANSRangeEncoder$Symbol)",4022201,2462807,7609352,33678300
"kanzi.Memory$LittleEndian.readInt32(byte[ ], int)",3617316,0,25000000,0
"kanzi.util.hash.XXHash32.round(int, int)",3552662,0,25000000,0
"kanzi.io.CompressedOutputStream$EncodingTask.encodeBlock(kanzi.SliceByteArray, kanzi.SliceByteArray, int, long, int, int)",3499291,32867,47,1
"kanzi.transform.DivSufSort.ssCompare(int, int, int)",3010327,3320133,1593485,30272617
"kanzi.transform.DivSufSort.swapInSA(int, int)",2025339,4841531,-21045636,62866167
"kanzi.transform.SBRT.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",1672995,956931,47,1
"java.util.concurrent.atomic.AtomicInteger.get()",1437472,0,12738256,0
"kanzi.transform.DivSufSort.trIntroSort(int, int, int, int, kanzi.transform.DivSufSort$TRBudget)",1306465,1403889,414780,1382349
"kanzi.transform.TextCodec.isDelimiter(byte)",1172499,1082185,-20,13861126
"kanzi.bitstream.DefaultOutputBitStream.writeBits(byte[ ], int, int)",1158327,878841,300,1029
"kanzi.bitstream.DefaultOutputBitStream.pushCurrent()",950921,844488,797469,5283283
"kanzi.transform.TextCodec.sameWords(byte[ ], int, byte[ ], int, int)",827172,1350314,-1190571,12697965
"kanzi.transform.DivSufSort.sortTypeBstar(int[ ], int[ ], int)",824631,683166,47,1
"kanzi.transform.TextCodec$TextCodec2.emitWordIndex(byte[ ], int, int, int)",780316,1039165,-1190571,12697965
"kanzi.transform.DivSufSort.constructBWT(int[ ], int[ ], int, int, int[ ], int)",538187,1683686,47,1
"kanzi.Memory$BigEndian.readLong64(byte[ ], int)",501303,397993,793117,5266221
"kanzi.Memory$BigEndian.writeLong64(byte[ ], int, long)",479327,368975,797469,5283283
"kanzi.transform.DivSufSort$Stack.pop()",473004,404963,715318,3947293
"kanzi.transform.TextCodec$TextCodec2.emitSymbols(byte[ ], int, byte[ ], int, int, int)",465809,462712,42355,4625539
"kanzi.transform.DivSufSort.trInsertionSort(int, int, int)",441944,600885,99816,2977117
"kanzi.transform.TextCodec.computeStats(byte[ ], int, int, int[ ], boolean)",319461,147014,47,1
"kanzi.transform.DivSufSort.trSort(int, int)",313220,232047,47,1
"kanzi.transform.ZRLT.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",266734,246319,47,1
"kanzi.transform.DivSufSort.trIlg(int)",234892,287614,127695,2923260
"kanzi.transform.DivSufSort.ssPivot(int, int, int, int)",226809,197945,116441,895009
"kanzi.transform.DivSufSort$Stack.push(int, int, int, int, int)",221899,243889,-137439,2539457
"kanzi.transform.TextCodec$DictEntry.<init>(byte[ ], int, int, int, int)",217743,39947,1000448,524288
"kanzi.transform.DivSufSort.ssSort(int, int, int, int, int, int, int, boolean)",197098,6502,441911,21149
"kanzi.Global.computeHistogramOrder0(byte[ ], int, int, int[ ], boolean)",195321,38273,301,1028
"kanzi.transform.DivSufSort.ssIlg(int)",170134,89948,549224,879443
"kanzi.transform.TextCodec$TextCodec2.reset(int)",140443,30492,47,1
"kanzi.transform.TextCodec$TextCodec2.expandDictionary()",140437,29214,48,1
"kanzi.entropy.EntropyUtils.normalizeFrequencies(int[ ], int[ ], int, int)",101159,21187,253,1028
"kanzi.transform.DivSufSort.computeBWT(byte[ ], byte[ ], int[ ], int, int, int, int[ ], int)",97797,84152,47,1
"kanzi.entropy.EntropyUtils$FreqSortData.compareTo(java.lang.Object)",82980,26083,124640,166150
