"Hot Spot","Self Time Difference (microseconds)","Self Time Base (microseconds)","Invocations Difference","Invocations Base"
"kanzi.util.hash.XXHash32.hash(byte[ ], int, int)",8128152,0,12,0
"kanzi.Memory$LittleEndian.readInt32(byte[ ], int)",3212199,0,25000000,0
"kanzi.util.hash.XXHash32.round(int, int)",3120941,0,25000000,0
"java.lang.Thread.yield()",1965026,0,2898131,0
"kanzi.io.CompressedOutputStream$EncodingTask.encodeBlock(kanzi.SliceByteArray, kanzi.SliceByteArray, int, long, int, int)",701528,32867,11,1
"java.util.concurrent.atomic.AtomicInteger.get()",268244,0,2898157,0
"java.io.OutputStream.close()",174132,32813,0,1
"java.io.OutputStream.write(byte[ ], int, int)",68607,14262,5037,1460
"java.lang.System.arraycopy(java.lang.Object, int, java.lang.Object, int, int)",24238,15822,6198,1818
"kanzi.io.CompressedOutputStream.write(byte[ ], int, int)",20576,1167,0,1526
"java.lang.String.format(java.lang.String, java.lang.Object[ ])",8253,6808,36,1
"java.io.FileOutputStream.<init>(java.io.File)",6905,3031,0,1
"java.util.concurrent.ExecutorService.invokeAll(java.util.Collection)",2415,0,2,0
"java.io.PrintStream.println(java.lang.String)",2021,0,36,0
"java.lang.Long.valueOf(long)",1354,0,74,0
"kanzi.app.InfoPrinter.processEvent(kanzi.Event)",873,0,50,0
"kanzi.bitstream.DefaultOutputBitStream.isClosed()",843,0,6534,0
"kanzi.app.InfoPrinter.<init>(int, kanzi.app.InfoPrinter$Type, java.io.PrintStream)",802,0,1,0
"java.nio.file.Files.isRegularFile(java.nio.file.Path, java.nio.file.LinkOption[ ])",750,0,2,0
"kanzi.app.Kanzi.processCommandLine(java.lang.String[ ], java.util.Map)",596,0,1,0
"kanzi.transform.TransformFactory.getTypeToken(java.lang.String)",503,0,2,0
"java.util.concurrent.ThreadPoolExecutor$Worker.run()",466,0,8,0
"java.lang.String.split(java.lang.String)",412,0,1,0
"kanzi.Global.positiveOrNull(int)",401,0,3895,0
"java.lang.Character.valueOf(char)",333,0,1,0
"java.lang.String.equals(java.lang.Object)",309,0,342,0
"java.lang.Math.min(int, int)",239,0,1541,0
"kanzi.app.Kanzi.createFileList(java.lang.String, java.util.List)",238,0,1,0
"java.util.Map.put(java.lang.Object, java.lang.Object)",230,0,72,0
"java.lang.String.hashCode()",221,0,3,0
"kanzi.bitstream.DefaultOutputBitStream.<init>(java.io.OutputStream, int)",186,0,13,0
"java.lang.String.startsWith(java.lang.String)",166,0,73,0
"java.lang.Integer.valueOf(int)",153,0,129,0
"java.util.HashMap.<init>(java.util.Map)",142,0,12,0
"java.util.Map.remove(java.lang.Object)",141,0,22,0
"kanzi.Event.<init>(kanzi.Event$Type, int, long, int, boolean)",137,0,50,0
"java.util.Map.keySet()",116,0,1,0
"kanzi.io.CompressedOutputStream.notifyListeners(kanzi.Listener[ ], kanzi.Event)",100,0,48,0
"kanzi.Event.<init>(kanzi.Event$Type, int, long, int, boolean, long)",96,0,50,0
"kanzi.transform.Sequence.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",92,0,12,0
"java.util.concurrent.atomic.AtomicInteger.incrementAndGet()",88,0,12,0
"java.util.Set.iterator()",83,0,1,0
"java.lang.String.trim()",76,0,34,0
"java.util.Map.get(java.lang.Object)",76,0,33,0
"java.lang.Boolean.valueOf(boolean)",74,0,18,0
"java.lang.StringBuilder.append(java.lang.String)",65,0,85,0
"java.lang.String.toUpperCase()",63,0,7,0
"kanzi.io.CompressedOutputStream$EncodingTask.call()",62,0,24,0
"java.lang.Float.valueOf(float)",61,0,1,0
"java.lang.Integer.parseInt(java.lang.String)",59,0,4,0
"java.lang.System.nanoTime()",54,0,54,0
"java.lang.Math.min(long, long)",53,0,24,0
"kanzi.app.Kanzi.<clinit>()",47,0,1,0
"java.lang.Integer.toHexString(int)",43,0,12,0
"kanzi.app.Kanzi.printOut(java.lang.String, boolean)",41,0,3,0
"kanzi.io.CompressedOutputStream$CustomByteArrayOutputStream.<init>(byte[ ], int)",40,0,12,0
"kanzi.transform.Sequence.getMaxEncodedLength(int)",38,0,24,0
"kanzi.bitstream.DefaultOutputBitStream.close()",38,0,13,0
"java.lang.StringBuilder.<init>()",38,0,35,0
"kanzi.Global.log2(int)",37,0,24,0
"kanzi.transform.NullTransform.doCopy(kanzi.SliceByteArray, kanzi.SliceByteArray)",36,0,12,0
"java.lang.StringBuilder.toString()",35,0,35,0
"java.io.FileInputStream.<init>(java.lang.String)",35,0,1,0
"kanzi.io.CompressedOutputStream$Status.<init>(int, int, java.lang.String)",32,0,12,0
"java.util.Map.getOrDefault(java.lang.Object, java.lang.Object)",32,0,14,0
"java.util.Iterator.hasNext()",30,0,19,0
"java.nio.file.FileSystem.getPath(java.lang.String, java.lang.String[ ])",30,0,2,0
"kanzi.io.CompressedOutputStream$EncodingTask._get_skipBlocks(java.util.Map)",29,0,12,0
"java.util.ArrayList.<init>(int)",29,0,4,0
"java.lang.StringBuilder.append(int)",28,0,4,0
"kanzi.app.BlockCompressor$FileCompressResult.<init>(int, long, long)",27,0,1,0
"kanzi.entropy.NullEntropyEncoder.encode(byte[ ], int, int)",26,0,12,0
"java.lang.StringBuilder.append(long)",26,0,3,0
"java.lang.StringBuilder.append(boolean)",25,0,2,0
"kanzi.Global.<clinit>()",24,0,1,0
"java.io.ByteArrayOutputStream.<init>(int)",-2271,31715,11,1
"java.io.InputStream.read(byte[ ], int, int)",-2608,17930,0,1527
"kanzi.io.CompressedOutputStream.<init>(kanzi.OutputBitStream, java.util.Map)",-35114,43035,0,1
"kanzi.Global.computeHistogramOrder0(byte[ ], int, int, int[ ], boolean)",-38273,38273,-1028,1028
"kanzi.transform.TextCodec$DictEntry.<init>(byte[ ], int, int, int, int)",-39947,39947,-524288,524288
"kanzi.transform.DivSufSort.trMedian3(int[ ], int, int, int, int)",-44027,44027,-335626,335626
"kanzi.transform.DivSufSort.ssMedian5(int, int, int, int, int, int, int)",-63508,63508,-447834,447834
"kanzi.transform.DivSufSort.ssMedian3(int, int, int, int, int)",-73526,73526,-543208,543208
"kanzi.transform.BWT.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",-74951,74951,-1,1
"kanzi.transform.DivSufSort.computeBWT(byte[ ], byte[ ], int[ ], int, int, int, int[ ], int)",-84152,84152,-1,1
"kanzi.transform.DivSufSort.ssIlg(int)",-89948,89948,-879443,879443
"kanzi.transform.DivSufSort.ssPartition(int, int, int, int)",-98096,98096,-437100,437100
"kanzi.transform.DivSufSort$TRBudget.check(int)",-109845,109845,-1121148,1121148
"kanzi.transform.DivSufSort.trPivot(int[ ], int, int, int)",-111359,111359,-535018,535018
"kanzi.transform.TextCodec.computeStats(byte[ ], int, int, int[ ], boolean)",-147014,147014,-1,1
"kanzi.transform.DivSufSort.ssPivot(int, int, int, int)",-197945,197945,-895009,895009
"kanzi.transform.DivSufSort.trSort(int, int)",-232047,232047,-1,1
"kanzi.transform.DivSufSort$Stack.push(int, int, int, int, int)",-243889,243889,-2539457,2539457
"kanzi.transform.ZRLT.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",-246319,246319,-1,1
"kanzi.transform.DivSufSort.trIlg(int)",-287614,287614,-2923260,2923260
"kanzi.Memory$BigEndian.writeLong64(byte[ ], int, long)",-307324,368975,-4317592,5283283
"kanzi.Memory$BigEndian.readLong64(byte[ ], int)",-338010,397993,-4300556,5266221
"kanzi.transform.DivSufSort$Stack.pop()",-404963,404963,-3947293,3947293
"kanzi.transform.TextCodec$TextCodec2.emitSymbols(byte[ ], int, byte[ ], int, int, int)",-462712,462712,-4625539,4625539
"kanzi.transform.DivSufSort.trInsertionSort(int, int, int)",-600885,600885,-2977117,2977117
"kanzi.transform.DivSufSort.sortTypeBstar(int[ ], int[ ], int)",-683166,683166,-1,1
"kanzi.bitstream.DefaultOutputBitStream.pushCurrent()",-715922,844488,-4317592,5283283
"kanzi.bitstream.DefaultOutputBitStream.writeBits(byte[ ], int, int)",-728957,878841,-1005,1029
"kanzi.transform.DivSufSort.ssMergeBackward(int, int, int, int, int, int)",-934500,934500,-2169,2169
"kanzi.transform.SBRT.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",-956931,956931,-1,1
"kanzi.transform.TextCodec$TextCodec2.emitWordIndex(byte[ ], int, int, int)",-1039165,1039165,-12697965,12697965
"kanzi.transform.TextCodec.isDelimiter(byte)",-1082185,1082185,-13861126,13861126
"kanzi.transform.DivSufSort.trPartition(int, int, int, int, int)",-1290470,1290470,-535262,535262
"kanzi.transform.TextCodec.sameWords(byte[ ], int, byte[ ], int, int)",-1350314,1350314,-12697965,12697965
"kanzi.transform.DivSufSort.trIntroSort(int, int, int, int, kanzi.transform.DivSufSort$TRBudget)",-1403889,1403889,-1382349,1382349
"kanzi.transform.DivSufSort.constructBWT(int[ ], int[ ], int, int, int[ ], int)",-1683686,1683686,-1,1
"kanzi.transform.DivSufSort.ssInsertionSort(int, int, int, int)",-2221062,2221062,-1170187,1170187
"kanzi.entropy.ANSRangeEncoder.encodeSymbol(int[ ], int, kanzi.entropy.ANSRangeEncoder$Symbol)",-2462807,2462807,-33678300,33678300
"kanzi.entropy.ANSRangeEncoder.encodeChunk(byte[ ], int, int)",-2831974,2831974,-1028,1028
"kanzi.transform.DivSufSort.ssCompare(int, int, int)",-3320133,3320133,-30272617,30272617
"kanzi.transform.DivSufSort.swapInSA(int, int)",-4841531,4841531,-62866167,62866167
"kanzi.transform.TextCodec.isLowerCase(byte)",-7055582,7055582,-100005616,100005616
"kanzi.transform.DivSufSort.ssMultiKeyIntroSort(int, int, int, int)",-7787177,7787177,-23318,23318
"kanzi.transform.TextCodec$TextCodec2.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",-13464763,13464763,-1,1
"kanzi.transform.TextCodec.isText(byte)",-15240674,15240674,-100005616,100005616
