"Hot Spot","Self Time Difference (microseconds)","Self Time Base (microseconds)","Invocations Difference","Invocations Base"
"kanzi.transform.TextCodec.isText(byte)",14311061,15240674,523156,100005616
"java.lang.Thread.yield()",12064746,0,17304390,0
"kanzi.transform.TextCodec$TextCodec2.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",10495088,13464763,6103,1
"kanzi.transform.TextCodec$TextCodec2.reset(int)",7569825,30492,6087,1
"kanzi.transform.TextCodec.isLowerCase(byte)",6541327,7055582,523156,100005616
"kanzi.entropy.ANSRangeEncoder.encodeChunk(byte[ ], int, int)",6318177,2831974,5076,1028
"kanzi.transform.TextCodec$DictEntry.<init>(byte[ ], int, int, int, int)",5758931,39947,43115520,524288
"kanzi.entropy.ANSRangeEncoder.encodeSymbol(int[ ], int, kanzi.entropy.ANSRangeEncoder$Symbol)",5188771,2462807,22770896,33678300
"kanzi.transform.DivSufSort.ssInsertionSort(int, int, int, int)",5135176,2221062,2104650,1170187
"kanzi.io.CompressedOutputStream$EncodingTask.encodeBlock(kanzi.SliceByteArray, kanzi.SliceByteArray, int, long, int, int)",4593534,32867,6103,1
"kanzi.transform.DivSufSort.ssCompare(int, int, int)",2639074,3320133,7001600,30272617
"kanzi.transform.DivSufSort.sortTypeBstar(int[ ], int[ ], int)",2387670,683166,6103,1
"java.util.concurrent.atomic.AtomicInteger.get()",1934628,0,17317470,0
"kanzi.transform.SBRT.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",1724908,956931,6103,1
"kanzi.bitstream.DefaultOutputBitStream.writeBits(byte[ ], int, int)",1691254,878841,11179,1029
"kanzi.transform.TextCodec.computeStats(byte[ ], int, int, int[ ], boolean)",1537953,147014,6103,1
"kanzi.bitstream.DefaultOutputBitStream.pushCurrent()",1509997,844488,3443751,5283283
"kanzi.transform.DivSufSort.ssSort(int, int, int, int, int, int, int, boolean)",791696,6502,2518112,21149
"kanzi.transform.TextCodec.isDelimiter(byte)",768591,1082185,-38212,13861126
"kanzi.Memory$BigEndian.writeLong64(byte[ ], int, long)",720925,368975,3443751,5283283
"kanzi.Memory$BigEndian.readLong64(byte[ ], int)",654551,397993,3341548,5266221
"kanzi.transform.DivSufSort.trIntroSort(int, int, int, int, kanzi.transform.DivSufSort$TRBudget)",552187,1403889,640299,1382349
"kanzi.transform.DivSufSort$Stack.pop()",538347,404963,1848865,3947293
"kanzi.transform.TextCodec$TextCodec2.emitSymbols(byte[ ], int, byte[ ], int, int, int)",418834,462712,93547,4625539
"kanzi.transform.DivSufSort.ssIlg(int)",390194,89948,2219213,879443
"kanzi.entropy.ANSRangeEncoder.encode(byte[ ], int, int)",336938,1390,6103,1
"kanzi.transform.ZRLT.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",329615,246319,6103,1
"kanzi.transform.DivSufSort.<init>()",311723,0,6104,0
"kanzi.entropy.ANSRangeEncoder.encodeHeader(int, int[ ], int[ ], int)",239917,18020,5076,1028
"kanzi.entropy.ANSRangeEncoder.updateFrequencies(int[ ][ ], int)",235078,21152,5076,1028
"kanzi.bitstream.DefaultOutputBitStream.writeBits(long, int)",232882,17816,1506882,211095
"kanzi.transform.DivSufSort$StackElement.<init>(kanzi.transform.DivSufSort$1)",231589,0,683648,0
"kanzi.entropy.ANSRangeEncoder$Symbol.<init>()",212066,0,1562624,0
