"Hot Spot","Self Time Difference (microseconds)","Self Time Base (microseconds)","Invocations Difference","Invocations Base"
"kanzi.transform.ROLZCodec$ROLZCodec1.findMatch(kanzi.SliceByteArray, int)",23017750,0,47703086,0
"kanzi.transform.ROLZCodec.getKey(byte[ ], int)",8598596,0,47703086,0
"kanzi.transform.ROLZCodec.hash(byte[ ], int)",8355289,0,47703086,0
"java.lang.Thread.yield()",7349865,0,13750605,0
"kanzi.transform.ROLZCodec$ROLZCodec1.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",5768151,0,1526,0
"kanzi.Memory$LittleEndian.readInt32(byte[ ], int)",5199730,0,67553534,0
"java.lang.Math.min(int, int)",3545746,0,47726487,0
"kanzi.Memory$LittleEndian.readInt16(byte[ ], int)",3498876,0,47703086,0
"kanzi.io.CompressedOutputStream$EncodingTask.encodeBlock(kanzi.SliceByteArray, kanzi.SliceByteArray, int, long, int, int)",2225301,32867,1525,1
"kanzi.entropy.ANSRangeEncoder.encodeChunk(byte[ ], int, int)",1989075,2831974,5077,1028
"kanzi.entropy.ANSRangeEncoder.encodeSymbol(int[ ], int, kanzi.entropy.ANSRangeEncoder$Symbol)",1631800,2462807,19144036,33678300
"kanzi.transform.TextCodec.isText(byte)",1578078,15240674,196462,100005616
"kanzi.transform.ROLZCodec$ROLZCodec1.<init>(int, java.util.Map)",1362875,0,1526,0
"kanzi.transform.TextCodec$TextCodec2.reset(int)",1088953,30492,1525,1
"java.util.concurrent.atomic.AtomicInteger.get()",921319,0,13754166,0
"kanzi.transform.TextCodec$DictEntry.<init>(byte[ ], int, int, int, int)",814694,39947,10415104,524288
"kanzi.bitstream.DefaultOutputBitStream.writeBits(byte[ ], int, int)",764064,878841,8128,1029
"kanzi.bitstream.DefaultOutputBitStream.pushCurrent()",683344,844488,4005552,5283283
"kanzi.transform.TextCodec.isLowerCase(byte)",598189,7055582,196462,100005616
"kanzi.transform.TextCodec$TextCodec2.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",529194,13464763,1525,1
"java.lang.Integer.numberOfTrailingZeros(int)",399498,0,5499210,0
"kanzi.Memory$BigEndian.writeLong64(byte[ ], int, long)",315197,368975,4005552,5283283
"kanzi.Memory$BigEndian.readLong64(byte[ ], int)",305561,397993,3920647,5266221
"kanzi.entropy.EntropyUtils$FreqSortData.compareTo(java.lang.Object)",259276,26083,1538275,166150
"kanzi.transform.TextCodec.computeStats(byte[ ], int, int, int[ ], boolean)",224762,147014,1525,1
"java.util.Collections.sort(java.util.List)",187235,23125,2034,277
"kanzi.entropy.ANSRangeEncoder.encode(byte[ ], int, int)",158912,1390,6103,1
"java.lang.System.arraycopy(java.lang.Object, int, java.lang.Object, int, int)",155857,15822,891051,1818
"kanzi.entropy.EntropyUtils$FreqSortData.compareTo(kanzi.entropy.EntropyUtils$FreqSortData)",124530,12966,1538275,166150
"kanzi.entropy.ANSRangeEncoder$Symbol.<init>()",112298,0,1562624,0
"kanzi.Global.computeHistogramOrder0(byte[ ], int, int, int[ ], boolean)",102891,38273,6603,1028
"kanzi.transform.TextCodec.isDelimiter(byte)",80421,1082185,-439,13861126
"kanzi.bitstream.DefaultOutputBitStream.writeBits(long, int)",77642,17816,877489,211095
"kanzi.entropy.ANSRangeEncoder.encodeHeader(int, int[ ], int[ ], int)",70946,18020,5077,1028
"kanzi.transform.TextCodec$TextCodec2.emitSymbols(byte[ ], int, byte[ ], int, int, int)",68905,462712,139178,4625539
"kanzi.transform.ROLZCodec$ROLZCodec1.emitLength(kanzi.SliceByteArray, int)",68611,0,698881,0
"kanzi.entropy.EntropyUtils.normalizeFrequencies(int[ ], int[ ], int, int)",64739,21187,5077,1028
"kanzi.entropy.ANSRangeEncoder.updateFrequencies(int[ ][ ], int)",61396,21152,5077,1028
"kanzi.entropy.ANSRangeEncoder$Symbol.reset(int, int, int)",54486,15874,594558,197858
"kanzi.Global.computeFirstOrderEntropy1024(int, int[ ])",49326,0,1526,0
"java.io.PrintStream.println(java.lang.String)",40424,0,1550,0
"java.util.concurrent.ThreadPoolExecutor$Worker.run()",37482,0,3,0
"kanzi.Global.log2_1024(int)",34025,0,237764,0
"java.util.concurrent.ExecutorService.invokeAll(java.util.Collection)",19875,0,509,0
"kanzi.app.InfoPrinter.processEvent(kanzi.Event)",15152,0,6106,0
"kanzi.bitstream.DefaultOutputBitStream.<init>(java.io.OutputStream, int)",12348,0,3053,0
"java.lang.Integer.numberOfLeadingZeros(int)",9610,0,60335,0
