"Hot Spot","Self Time Difference (microseconds)","Self Time Base (microseconds)","Invocations Difference","Invocations Base"
"kanzi.entropy.BinaryEntropyEncoder.encodeByte(byte)",107302727,0,72437362,0
"kanzi.entropy.BinaryEntropyEncoder.encodeBit(int, int)",95156945,0,579498896,0
"kanzi.entropy.CMPredictor.update(int)",47811757,0,579498896,0
"kanzi.entropy.CMPredictor.get()",46291438,0,579498896,0
"kanzi.transform.TextCodec$TextCodec1.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",13385979,0,1526,0
"kanzi.transform.LZCodec$LZPCodec.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",12581100,0,3052,0
"kanzi.transform.LZCodec.differentInts(byte[ ], int, int)",10485364,0,136800985,0
"kanzi.entropy.BinaryEntropyEncoder.encode(byte[ ], int, int)",6475464,0,1526,0
"java.lang.Thread.yield()",5073196,0,8675698,0
"kanzi.util.hash.XXHash32.hash(byte[ ], int, int)",4423089,0,1526,0
"kanzi.transform.LZCodec$LZPCodec.findMatch(byte[ ], int, int, int)",3211009,0,7624105,0
"kanzi.transform.DivSufSort.ssInsertionSort(int, int, int, int)",2447757,2221062,1418764,1170187
"kanzi.Memory$LittleEndian.readInt32(byte[ ], int)",1837470,0,25025487,0
"kanzi.util.hash.XXHash32.round(int, int)",1758227,0,25000000,0
"kanzi.io.CompressedOutputStream$EncodingTask.encodeBlock(kanzi.SliceByteArray, kanzi.SliceByteArray, int, long, int, int)",1704172,32867,1525,1
"kanzi.entropy.BinaryEntropyEncoder.flush()",1347386,0,8027762,0
"kanzi.transform.TextCodec$TextCodec1.reset(int)",1032043,0,1517,0
"kanzi.transform.TextCodec.isText(byte)",808372,15240674,-901940,100005616
"kanzi.transform.TextCodec$DictEntry.<init>(byte[ ], int, int, int, int)",786702,39947,10350592,524288
"kanzi.transform.DivSufSort.ssCompare(int, int, int)",739401,3320133,11990532,30272617
"kanzi.transform.TextCodec$TextCodec1.emitWordIndex(byte[ ], int, int)",717372,0,9414588,0
"java.util.concurrent.atomic.AtomicInteger.get()",712236,0,8679513,0
"kanzi.Memory$BigEndian.writeInt32(byte[ ], int, int)",708865,0,8027762,0
"kanzi.transform.DivSufSort.sortTypeBstar(int[ ], int[ ], int)",586631,683166,1525,1
"kanzi.transform.TextCodec$TextCodec1.emitSymbols(byte[ ], int, byte[ ], int, int, int)",530376,0,4698215,0
"kanzi.transform.TextCodec.isLowerCase(byte)",394228,7055582,-901940,100005616
"kanzi.transform.DivSufSort$Stack.pop()",193775,404963,2002021,3947293
"kanzi.transform.TextCodec.computeStats(byte[ ], int, int, int[ ], boolean)",150240,147014,1525,1
"kanzi.transform.DivSufSort.ssIlg(int)",137432,89948,1325800,879443
"kanzi.entropy.CMPredictor.<init>()",103291,0,1526,0
"java.io.PrintStream.println(java.lang.String)",102480,0,6128,0
"kanzi.transform.DivSufSort.trIlg(int)",60365,287614,694084,2923260
"java.util.concurrent.ThreadPoolExecutor$Worker.run()",45563,0,2,0
"kanzi.transform.DivSufSort.<init>()",39775,0,1526,0
"java.util.Arrays.fill(int[ ], int)",37375,0,391419,0
"kanzi.transform.DivSufSort.ssPivot(int, int, int, int)",33455,197945,265340,895009
"java.io.PrintStream.println(java.lang.Object)",29275,0,1528,0
"kanzi.transform.DivSufSort$StackElement.<init>(kanzi.transform.DivSufSort$1)",28915,0,170912,0
"kanzi.transform.DivSufSort.trSort(int, int)",24008,232047,1525,1
"kanzi.app.InfoPrinter.processEvent(kanzi.Event)",23229,0,6106,0
"java.util.concurrent.ExecutorService.invokeAll(java.util.Collection)",23217,0,763,0
"kanzi.Event.toString()",18728,0,6106,0
"kanzi.transform.DivSufSort$Stack.<init>(int)",18079,0,4578,0
"kanzi.transform.DivSufSort.reset()",17850,0,1526,0
"kanzi.transform.DivSufSort$StackElement.<init>()",13316,0,170912,0
"kanzi.transform.DivSufSort.trIntroSort(int, int, int, int, kanzi.transform.DivSufSort$TRBudget)",11056,1403889,1017686,1382349
"java.lang.StringBuilder.append(java.lang.String)",10217,0,53472,0
"kanzi.transform.Sequence.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",8589,0,1526,0
"kanzi.io.CompressedOutputStream.notifyListeners(kanzi.Listener[ ], kanzi.Event)",8354,0,6104,0
"kanzi.transform.BWTBlockCodec.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",7514,0,1526,0
"java.lang.Integer.valueOf(int)",7365,0,24425,0
"java.util.Map.put(java.lang.Object, java.lang.Object)",7242,0,12223,0
"java.util.HashMap.<init>(java.util.Map)",5948,0,1526,0
"java.util.Map.remove(java.lang.Object)",4901,0,1536,0
"java.lang.Long.valueOf(long)",4687,0,13736,0
