"Hot Spot","Self Time Difference (microseconds)","Self Time Base (microseconds)","Invocations Difference","Invocations Base"
"kanzi.transform.ROLZCodec$ROLZEncoder.encode9Bits(int)",26025766,0,31922269,0
"kanzi.transform.ROLZCodec$ROLZEncoder.encodeBit(int)",23913367,0,310020441,0
"kanzi.transform.ROLZCodec$ROLZCodec2.findMatch(kanzi.SliceByteArray, int)",17367050,0,31922251,0
"kanzi.transform.ROLZCodec$ROLZCodec2.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",9481606,0,3,0
"kanzi.transform.ROLZCodec.hash(byte[ ], int)",5321041,0,31922251,0
"kanzi.transform.ROLZCodec.getKey(byte[ ], int)",5300613,0,31922251,0
"kanzi.Memory$LittleEndian.readInt32(byte[ ], int)",4215975,0,54529363,0
"kanzi.transform.ROLZCodec$ROLZEncoder.setContext(byte)",2570008,0,36466270,0
"java.lang.Math.min(int, int)",2465438,0,31923792,0
"kanzi.Memory$LittleEndian.readInt16(byte[ ], int)",2291504,0,31922251,0
"kanzi.transform.ROLZCodec$ROLZEncoder.encodeBits(int, int)",2220713,0,4544004,0
"kanzi.transform.ROLZCodec$ROLZEncoder.setMode(int)",684622,0,9088014,0
"java.lang.Integer.numberOfTrailingZeros(int)",499511,0,6375146,0
"kanzi.Memory$BigEndian.writeInt32(byte[ ], int, int)",483129,0,6532170,0
"kanzi.transform.TextCodec.isLowerCase(byte)",175908,7055582,258,100005616
"kanzi.transform.TextCodec$TextCodec2.reset(int)",103312,30492,2,1
"java.io.ByteArrayOutputStream.<init>(int)",98348,31715,2,1
"kanzi.transform.TextCodec$DictEntry.<init>(byte[ ], int, int, int, int)",79197,39947,260096,524288
"kanzi.Global.computeHistogramOrder0(byte[ ], int, int, int[ ], boolean)",51253,38273,-1025,1028
"kanzi.transform.TextCodec.computeStats(byte[ ], int, int, int[ ], boolean)",39673,147014,2,1
"kanzi.transform.ROLZCodec$ROLZCodec2.<init>(int, java.util.Map)",6134,0,3,0
"kanzi.transform.Sequence.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",3255,0,3,0
"kanzi.transform.ROLZCodec$ROLZEncoder.reset()",2063,0,3,0
"java.util.concurrent.ExecutorService.invokeAll(java.util.Collection)",1411,0,1,0
"kanzi.transform.ROLZCodec.<init>(java.util.Map)",1390,0,3,0
"kanzi.app.Kanzi.processCommandLine(java.lang.String[ ], java.util.Map)",939,0,1,0
"java.nio.file.Files.isRegularFile(java.nio.file.Path, java.nio.file.LinkOption[ ])",747,0,2,0
"kanzi.transform.TextCodec.isUpperCase(byte)",625,0,5487,0
"kanzi.Global.log2_1024(int)",489,0,614,0
"java.lang.String.equals(java.lang.Object)",483,0,345,0
"kanzi.transform.ROLZCodec$ROLZEncoder.<init>(int, int, kanzi.SliceByteArray)",448,0,3,0
"kanzi.Global.positiveOrNull(int)",399,0,3895,0
"kanzi.transform.TextCodec.<clinit>()",394,0,1,0
"java.lang.Character.valueOf(char)",392,0,1,0
"java.lang.String.split(java.lang.String)",337,0,3,0
"kanzi.Global.computeFirstOrderEntropy1024(int, int[ ])",321,0,3,0
"java.lang.Integer.numberOfLeadingZeros(int)",278,0,576,0
"kanzi.bitstream.DefaultOutputBitStream.isClosed()",160,0,1710,0
"kanzi.app.Kanzi.createFileList(java.lang.String, java.util.List)",152,0,1,0
"kanzi.bitstream.DefaultOutputBitStream.<init>(java.io.OutputStream, int)",137,0,4,0
"java.util.Map.put(java.lang.Object, java.lang.Object)",100,0,39,0
"java.util.Map.getOrDefault(java.lang.Object, java.lang.Object)",95,0,23,0
"java.util.HashMap.<init>(java.util.Map)",80,0,3,0
"java.lang.Integer.parseInt(java.lang.String)",60,0,4,0
"kanzi.SliceByteArray.<init>(byte[ ], int, int)",56,0,5,0
"java.lang.String.getBytes()",52,0,4,0
"java.lang.String.startsWith(java.lang.String)",52,0,73,0
"java.lang.Integer.valueOf(int)",50,0,24,0
"kanzi.app.Kanzi.<clinit>()",49,0,1,0
"java.lang.Boolean.valueOf(boolean)",43,0,12,0
"kanzi.transform.FSDCodec.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",41,0,3,0
"java.io.FileInputStream.<init>(java.lang.String)",38,0,1,0
"java.lang.String.toUpperCase()",37,0,14,0
"java.nio.file.FileSystems.getDefault()",36,0,2,0
"java.lang.Math.max(int, int)",32,0,20,0
"java.util.List.iterator()",32,0,2,0
"java.nio.file.FileSystem.getPath(java.lang.String, java.lang.String[ ])",29,0,2,0
"java.lang.String.trim()",27,0,34,0
"java.nio.ByteOrder.nativeOrder()",26,0,14,0
"java.lang.Integer.intValue()",25,0,14,0
"java.lang.StringBuilder.<init>()",25,0,6,0
"kanzi.Global$DataType.<clinit>()",24,0,1,0
"kanzi.transform.TextCodec.isDelimiter(byte)",-16976,1082185,-1,13861126
"kanzi.transform.TextCodec$TextCodec2.emitSymbols(byte[ ], int, byte[ ], int, int, int)",-29090,462712,-23256,4625539
"kanzi.io.CompressedOutputStream.<init>(kanzi.OutputBitStream, java.util.Map)",-29815,43035,0,1
"kanzi.transform.DivSufSort.trMedian3(int[ ], int, int, int, int)",-44027,44027,-335626,335626
"kanzi.transform.DivSufSort.ssMedian5(int, int, int, int, int, int, int)",-63508,63508,-447834,447834
"kanzi.transform.DivSufSort.ssMedian3(int, int, int, int, int)",-73526,73526,-543208,543208
"kanzi.transform.BWT.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",-74951,74951,-1,1
"kanzi.transform.DivSufSort.computeBWT(byte[ ], byte[ ], int[ ], int, int, int, int[ ], int)",-84152,84152,-1,1
"kanzi.transform.TextCodec$TextCodec2.emitWordIndex(byte[ ], int, int, int)",-86435,1039165,-160877,12697965
"kanzi.transform.DivSufSort.ssIlg(int)",-89948,89948,-879443,879443
"kanzi.transform.DivSufSort.ssPartition(int, int, int, int)",-98096,98096,-437100,437100
"kanzi.transform.DivSufSort$TRBudget.check(int)",-109845,109845,-1121148,1121148
"kanzi.transform.DivSufSort.trPivot(int[ ], int, int, int)",-111359,111359,-535018,535018
"kanzi.transform.TextCodec.isText(byte)",-114960,15240674,258,100005616
"kanzi.transform.TextCodec.sameWords(byte[ ], int, byte[ ], int, int)",-151854,1350314,-160877,12697965
"kanzi.transform.DivSufSort.ssPivot(int, int, int, int)",-197945,197945,-895009,895009
"kanzi.transform.DivSufSort.trSort(int, int)",-232047,232047,-1,1
"kanzi.transform.DivSufSort$Stack.push(int, int, int, int, int)",-243889,243889,-2539457,2539457
"kanzi.transform.ZRLT.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",-246319,246319,-1,1
"kanzi.transform.DivSufSort.trIlg(int)",-287614,287614,-2923260,2923260
"kanzi.Memory$BigEndian.writeLong64(byte[ ], int, long)",-367912,368975,-5283272,5283283
"kanzi.Memory$BigEndian.readLong64(byte[ ], int)",-397993,397993,-5266221,5266221
"kanzi.transform.DivSufSort$Stack.pop()",-404963,404963,-3947293,3947293
"kanzi.transform.TextCodec$TextCodec2.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",-456233,13464763,2,1
