"Hot Spot","Self Time Difference (microseconds)","Self Time Base (microseconds)","Invocations Difference","Invocations Base"
"kanzi.transform.ROLZCodec$ROLZEncoder.encode9Bits(int)",77415346,0,44069995,0
"kanzi.transform.ROLZCodec$ROLZEncoder.encodeBit(int)",66325865,0,422115085,0
"kanzi.transform.ROLZCodec$ROLZCodec2.findMatch(kanzi.SliceByteArray, int)",46842878,0,44065417,0
"kanzi.transform.ROLZCodec$ROLZCodec2.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",29304351,0,763,0
"java.lang.Thread.yield()",29041984,0,35329602,0
"kanzi.transform.TextCodec.isText(byte)",18720686,15240674,98151,100005616
"kanzi.transform.ROLZCodec.hash(byte[ ], int)",15067737,0,44065417,0
"kanzi.transform.TextCodec$TextCodec2.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",14968253,13464763,762,1
"kanzi.transform.ROLZCodec.getKey(byte[ ], int)",14753340,0,44065417,0
"kanzi.io.CompressedOutputStream$EncodingTask.encodeBlock(kanzi.SliceByteArray, kanzi.SliceByteArray, int, long, int, int)",10616147,32867,762,1
"kanzi.Memory$LittleEndian.readInt32(byte[ ], int)",10038400,0,67706403,0
"kanzi.transform.TextCodec.isLowerCase(byte)",8615555,7055582,98151,100005616
"kanzi.transform.ROLZCodec$ROLZEncoder.setContext(byte)",7237021,0,49166258,0
"kanzi.Memory$LittleEndian.readInt16(byte[ ], int)",6443201,0,44065417,0
"java.lang.Math.min(int, int)",6265399,0,44070092,0
"kanzi.transform.ROLZCodec$ROLZEncoder.encodeBits(int, int)",5385256,0,5097026,0
"java.util.concurrent.atomic.AtomicInteger.get()",4116833,0,35331224,0
"kanzi.transform.ROLZCodec$ROLZCodec2.<init>(int, java.util.Map)",3013130,0,763,0
"kanzi.transform.ROLZCodec$ROLZEncoder.setMode(int)",1612421,0,10195578,0
"kanzi.Memory$BigEndian.writeInt32(byte[ ], int, int)",1426087,0,9074102,0
"kanzi.transform.TextCodec.isDelimiter(byte)",1206483,1082185,-226,13861126
"kanzi.transform.TextCodec$TextCodec2.reset(int)",1062274,30492,762,1
"java.lang.Integer.numberOfTrailingZeros(int)",932056,0,6668250,0
"kanzi.transform.TextCodec$DictEntry.<init>(byte[ ], int, int, int, int)",872912,39947,4945920,524288
"kanzi.transform.TextCodec$TextCodec2.emitSymbols(byte[ ], int, byte[ ], int, int, int)",513931,462712,125388,4625539
"kanzi.transform.TextCodec$TextCodec2.emitWordIndex(byte[ ], int, int, int)",501298,1039165,-3061340,12697965
"kanzi.transform.TextCodec.computeStats(byte[ ], int, int, int[ ], boolean)",439237,147014,762,1
"kanzi.transform.TextCodec.sameWords(byte[ ], int, byte[ ], int, int)",398568,1350314,-3061340,12697965
"kanzi.transform.ROLZCodec$ROLZEncoder.reset()",139207,0,763,0
"kanzi.Global.computeFirstOrderEntropy1024(int, int[ ])",129222,0,763,0
"kanzi.Global.computeHistogramOrder0(byte[ ], int, int, int[ ], boolean)",116551,38273,-265,1028
"java.util.concurrent.ThreadPoolExecutor$Worker.run()",104853,0,8,0
"kanzi.Global.log2_1024(int)",93289,0,132470,0
"kanzi.transform.ROLZCodec$ROLZEncoder.<init>(int, int, kanzi.SliceByteArray)",80456,0,763,0
"kanzi.io.CompressedOutputStream$EncodingTask.call()",40102,0,1526,0
"java.lang.Integer.numberOfLeadingZeros(int)",36088,0,42956,0
"kanzi.io.CompressedOutputStream$EncodingTask._get_skipBlocks(java.util.Map)",28883,0,763,0
"java.util.concurrent.ExecutorService.invokeAll(java.util.Collection)",13191,0,96,0
"kanzi.transform.ROLZCodec.<init>(java.util.Map)",11080,0,763,0
"java.lang.String.toUpperCase()",9947,0,774,0
"kanzi.transform.Sequence.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",8859,0,763,0
"java.util.Map.getOrDefault(java.lang.Object, java.lang.Object)",6815,0,5343,0
"java.lang.String.contains(java.lang.CharSequence)",5991,0,763,0
"kanzi.transform.Sequence.getMaxEncodedLength(int)",5777,0,1526,0
"java.util.Map.containsKey(java.lang.Object)",4113,0,764,0
"java.util.Map.put(java.lang.Object, java.lang.Object)",2780,0,3839,0
"java.lang.Integer.valueOf(int)",2396,0,3824,0
"java.util.HashMap.<init>(java.util.Map)",2372,0,763,0
"kanzi.transform.TextCodec.getMaxEncodedLength(int)",2112,0,1526,0
"kanzi.Global.log2(int)",1783,0,3052,0
"kanzi.transform.TextCodec$TextCodec2.getMaxEncodedLength(int)",1530,0,3052,0
"java.lang.Math.max(int, int)",1432,0,5246,0
"kanzi.transform.ROLZCodec.getMaxEncodedLength(int)",1425,0,1526,0
"kanzi.bitstream.DefaultOutputBitStream.close()",1366,0,764,0
