"Hot Spot","Self Time Difference (microseconds)","Self Time Base (microseconds)","Invocations Difference","Invocations Base"
"kanzi.transform.LZCodec$LZXCodec.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",12058820,0,48,0
"kanzi.transform.LZCodec$LZXCodec.hash(byte[ ], int)",9122844,0,62083883,0
"kanzi.Memory$LittleEndian.readLong64(byte[ ], int)",4123009,0,62083883,0
"kanzi.transform.LZCodec.differentInts(byte[ ], int, int)",3468118,0,43193990,0
"java.lang.Math.max(int, int)",2460064,0,30684368,0
"kanzi.transform.LZCodec$LZXCodec.findMatch(byte[ ], int, int, int)",1851976,0,8374143,0
"java.lang.Thread.yield()",1144044,0,2186834,0
"kanzi.bitstream.DefaultOutputBitStream.writeBits(long, int)",1064595,17816,10439276,211095
"java.lang.Math.min(int, int)",975864,0,12420106,0
"kanzi.entropy.HuffmanEncoder.encode(byte[ ], int, int)",887666,0,48,0
"kanzi.transform.LZCodec$LZXCodec.emitLiterals(byte[ ], int, byte[ ], int, int)",629988,0,3116391,0
"kanzi.transform.LZCodec$LZXCodec.arrayChunkCopy(byte[ ], int, byte[ ], int)",346724,0,5050565,0
"kanzi.io.CompressedOutputStream$EncodingTask.encodeBlock(kanzi.SliceByteArray, kanzi.SliceByteArray, int, long, int, int)",319083,32867,47,1
"kanzi.bitstream.DefaultOutputBitStream.pushCurrent()",306410,844488,2695052,5283283
"kanzi.Memory$BigEndian.writeLong64(byte[ ], int, long)",169825,368975,2695052,5283283
"kanzi.transform.TextCodec.computeStats(byte[ ], int, int, int[ ], boolean)",150614,147014,47,1
"java.util.concurrent.atomic.AtomicInteger.get()",149039,0,2186946,0
"kanzi.transform.LZCodec$LZXCodec.emitLength(byte[ ], int, int)",112820,0,1513379,0
"kanzi.Global.computeHistogramOrder0(byte[ ], int, int, int[ ], boolean)",108479,38273,1548,1028
"kanzi.entropy.ExpGolombEncoder.encodeByte(byte)",93140,0,630926,0
"kanzi.transform.TextCodec$DictEntry.<init>(byte[ ], int, int, int, int)",69850,39947,1000448,524288
"kanzi.entropy.HuffmanEncoder.updateFrequencies(int[ ])",60666,0,2528,0
"kanzi.transform.TextCodec$TextCodec2.reset(int)",55024,30492,47,1
"kanzi.transform.TextCodec$TextCodec2.expandDictionary()",47723,29214,48,1
"kanzi.bitstream.DefaultOutputBitStream.writeBit(int)",19364,0,287634,0
"java.util.Arrays.sort(int[ ], int, int)",18627,0,2528,0
"kanzi.entropy.HuffmanCommon.generateCanonicalCodes(short[ ], int[ ], int[ ], int)",13814,0,2528,0
"java.io.OutputStream.close()",10989,32813,0,1
"kanzi.entropy.HuffmanEncoder.computeInPlaceSizesPhase1(int[ ], int)",7729,0,2528,0
"kanzi.entropy.HuffmanEncoder.computeCodeLengths(int[ ], int)",4378,0,2528,0
"java.util.concurrent.ExecutorService.invokeAll(java.util.Collection)",2767,0,16,0
"kanzi.entropy.HuffmanEncoder.computeInPlaceSizesPhase2(int[ ], int)",2405,0,2528,0
"java.util.concurrent.ThreadPoolExecutor$Worker.run()",2259,0,3,0
"kanzi.transform.LZCodec.<init>(java.util.Map)",2123,0,48,0
"kanzi.Global.computeFirstOrderEntropy1024(int, int[ ])",1940,0,48,0
"kanzi.Global.log2_1024(int)",1600,0,9421,0
"java.lang.Short.valueOf(short)",1439,0,144,0
"kanzi.app.InfoPrinter.processEvent(kanzi.Event)",1157,0,194,0
"java.io.PrintStream.println(java.lang.String)",915,0,23,0
"kanzi.Global.positiveOrNull(int)",853,0,3895,0
