"Hot Spot","Self Time Difference (microseconds)","Self Time Base (microseconds)","Invocations Difference","Invocations Base"
"kanzi.entropy.BinaryEntropyEncoder.encodeByte(byte)",211719990,0,68839927,0
"kanzi.entropy.BinaryEntropyEncoder.encodeBit(int, int)",183734723,0,550719416,0
"kanzi.entropy.CMPredictor.update(int)",89660655,0,550719416,0
"kanzi.entropy.CMPredictor.get()",84506702,0,550719416,0
"java.lang.Thread.yield()",42391682,0,51147311,0
"kanzi.transform.LZCodec$LZPCodec.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",27729529,0,1526,0
"kanzi.transform.TextCodec$TextCodec1.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",27658030,0,763,0
"kanzi.transform.LZCodec.differentInts(byte[ ], int, int)",23195101,0,150326544,0
"kanzi.transform.TextCodec.isText(byte)",18095073,15240674,-669101,100005616
"kanzi.io.CompressedOutputStream$EncodingTask.encodeBlock(kanzi.SliceByteArray, kanzi.SliceByteArray, int, long, int, int)",14849726,32867,762,1
"kanzi.entropy.BinaryEntropyEncoder.encode(byte[ ], int, int)",12301744,0,763,0
"kanzi.transform.TextCodec.isLowerCase(byte)",8040122,7055582,-669101,100005616
"kanzi.transform.DivSufSort.ssInsertionSort(int, int, int, int)",6848406,2221062,1182535,1170187
"kanzi.transform.LZCodec$LZPCodec.findMatch(byte[ ], int, int, int)",6749717,0,7984882,0
"java.util.concurrent.atomic.AtomicInteger.get()",6123877,0,51148933,0
"kanzi.transform.DivSufSort.ssCompare(int, int, int)",4024912,3320133,10201273,30272617
"kanzi.entropy.BinaryEntropyEncoder.flush()",2566629,0,7572068,0
"kanzi.transform.DivSufSort.ssMultiKeyIntroSort(int, int, int, int)",2201985,7787177,785638,23318
"kanzi.transform.TextCodec$TextCodec1.emitWordIndex(byte[ ], int, int)",1593075,0,10016010,0
"kanzi.transform.DivSufSort.trIntroSort(int, int, int, int, kanzi.transform.DivSufSort$TRBudget)",1423490,1403889,978904,1382349
"kanzi.transform.DivSufSort.sortTypeBstar(int[ ], int[ ], int)",1372946,683166,762,1
"kanzi.transform.TextCodec$TextCodec1.reset(int)",1283333,0,761,0
"kanzi.Memory$BigEndian.writeInt32(byte[ ], int, int)",1190921,0,7572068,0
"kanzi.transform.TextCodec$TextCodec1.emitSymbols(byte[ ], int, byte[ ], int, int, int)",1080931,0,4724881,0
"kanzi.transform.TextCodec.isDelimiter(byte)",1058182,1082185,-103594,13861126
"kanzi.transform.TextCodec$DictEntry.<init>(byte[ ], int, int, int, int)",743902,39947,4931584,524288
"kanzi.transform.DivSufSort.swapInSA(int, int)",700431,4841531,-28354474,62866167
"kanzi.transform.DivSufSort$Stack.pop()",591623,404963,1825449,3947293
"kanzi.transform.TextCodec.sameWords(byte[ ], int, byte[ ], int, int)",418919,1350314,-2682054,12697965
"kanzi.transform.TextCodec.computeStats(byte[ ], int, int, int[ ], boolean)",404261,147014,762,1
"kanzi.transform.DivSufSort.trIlg(int)",305817,287614,635948,2923260
"kanzi.transform.DivSufSort$Stack.push(int, int, int, int, int)",298469,243889,63070,2539457
"kanzi.transform.DivSufSort.ssPivot(int, int, int, int)",274515,197945,337125,895009
"kanzi.transform.DivSufSort.trInsertionSort(int, int, int)",257898,600885,587408,2977117
"kanzi.transform.DivSufSort.ssIlg(int)",251315,89948,1083467,879443
"kanzi.transform.DivSufSort.trSort(int, int)",242891,232047,762,1
"kanzi.Global.computeHistogramOrder0(byte[ ], int, int, int[ ], boolean)",138489,38273,-265,1028
"kanzi.entropy.CMPredictor.<init>()",109974,0,763,0
"kanzi.transform.DivSufSort.ssMedian5(int, int, int, int, int, int, int)",80723,63508,89553,447834
"kanzi.transform.DivSufSort$TRBudget.check(int)",75019,109845,-30741,1121148
"kanzi.transform.DivSufSort.ssMedian3(int, int, int, int, int)",47734,73526,161628,543208
"kanzi.transform.DivSufSort.computeBWT(byte[ ], byte[ ], int[ ], int, int, int, int[ ], int)",45231,84152,762,1
"kanzi.transform.DivSufSort$StackElement.<init>(kanzi.transform.DivSufSort$1)",37934,0,85456,0
"kanzi.Global.computeFirstOrderEntropy1024(int, int[ ])",34894,0,763,0
"kanzi.transform.BWTBlockCodec.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",33156,0,763,0
"kanzi.transform.DivSufSort.<init>()",31539,0,763,0
"java.util.Arrays.fill(int[ ], int)",30954,0,195424,0
"kanzi.transform.DivSufSort$Stack.<init>(int)",29888,0,2289,0
"java.util.concurrent.ThreadPoolExecutor$Worker.run()",24371,0,8,0
"kanzi.transform.DivSufSort.reset()",22779,0,763,0
"kanzi.app.InfoPrinter.processEvent(kanzi.Event)",21957,0,3054,0
"kanzi.Global.log2_1024(int)",21826,0,132470,0
"kanzi.transform.Sequence.getMaxEncodedLength(int)",16742,0,1526,0
"kanzi.transform.DivSufSort$StackElement.<init>()",11760,0,85456,0
