"Hot Spot","Self Time Difference (microseconds)","Self Time Base (microseconds)","Invocations Difference","Invocations Base"
"kanzi.entropy.BinaryEntropyEncoder.encodeByte(byte)",182124834,0,59457598,0
"kanzi.entropy.BinaryEntropyEncoder.encodeBit(int, int)",161385293,0,475660784,0
"kanzi.entropy.CMPredictor.update(int)",77601296,0,475660784,0
"kanzi.entropy.CMPredictor.get()",74593568,0,475660784,0
"kanzi.transform.LZCodec$LZPCodec.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",31750002,0,192,0
"kanzi.transform.TextCodec$TextCodec1.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",28546576,0,96,0
"kanzi.transform.LZCodec.differentInts(byte[ ], int, int)",27697025,0,180014434,0
"java.lang.Thread.yield()",22906810,0,24992670,0
"kanzi.transform.TextCodec.isText(byte)",18855573,15240674,-321924,100005616
"kanzi.entropy.BinaryEntropyEncoder.encode(byte[ ], int, int)",10605064,0,96,0
"kanzi.util.hash.XXHash32.hash(byte[ ], int, int)",9467561,0,96,0
"kanzi.transform.TextCodec.isLowerCase(byte)",8441974,7055582,-321924,100005616
"kanzi.transform.LZCodec$LZPCodec.findMatch(byte[ ], int, int, int)",7660297,0,8268445,0
"kanzi.io.CompressedOutputStream$EncodingTask.encodeBlock(kanzi.SliceByteArray, kanzi.SliceByteArray, int, long, int, int)",7330844,32867,95,1
"kanzi.transform.DivSufSort.ssMultiKeyIntroSort(int, int, int, int)",6646599,7787177,230218,23318
"kanzi.transform.DivSufSort.ssInsertionSort(int, int, int, int)",5350427,2221062,591182,1170187
"kanzi.Memory$LittleEndian.readInt32(byte[ ], int)",3789045,0,25032097,0
"kanzi.util.hash.XXHash32.round(int, int)",3697668,0,25000000,0
"kanzi.transform.DivSufSort.swapInSA(int, int)",3687885,4841531,-11317313,62866167
"kanzi.transform.DivSufSort.ssCompare(int, int, int)",3108487,3320133,2979855,30272617
"java.util.concurrent.atomic.AtomicInteger.get()",2924205,0,24992874,0
"kanzi.entropy.BinaryEntropyEncoder.flush()",2288490,0,6589966,0
"kanzi.transform.TextCodec$TextCodec1.emitWordIndex(byte[ ], int, int)",1838073,0,11408539,0
"kanzi.transform.DivSufSort.trIntroSort(int, int, int, int, kanzi.transform.DivSufSort$TRBudget)",1513655,1403889,740347,1382349
"kanzi.transform.TextCodec.isDelimiter(byte)",1155357,1082185,-47007,13861126
"kanzi.Memory$BigEndian.writeInt32(byte[ ], int, int)",1129825,0,6589966,0
"kanzi.transform.DivSufSort.sortTypeBstar(int[ ], int[ ], int)",1057602,683166,95,1
"kanzi.transform.TextCodec$TextCodec1.emitSymbols(byte[ ], int, byte[ ], int, int, int)",975638,0,4675287,0
"kanzi.transform.TextCodec.sameWords(byte[ ], int, byte[ ], int, int)",970713,1350314,-1289501,12697965
"kanzi.transform.DivSufSort.constructBWT(int[ ], int[ ], int, int, int[ ], int)",575154,1683686,95,1
"kanzi.transform.DivSufSort$Stack.pop()",548464,404963,1264228,3947293
