"Hot Spot","Self Time Difference (microseconds)","Self Time Base (microseconds)","Invocations Difference","Invocations Base"
"kanzi.transform.LZCodec$LZXCodec.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",11468229,0,48,0
"kanzi.transform.LZCodec$LZXCodec.hash(byte[ ], int)",8993723,0,61637390,0
"kanzi.Memory$LittleEndian.readLong64(byte[ ], int)",4066181,0,61637390,0
"java.lang.Math.max(int, int)",2369643,0,29571659,0
"kanzi.transform.LZCodec.differentInts(byte[ ], int, int)",1850495,0,21481142,0
"kanzi.transform.LZCodec$LZXCodec.findMatch(byte[ ], int, int, int)",1591860,0,6440520,0
"kanzi.bitstream.DefaultOutputBitStream.writeBits(long, int)",1045173,17816,10220402,211095
"kanzi.entropy.HuffmanEncoder.encode(byte[ ], int, int)",864330,0,48,0
"java.lang.Math.min(int, int)",787028,0,10077657,0
"java.lang.Thread.yield()",620878,0,1156711,0
"kanzi.transform.LZCodec$LZXCodec.emitLiterals(byte[ ], int, byte[ ], int, int)",569012,0,2740001,0
"kanzi.transform.LZCodec$LZXCodec.arrayChunkCopy(byte[ ], int, byte[ ], int)",324743,0,4752210,0
"kanzi.bitstream.DefaultOutputBitStream.pushCurrent()",301673,844488,2862506,5283283
"kanzi.io.CompressedOutputStream$EncodingTask.encodeBlock(kanzi.SliceByteArray, kanzi.SliceByteArray, int, long, int, int)",166831,32867,47,1
"kanzi.Memory$BigEndian.writeLong64(byte[ ], int, long)",166254,368975,2862506,5283283
"kanzi.transform.LZCodec$LZXCodec.emitLength(byte[ ], int, int)",107212,0,1430182,0
"kanzi.entropy.ExpGolombEncoder.encodeByte(byte)",90181,0,620111,0
"java.util.concurrent.atomic.AtomicInteger.get()",84117,0,1156831,0
"kanzi.transform.TextCodec.computeStats(byte[ ], int, int, int[ ], boolean)",75315,147014,47,1
"kanzi.transform.TextCodec$DictEntry.<init>(byte[ ], int, int, int, int)",69543,39947,1000448,524288
"kanzi.entropy.HuffmanEncoder.updateFrequencies(int[ ])",60856,0,2474,0
"kanzi.transform.TextCodec$TextCodec2.reset(int)",51636,30492,47,1
"kanzi.transform.TextCodec$TextCodec2.expandDictionary()",44885,29214,48,1
"java.util.Arrays.sort(int[ ], int, int)",19204,0,2474,0
"kanzi.bitstream.DefaultOutputBitStream.writeBit(int)",18284,0,274006,0
"kanzi.entropy.HuffmanCommon.generateCanonicalCodes(short[ ], int[ ], int[ ], int)",13423,0,2474,0
"kanzi.Global.computeHistogramOrder0(byte[ ], int, int, int[ ], boolean)",8491,38273,1446,1028
"kanzi.entropy.HuffmanEncoder.computeInPlaceSizesPhase1(int[ ], int)",7737,0,2474,0
"kanzi.entropy.HuffmanEncoder.computeCodeLengths(int[ ], int)",4412,0,2474,0
"java.util.concurrent.ExecutorService.invokeAll(java.util.Collection)",2889,0,24,0
"kanzi.entropy.HuffmanEncoder.computeInPlaceSizesPhase2(int[ ], int)",2450,0,2474,0
"kanzi.transform.Sequence.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",2138,0,48,0
"java.util.concurrent.ThreadPoolExecutor$Worker.run()",2101,0,2,0
"kanzi.transform.LZCodec.<init>(java.util.Map)",2068,0,48,0
"java.lang.Short.valueOf(short)",854,0,144,0
"java.nio.file.Files.isRegularFile(java.nio.file.Path, java.nio.file.LinkOption[ ])",693,0,2,0
"java.io.PrintStream.println(java.lang.String)",688,0,14,0
"kanzi.app.Kanzi.processCommandLine(java.lang.String[ ], java.util.Map)",630,0,1,0
"kanzi.transform.TextCodec.isUpperCase(byte)",585,0,5487,0
"java.util.HashMap.<init>(java.util.Map)",510,0,48,0
"java.util.Map.getOrDefault(java.lang.Object, java.lang.Object)",486,0,386,0
"kanzi.Global.positiveOrNull(int)",481,0,3895,0
"kanzi.transform.TextCodec.<clinit>()",399,0,1,0
"java.lang.String.equals(java.lang.Object)",391,0,470,0
"kanzi.entropy.HuffmanEncoder.<init>(kanzi.OutputBitStream, int)",384,0,48,0
"java.util.Map.put(java.lang.Object, java.lang.Object)",379,0,311,0
"java.lang.Character.valueOf(char)",337,0,1,0
"java.lang.String.split(java.lang.String)",331,0,3,0
"java.lang.Integer.intValue()",264,0,104,0
"kanzi.bitstream.DefaultOutputBitStream.isClosed()",253,0,2400,0
"kanzi.bitstream.DefaultOutputBitStream.<init>(java.io.OutputStream, int)",252,0,49,0
"kanzi.entropy.ExpGolombEncoder.<init>(kanzi.OutputBitStream, boolean)",233,0,2474,0
"kanzi.app.Kanzi.createFileList(java.lang.String, java.util.List)",219,0,1,0
"java.lang.Integer.valueOf(int)",204,0,249,0
"java.lang.String.toUpperCase()",188,0,59,0
"java.lang.Integer.numberOfLeadingZeros(int)",169,0,192,0
"kanzi.bitstream.DefaultOutputBitStream.close()",160,0,49,0
"kanzi.io.CompressedOutputStream$EncodingTask._get_skipBlocks(java.util.Map)",158,0,48,0
"kanzi.transform.Sequence.getMaxEncodedLength(int)",157,0,96,0
"kanzi.Global.log2(int)",143,0,192,0
"kanzi.transform.FSDCodec.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",143,0,48,0
"java.lang.Float.valueOf(float)",126,0,1,0
"kanzi.transform.TextCodec.isDelimiter(byte)",-19463,1082185,-20,13861126
"kanzi.transform.TextCodec$TextCodec2.emitSymbols(byte[ ], int, byte[ ], int, int, int)",-33937,462712,42355,4625539
"kanzi.io.CompressedOutputStream.<init>(kanzi.OutputBitStream, java.util.Map)",-39841,43035,0,1
"kanzi.transform.DivSufSort.trMedian3(int[ ], int, int, int, int)",-44027,44027,-335626,335626
"kanzi.transform.DivSufSort.ssMedian5(int, int, int, int, int, int, int)",-63508,63508,-447834,447834
"kanzi.transform.DivSufSort.ssMedian3(int, int, int, int, int)",-73526,73526,-543208,543208
"kanzi.transform.BWT.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",-74951,74951,-1,1
"kanzi.transform.DivSufSort.computeBWT(byte[ ], byte[ ], int[ ], int, int, int, int[ ], int)",-84152,84152,-1,1
"kanzi.transform.DivSufSort.ssIlg(int)",-89948,89948,-879443,879443
"kanzi.transform.DivSufSort.ssPartition(int, int, int, int)",-98096,98096,-437100,437100
"kanzi.transform.DivSufSort$TRBudget.check(int)",-109845,109845,-1121148,1121148
"kanzi.transform.DivSufSort.trPivot(int[ ], int, int, int)",-111359,111359,-535018,535018
"kanzi.Memory$BigEndian.readLong64(byte[ ], int)",-155346,397993,-1517016,5266221
"kanzi.transform.DivSufSort.ssPivot(int, int, int, int)",-197945,197945,-895009,895009
"kanzi.transform.DivSufSort.trSort(int, int)",-232047,232047,-1,1
"kanzi.transform.TextCodec$TextCodec2.emitWordIndex(byte[ ], int, int, int)",-243714,1039165,-1190571,12697965
"kanzi.transform.DivSufSort$Stack.push(int, int, int, int, int)",-243889,243889,-2539457,2539457
"kanzi.transform.ZRLT.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",-246319,246319,-1,1
"kanzi.transform.DivSufSort.trIlg(int)",-287614,287614,-2923260,2923260
"kanzi.bitstream.DefaultOutputBitStream.writeBits(byte[ ], int, int)",-288223,878841,-981,1029
"kanzi.transform.TextCodec.sameWords(byte[ ], int, byte[ ], int, int)",-320050,1350314,-1190571,12697965
"kanzi.transform.DivSufSort$Stack.pop()",-404963,404963,-3947293,3947293
"kanzi.transform.TextCodec.isLowerCase(byte)",-484456,7055582,6053,100005616
"kanzi.transform.DivSufSort.trInsertionSort(int, int, int)",-600885,600885,-2977117,2977117
"kanzi.transform.DivSufSort.sortTypeBstar(int[ ], int[ ], int)",-683166,683166,-1,1
"kanzi.transform.TextCodec.isText(byte)",-929022,15240674,6053,100005616
"kanzi.transform.DivSufSort.ssMergeBackward(int, int, int, int, int, int)",-934500,934500,-2169,2169
"kanzi.transform.SBRT.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",-956931,956931,-1,1
