"Hot Spot","Self Time Difference (microseconds)","Self Time Base (microseconds)","Invocations Difference","Invocations Base"
"kanzi.bitstream.DefaultOutputBitStream.writeBits(byte[ ], int, int)",687310,878841,23387,1029
"kanzi.bitstream.DefaultOutputBitStream.pushCurrent()",648952,844488,4115004,5283283
"kanzi.Memory$BigEndian.readLong64(byte[ ], int)",318540,397993,4109555,5266221
"kanzi.Memory$BigEndian.writeLong64(byte[ ], int, long)",276282,368975,4115004,5283283
"java.io.OutputStream.write(byte[ ], int, int)",44849,14262,11130,1460
"kanzi.bitstream.DefaultOutputBitStream.<init>(java.io.OutputStream, int)",38923,0,12209,0
"kanzi.io.CompressedOutputStream$EncodingTask.encodeBlock(kanzi.SliceByteArray, kanzi.SliceByteArray, int, long, int, int)",27876,32867,12207,1
"kanzi.io.CompressedOutputStream.processBlock()",18529,4846,12207,1
"java.util.HashMap.<init>(java.util.Map)",7848,0,12208,0
"java.io.FileOutputStream.<init>(java.io.File)",6997,3031,0,1
"kanzi.io.CompressedOutputStream$EncodingTask._get_skipBlocks(java.util.Map)",6681,0,12208,0
"kanzi.io.CompressedOutputStream.write(byte[ ], int, int)",6664,1167,0,1526
"kanzi.io.CompressedOutputStream$EncodingTask.call()",5531,0,24416,0
"java.lang.Integer.valueOf(int)",5503,0,36633,0
"kanzi.bitstream.DefaultOutputBitStream.close()",5333,0,12209,0
"java.util.Map.put(java.lang.Object, java.lang.Object)",5303,0,36647,0
"kanzi.transform.Sequence.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",5282,0,12208,0
"kanzi.Global.log2(int)",5146,0,24416,0
"kanzi.transform.Sequence.getMaxEncodedLength(int)",5122,0,24416,0
"kanzi.transform.TransformFactory.newFunction(java.util.Map, long)",4646,892,12207,1
"kanzi.bitstream.DefaultOutputBitStream.isClosed()",4550,0,49215,0
"java.util.concurrent.atomic.AtomicInteger.get()",3679,0,36624,0
"kanzi.io.CompressedOutputStream$CustomByteArrayOutputStream.<init>(byte[ ], int)",3565,0,12208,0
"java.io.InputStream.read(byte[ ], int, int)",3559,17930,0,1527
"kanzi.bitstream.DefaultOutputBitStream.flush()",2974,924,11130,1460
"kanzi.entropy.NullEntropyEncoder.encode(byte[ ], int, int)",2913,0,12208,0
"java.lang.Math.min(long, long)",2899,0,24416,0
"kanzi.transform.NullTransform.doCopy(kanzi.SliceByteArray, kanzi.SliceByteArray)",2580,0,12208,0
"java.util.concurrent.atomic.AtomicBoolean.getAndSet(boolean)",2368,0,12209,0
"kanzi.transform.NullTransform.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",2361,0,12208,0
"java.lang.Math.min(int, int)",2215,0,24417,0
"java.util.List.size()",2207,0,24419,0
"java.lang.Integer.numberOfLeadingZeros(int)",2134,0,24415,0
"kanzi.transform.NullTransform.getMaxEncodedLength(int)",2092,0,24416,0
"kanzi.transform.TransformFactory.<init>()",1863,0,12210,0
"kanzi.io.CompressedOutputStream$EncodingTask.<init>(kanzi.SliceByteArray, kanzi.SliceByteArray, int, long, int, int, kanzi.OutputBitStream, kanzi.util.hash.XXHash32, java.util.concurrent.atomic.AtomicInteger, kanzi.Listener[ ], java.util.Map)",1850,0,12208,0
"kanzi.entropy.EntropyCodecFactory.newEncoder(kanzi.OutputBitStream, java.util.Map, int)",1752,1822,12207,1
"kanzi.entropy.EntropyCodecFactory.<init>()",1697,0,12208,0
"kanzi.io.CompressedOutputStream$Status.<init>(int, int, java.lang.String)",1569,0,12208,0
"java.util.concurrent.atomic.AtomicInteger.incrementAndGet()",1550,0,12208,0
"kanzi.transform.Sequence.getNbFunctions()",1482,0,12208,0
"java.util.Map.getOrDefault(java.lang.Object, java.lang.Object)",1451,0,12210,0
"java.util.ArrayList.<init>(int)",1445,0,12210,0
"kanzi.entropy.NullEntropyEncoder.<init>(kanzi.OutputBitStream)",1426,0,12208,0
"java.util.List.toArray(java.lang.Object[ ])",1424,0,12208,0
"java.util.List.add(java.lang.Object)",1291,0,12209,0
"kanzi.bitstream.DefaultOutputBitStream.written()",1283,0,12211,0
"java.lang.Boolean.valueOf(boolean)",1266,0,12213,0
"kanzi.transform.Sequence.<init>(kanzi.ByteTransform[ ])",1241,0,12208,0
"kanzi.transform.NullTransform.<init>(java.util.Map)",1229,0,12208,0
"kanzi.transform.Sequence.getSkipFlags()",1222,0,12208,0
"kanzi.entropy.NullEntropyEncoder.dispose()",1170,0,12208,0
"java.lang.Boolean.booleanValue()",1101,0,12211,0
"java.util.List.get(int)",1064,0,12210,0
"java.io.OutputStream.flush()",997,0,12209,0
"kanzi.Global.initStretch()",987,2543,0,1
"kanzi.bitstream.DefaultOutputBitStream.writeBits(long, int)",971,17816,-15749,211095
"kanzi.io.CompressedOutputStream.write(int)",971,0,10682,0
"kanzi.Global.positiveOrNull(int)",868,0,3895,0
"java.nio.file.Files.isRegularFile(java.nio.file.Path, java.nio.file.LinkOption[ ])",725,0,2,0
"kanzi.app.BlockCompressor.<init>(java.util.Map)",674,2109,0,1
"kanzi.app.BlockCompressor$FileCompressTask.call()",619,5054,0,1
"kanzi.app.Kanzi.processCommandLine(java.lang.String[ ], java.util.Map)",576,0,1,0
"kanzi.Global.squash(int)",528,3011,0,3895
"java.io.PrintStream.println(java.lang.String)",483,0,7,0
"java.nio.file.Paths.get(java.lang.String, java.lang.String[ ])",437,3558,0,2
"java.lang.String.format(java.lang.String, java.lang.Object[ ])",358,6808,0,1
"java.util.Iterator.hasNext()",326,0,4,0
"kanzi.app.Kanzi.createFileList(java.lang.String, java.util.List)",319,0,1,0
"java.lang.Character.valueOf(char)",303,0,1,0
"java.lang.String.split(java.lang.String)",299,0,1,0
"java.lang.String.equals(java.lang.Object)",279,0,322,0
"java.lang.System.arraycopy(java.lang.Object, int, java.lang.Object, int, int)",155,15822,37982,1818
"java.util.Set.iterator()",119,0,1,0
"java.util.Map.keySet()",110,0,1,0
"java.lang.String.startsWith(java.lang.String)",66,0,71,0
"java.lang.Float.valueOf(float)",55,0,1,0
"kanzi.app.Kanzi.<clinit>()",50,0,1,0
"java.lang.Integer.parseInt(java.lang.String)",45,0,4,0
"java.lang.String.trim()",41,0,32,0
"kanzi.app.Kanzi.printOut(java.lang.String, boolean)",38,0,3,0
"java.nio.file.FileSystem.getPath(java.lang.String, java.lang.String[ ])",36,0,2,0
"java.lang.String.toUpperCase()",35,0,7,0
"java.lang.Long.valueOf(long)",31,0,4,0
"kanzi.Global.<clinit>()",31,0,1,0
"java.lang.StringBuilder.append(java.lang.String)",30,0,22,0
"java.lang.String.valueOf(long)",30,0,1,0
"java.nio.file.Path.toString()",29,0,1,0
"java.io.FileInputStream.<init>(java.lang.String)",28,0,1,0
"java.util.concurrent.Executors.newFixedThreadPool(int)",-208,4241,0,1
"kanzi.app.BlockCompressor.call()",-289,4588,0,1
"kanzi.app.Kanzi.main(java.lang.String[ ])",-343,4470,0,1
"kanzi.Global.initSquash()",-361,3809,0,1
"kanzi.transform.TransformFactory.newFunctionToken(java.util.Map, int)",-781,3779,12204,4
"java.io.ByteArrayOutputStream.<init>(int)",-5158,31715,12207,1
"java.io.OutputStream.close()",-7878,32813,0,1
"kanzi.Global.computeHistogramOrder0(byte[ ], int, int, int[ ], boolean)",-38273,38273,-1028,1028
"kanzi.transform.TextCodec$DictEntry.<init>(byte[ ], int, int, int, int)",-39947,39947,-524288,524288
"kanzi.io.CompressedOutputStream.<init>(kanzi.OutputBitStream, java.util.Map)",-40229,43035,0,1
"kanzi.transform.DivSufSort.trMedian3(int[ ], int, int, int, int)",-44027,44027,-335626,335626
"kanzi.transform.DivSufSort.ssMedian5(int, int, int, int, int, int, int)",-63508,63508,-447834,447834
"kanzi.transform.DivSufSort.ssMedian3(int, int, int, int, int)",-73526,73526,-543208,543208
"kanzi.transform.BWT.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",-74951,74951,-1,1
"kanzi.transform.DivSufSort.computeBWT(byte[ ], byte[ ], int[ ], int, int, int, int[ ], int)",-84152,84152,-1,1
"kanzi.transform.DivSufSort.ssIlg(int)",-89948,89948,-879443,879443
"kanzi.transform.DivSufSort.ssPartition(int, int, int, int)",-98096,98096,-437100,437100
"kanzi.transform.DivSufSort$TRBudget.check(int)",-109845,109845,-1121148,1121148
"kanzi.transform.DivSufSort.trPivot(int[ ], int, int, int)",-111359,111359,-535018,535018
"kanzi.transform.TextCodec.computeStats(byte[ ], int, int, int[ ], boolean)",-147014,147014,-1,1
"kanzi.transform.DivSufSort.ssPivot(int, int, int, int)",-197945,197945,-895009,895009
"kanzi.transform.DivSufSort.trSort(int, int)",-232047,232047,-1,1
"kanzi.transform.DivSufSort$Stack.push(int, int, int, int, int)",-243889,243889,-2539457,2539457
"kanzi.transform.ZRLT.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",-246319,246319,-1,1
"kanzi.transform.DivSufSort.trIlg(int)",-287614,287614,-2923260,2923260
"kanzi.transform.DivSufSort$Stack.pop()",-404963,404963,-3947293,3947293
"kanzi.transform.TextCodec$TextCodec2.emitSymbols(byte[ ], int, byte[ ], int, int, int)",-462712,462712,-4625539,4625539
"kanzi.transform.DivSufSort.trInsertionSort(int, int, int)",-600885,600885,-2977117,2977117
"kanzi.transform.DivSufSort.sortTypeBstar(int[ ], int[ ], int)",-683166,683166,-1,1
"kanzi.transform.DivSufSort.ssMergeBackward(int, int, int, int, int, int)",-934500,934500,-2169,2169
"kanzi.transform.SBRT.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",-956931,956931,-1,1
"kanzi.transform.TextCodec$TextCodec2.emitWordIndex(byte[ ], int, int, int)",-1039165,1039165,-12697965,12697965
"kanzi.transform.TextCodec.isDelimiter(byte)",-1082185,1082185,-13861126,13861126
"kanzi.transform.DivSufSort.trPartition(int, int, int, int, int)",-1290470,1290470,-535262,535262
"kanzi.transform.TextCodec.sameWords(byte[ ], int, byte[ ], int, int)",-1350314,1350314,-12697965,12697965
"kanzi.transform.DivSufSort.trIntroSort(int, int, int, int, kanzi.transform.DivSufSort$TRBudget)",-1403889,1403889,-1382349,1382349
"kanzi.transform.DivSufSort.constructBWT(int[ ], int[ ], int, int, int[ ], int)",-1683686,1683686,-1,1
"kanzi.transform.DivSufSort.ssInsertionSort(int, int, int, int)",-2221062,2221062,-1170187,1170187
"kanzi.entropy.ANSRangeEncoder.encodeSymbol(int[ ], int, kanzi.entropy.ANSRangeEncoder$Symbol)",-2462807,2462807,-33678300,33678300
"kanzi.entropy.ANSRangeEncoder.encodeChunk(byte[ ], int, int)",-2831974,2831974,-1028,1028
"kanzi.transform.DivSufSort.ssCompare(int, int, int)",-3320133,3320133,-30272617,30272617
"kanzi.transform.DivSufSort.swapInSA(int, int)",-4841531,4841531,-62866167,62866167
"kanzi.transform.TextCodec.isLowerCase(byte)",-7055582,7055582,-100005616,100005616
"kanzi.transform.DivSufSort.ssMultiKeyIntroSort(int, int, int, int)",-7787177,7787177,-23318,23318
"kanzi.transform.TextCodec$TextCodec2.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",-13464763,13464763,-1,1
"kanzi.transform.TextCodec.isText(byte)",-15240674,15240674,-100005616,100005616
