"Hot Spot","Self Time Difference (microseconds)","Self Time Base (microseconds)","Invocations Difference","Invocations Base"
"kanzi.entropy.TPAQPredictor.update(int)",169268482,0,482898400,0
"java.lang.Thread.yield()",152098359,0,290546094,0
"kanzi.entropy.BinaryEntropyEncoder.encodeByte(byte)",77564446,0,60362300,0
"kanzi.entropy.TPAQPredictor$Mixer.get(int, int, int, int, int, int, int, int)",76624229,0,482898400,0
"kanzi.entropy.BinaryEntropyEncoder.encodeBit(int, int)",68801987,0,482898400,0
"kanzi.Global.squash(int)",67143529,3011,482898466,3895
"kanzi.io.CompressedOutputStream$EncodingTask.encodeBlock(kanzi.SliceByteArray, kanzi.SliceByteArray, int, long, int, int)",45495894,32867,1,1
"kanzi.entropy.TPAQPredictor$Mixer.update(int)",37282098,0,482898400,0
"kanzi.Global.positiveOrNull(int)",29354205,0,465643046,0
"kanzi.entropy.TPAQPredictor.get()",28754611,0,482898400,0
"java.util.concurrent.atomic.AtomicInteger.get()",18843682,0,290546099,0
"kanzi.entropy.TPAQPredictor.getMatchContextPred()",18490423,0,264532605,0
"kanzi.entropy.TPAQPredictor.createContext(int, int)",13359221,0,181086900,0
"kanzi.transform.TextCodec$TextCodec1.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",12544225,0,2,0
"kanzi.entropy.TPAQPredictor.findMatch()",10590444,0,60362300,0
"kanzi.entropy.BinaryEntropyEncoder.encode(byte[ ], int, int)",4803534,0,2,0
"kanzi.util.hash.XXHash32.hash(byte[ ], int, int)",3839148,0,2,0
"kanzi.Memory$LittleEndian.readInt32(byte[ ], int)",1583636,0,25000000,0
"kanzi.util.hash.XXHash32.round(int, int)",1579978,0,25000000,0
"kanzi.entropy.LogisticAdaptiveProbMap.get(int, int, int)",950695,0,13327488,0
"kanzi.transform.TextCodec$TextCodec1.emitWordIndex(byte[ ], int, int)",838727,0,12639344,0
"kanzi.entropy.BinaryEntropyEncoder.flush()",765567,0,5027573,0
"kanzi.transform.RLT.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",545982,0,2,0
"kanzi.transform.TextCodec$TextCodec1.emitSymbols(byte[ ], int, byte[ ], int, int, int)",390700,0,4612416,0
"kanzi.Memory$BigEndian.writeInt32(byte[ ], int, int)",328450,0,5027573,0
"kanzi.entropy.TPAQPredictor.<init>(java.util.Map)",167390,0,2,0
"kanzi.transform.Sequence.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",117521,0,2,0
"kanzi.Global.computeHistogramOrder0(byte[ ], int, int, int[ ], boolean)",109299,38273,-1024,1028
"kanzi.transform.X86Codec.isExeBlock(byte[ ], int, int, int)",74206,0,2,0
"kanzi.transform.TextCodec$TextCodec1.reset(int)",39032,0,2,0
"kanzi.transform.TextCodec.computeStats(byte[ ], int, int, int[ ], boolean)",21696,147014,1,1
"kanzi.transform.TextCodec$TextCodec1.expandDictionary()",12981,0,1,0
"kanzi.transform.RLT.emitRunLength(byte[ ], int, int, int, byte, byte)",12467,0,177070,0
"kanzi.entropy.TPAQPredictor$Mixer.<init>()",7444,0,98304,0
"java.util.concurrent.ExecutorService.invokeAll(java.util.Collection)",1773,0,1,0
"kanzi.app.Kanzi.processCommandLine(java.lang.String[ ], java.util.Map)",960,0,1,0
"kanzi.transform.X86Codec.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",792,0,2,0
"java.nio.file.Files.isRegularFile(java.nio.file.Path, java.nio.file.LinkOption[ ])",696,0,2,0
"kanzi.transform.TextCodec.isUpperCase(byte)",447,0,5487,0
"kanzi.transform.TextCodec.<clinit>()",342,0,1,0
"java.lang.String.split(java.lang.String)",327,0,3,0
"java.lang.Character.valueOf(char)",320,0,1,0
