"Hot Spot","Self Time Difference (microseconds)","Self Time Base (microseconds)","Invocations Difference","Invocations Base"
"kanzi.entropy.TPAQPredictor.update(int)",310469191,0,562975112,0
"java.lang.Thread.yield()",221531179,0,416819761,0
"kanzi.entropy.BinaryEntropyEncoder.encodeByte(byte)",122979973,0,70371889,0
"kanzi.entropy.TPAQPredictor$Mixer.get(int, int, int, int, int, int, int, int)",116923422,0,562975112,0
"kanzi.entropy.BinaryEntropyEncoder.encodeBit(int, int)",109500962,0,562975112,0
"kanzi.Global.squash(int)",108243546,3011,562987718,3895
"kanzi.io.CompressedOutputStream$EncodingTask.encodeBlock(kanzi.SliceByteArray, kanzi.SliceByteArray, int, long, int, int)",66504734,32867,381,1
"kanzi.entropy.TPAQPredictor$Mixer.update(int)",55946561,0,562975112,0
"kanzi.entropy.LogisticAdaptiveProbMap.get(int, int, int)",52021924,0,559347548,0
"kanzi.Global.positiveOrNull(int)",48402180,0,556143616,0
"kanzi.entropy.TPAQPredictor.get()",46111267,0,562975112,0
"java.util.concurrent.atomic.AtomicInteger.get()",28585506,0,416820621,0
"kanzi.entropy.TPAQPredictor.getMatchContextPred()",23465147,0,226572247,0
"kanzi.entropy.TPAQPredictor.createContext(int, int)",21895837,0,211115667,0
"kanzi.transform.TextCodec$TextCodec1.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",17130128,0,382,0
"kanzi.entropy.TPAQPredictor.findMatch()",9652576,0,70371889,0
"kanzi.entropy.BinaryEntropyEncoder.encode(byte[ ], int, int)",7969449,0,382,0
"kanzi.util.hash.XXHash32.hash(byte[ ], int, int)",5697657,0,382,0
"kanzi.transform.TextCodec.isText(byte)",5117358,15240674,-431154,100005616
"kanzi.transform.TextCodec.isLowerCase(byte)",2294147,7055582,-431154,100005616
"kanzi.Memory$LittleEndian.readInt32(byte[ ], int)",2288846,0,25000000,0
"kanzi.util.hash.XXHash32.round(int, int)",2220976,0,25000000,0
"kanzi.entropy.TPAQPredictor.<init>(java.util.Map)",1596814,0,382,0
"kanzi.entropy.BinaryEntropyEncoder.flush()",1324725,0,6765200,0
"kanzi.transform.TextCodec$TextCodec1.emitWordIndex(byte[ ], int, int)",1009975,0,10566767,0
"kanzi.transform.RLT.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",797128,0,382,0
"kanzi.transform.TextCodec$TextCodec1.emitSymbols(byte[ ], int, byte[ ], int, int, int)",676571,0,4768015,0
"kanzi.Memory$BigEndian.writeInt32(byte[ ], int, int)",623989,0,6765200,0
"kanzi.transform.TextCodec$TextCodec1.reset(int)",338970,0,382,0
"kanzi.transform.TextCodec$DictEntry.<init>(byte[ ], int, int, int, int)",217321,39947,2214912,524288
"kanzi.transform.TextCodec.isDelimiter(byte)",181112,1082185,-2129,13861126
"kanzi.transform.X86Codec.isExeBlock(byte[ ], int, int, int)",144345,0,382,0
"kanzi.transform.TextCodec.computeStats(byte[ ], int, int, int[ ], boolean)",100512,147014,381,1
"kanzi.Global.computeHistogramOrder0(byte[ ], int, int, int[ ], boolean)",66619,38273,-646,1028
"java.io.PrintStream.println(java.lang.String)",34614,0,1552,0
"kanzi.entropy.TPAQPredictor$Mixer.<init>()",22010,0,97792,0
"kanzi.transform.RLT.emitRunLength(byte[ ], int, int, int, byte, byte)",18826,0,177065,0
"kanzi.entropy.LogisticAdaptiveProbMap.<init>(int, int)",16203,0,382,0
"java.util.concurrent.ThreadPoolExecutor$Worker.run()",13792,0,4,0
"kanzi.io.CompressedOutputStream.notifyListeners(kanzi.Listener[ ], kanzi.Event)",12422,0,1528,0
"java.util.concurrent.ExecutorService.invokeAll(java.util.Collection)",8408,0,96,0
"java.io.PrintStream.println(java.lang.Object)",8237,0,384,0
"kanzi.app.InfoPrinter.processEvent(kanzi.Event)",7394,0,1530,0
"kanzi.Event.toString()",6245,0,1530,0
"kanzi.transform.Sequence.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",3560,0,382,0
"java.lang.StringBuilder.append(java.lang.String)",3026,0,13431,0
"java.util.Map.put(java.lang.Object, java.lang.Object)",3024,0,2316,0
"java.lang.Integer.valueOf(int)",2819,0,6885,0
"java.lang.StringBuilder.append(long)",2092,0,3063,0
"java.util.HashMap.<init>(java.util.Map)",2069,0,382,0
"kanzi.transform.X86Codec.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",2034,0,382,0
"kanzi.transform.TextCodec.<clinit>()",1963,0,1,0
"java.util.Map.remove(java.lang.Object)",1880,0,392,0
"kanzi.transform.TextCodec$TextCodec1.<init>(java.util.Map)",1704,0,382,0
"java.util.Map.getOrDefault(java.lang.Object, java.lang.Object)",1649,0,3440,0
"java.lang.Integer.toHexString(int)",1624,0,1910,0
"java.lang.Long.valueOf(long)",1616,0,3440,0
"kanzi.Event.<init>(kanzi.Event$Type, int, long, int, boolean)",1387,0,1530,0
"kanzi.bitstream.DefaultOutputBitStream.close()",1320,0,383,0
"java.util.Map.get(java.lang.Object)",1290,0,1155,0
"kanzi.entropy.BinaryEntropyEncoder.<init>(kanzi.OutputBitStream, kanzi.Predictor)",1263,0,382,0
"java.lang.StringBuilder.<init>(int)",1070,0,1530,0
"kanzi.transform.Sequence.getMaxEncodedLength(int)",1048,0,764,0
"kanzi.Event.getId()",1044,0,3058,0
