"Hot Spot","Self Time Difference (microseconds)","Self Time Base (microseconds)","Invocations Difference","Invocations Base"
"kanzi.transform.LZCodec$LZXCodec.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",22391640,0,12,0
"kanzi.transform.LZCodec$LZXCodec.hash(byte[ ], int)",16463856,0,57955860,0
"kanzi.transform.TextCodec.isText(byte)",11974574,15240674,1417,100005616
"kanzi.transform.TextCodec$TextCodec2.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",10096130,13464763,11,1
"java.lang.Thread.yield()",8409406,0,14336635,0
"kanzi.Memory$LittleEndian.readLong64(byte[ ], int)",7462830,0,57955860,0
"kanzi.transform.LZCodec.differentInts(byte[ ], int, int)",6127788,0,42554186,0
"kanzi.transform.TextCodec.isLowerCase(byte)",5440605,7055582,1417,100005616
"java.lang.Math.max(int, int)",4000774,0,29873544,0
"kanzi.transform.LZCodec$LZXCodec.findMatch(byte[ ], int, int, int)",3114840,0,7450568,0
"kanzi.io.CompressedOutputStream$EncodingTask.encodeBlock(kanzi.SliceByteArray, kanzi.SliceByteArray, int, long, int, int)",2901013,32867,11,1
"kanzi.bitstream.DefaultOutputBitStream.writeBits(long, int)",1963530,17816,9902759,211095
"kanzi.entropy.HuffmanEncoder.encode(byte[ ], int, int)",1754325,0,12,0
"java.lang.Math.min(int, int)",1492351,0,11018146,0
"java.util.concurrent.atomic.AtomicInteger.get()",1199545,0,14336661,0
"kanzi.bitstream.DefaultOutputBitStream.pushCurrent()",1167941,844488,2909084,5283283
"kanzi.transform.LZCodec$LZXCodec.emitLiterals(byte[ ], int, byte[ ], int, int)",1128593,0,2773539,0
"kanzi.transform.TextCodec.isDelimiter(byte)",668306,1082185,-5,13861126
"kanzi.transform.TextCodec.computeStats(byte[ ], int, int, int[ ], boolean)",666501,147014,11,1
"kanzi.transform.LZCodec$LZXCodec.arrayChunkCopy(byte[ ], int, byte[ ], int)",630183,0,4809262,0
"kanzi.transform.TextCodec$TextCodec2.emitWordIndex(byte[ ], int, int, int)",552510,1039165,-528840,12697965
"kanzi.Memory$BigEndian.writeLong64(byte[ ], int, long)",550386,368975,2909084,5283283
"kanzi.transform.TextCodec.sameWords(byte[ ], int, byte[ ], int, int)",512969,1350314,-528840,12697965
"kanzi.transform.TextCodec$TextCodec2.emitSymbols(byte[ ], int, byte[ ], int, int, int)",267954,462712,-23133,4625539
"kanzi.Global.computeHistogramOrder0(byte[ ], int, int, int[ ], boolean)",236327,38273,1374,1028
"kanzi.transform.LZCodec$LZXCodec.emitLength(byte[ ], int, int)",195909,0,1415074,0
"java.io.OutputStream.close()",192706,32813,0,1
"kanzi.transform.TextCodec$TextCodec2.reset(int)",176905,30492,11,1
"kanzi.entropy.ExpGolombEncoder.encodeByte(byte)",163501,0,600323,0
"kanzi.transform.TextCodec$DictEntry.<init>(byte[ ], int, int, int, int)",114861,39947,250880,524288
"kanzi.entropy.HuffmanEncoder.updateFrequencies(int[ ])",109403,0,2390,0
"kanzi.transform.TransformFactory.newFunctionToken(java.util.Map, int)",84146,3779,20,4
"kanzi.bitstream.DefaultOutputBitStream.writeBit(int)",34295,0,276569,0
