"Hot Spot","Self Time Difference (microseconds)","Self Time Base (microseconds)","Invocations Difference","Invocations Base"
"kanzi.transform.ROLZCodec$ROLZCodec1.findMatch(kanzi.SliceByteArray, int)",35882467,0,53049684,0
"java.lang.Thread.yield()",33048968,0,59025958,0
"kanzi.transform.ROLZCodec.hash(byte[ ], int)",13743044,0,53049684,0
"kanzi.transform.ROLZCodec.getKey(byte[ ], int)",13449903,0,53049684,0
"kanzi.transform.ROLZCodec$ROLZCodec1.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",11503626,0,6104,0
"kanzi.Memory$LittleEndian.readInt32(byte[ ], int)",10847293,0,94749260,0
"kanzi.io.CompressedOutputStream$EncodingTask.encodeBlock(kanzi.SliceByteArray, kanzi.SliceByteArray, int, long, int, int)",10551308,32867,6103,1
"kanzi.transform.TextCodec.isText(byte)",9478289,15240674,523156,100005616
"kanzi.util.hash.XXHash32.hash(byte[ ], int, int)",6841603,0,6104,0
"kanzi.transform.TextCodec$TextCodec2.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",6541487,13464763,6103,1
"kanzi.transform.TextCodec$TextCodec2.reset(int)",6342944,30492,6087,1
"java.lang.Math.min(int, int)",5958556,0,53142434,0
"kanzi.Memory$LittleEndian.readInt16(byte[ ], int)",5937834,0,53049684,0
"kanzi.entropy.ANSRangeEncoder.encodeChunk(byte[ ], int, int)",5283804,2831974,23388,1028
"kanzi.transform.TextCodec$DictEntry.<init>(byte[ ], int, int, int, int)",5001594,39947,43115520,524288
"kanzi.transform.TextCodec.isLowerCase(byte)",4387520,7055582,523156,100005616
"kanzi.entropy.ANSRangeEncoder.encodeSymbol(int[ ], int, kanzi.entropy.ANSRangeEncoder$Symbol)",4361844,2462807,23905092,33678300
"java.util.concurrent.atomic.AtomicInteger.get()",4333358,0,59039387,0
"kanzi.transform.ROLZCodec$ROLZCodec1.<init>(int, java.util.Map)",3566355,0,6104,0
"kanzi.util.hash.XXHash32.round(int, int)",2714897,0,25000000,0
"kanzi.bitstream.DefaultOutputBitStream.writeBits(byte[ ], int, int)",1709736,878841,35595,1029
"kanzi.entropy.EntropyUtils$FreqSortData.compareTo(java.lang.Object)",1639234,26083,6395284,166150
"kanzi.bitstream.DefaultOutputBitStream.pushCurrent()",1607402,844488,4919070,5283283
"java.util.Collections.sort(java.util.List)",1134304,23125,11780,277
"kanzi.entropy.ANSRangeEncoder.encode(byte[ ], int, int)",937496,1390,24415,1
"kanzi.transform.TextCodec.computeStats(byte[ ], int, int, int[ ], boolean)",838292,147014,6103,1
"kanzi.entropy.EntropyUtils$FreqSortData.compareTo(kanzi.entropy.EntropyUtils$FreqSortData)",797669,12966,6395284,166150
"kanzi.Memory$BigEndian.writeLong64(byte[ ], int, long)",742556,368975,4919070,5283283
"kanzi.entropy.ANSRangeEncoder$Symbol.<init>()",695849,0,6250496,0
"kanzi.Memory$BigEndian.readLong64(byte[ ], int)",692174,397993,4601981,5266221
"kanzi.transform.TextCodec.isDelimiter(byte)",568386,1082185,-38212,13861126
"java.lang.Integer.numberOfTrailingZeros(int)",514691,0,4644859,0
"kanzi.entropy.EntropyUtils.normalizeFrequencies(int[ ], int[ ], int, int)",486732,21187,23388,1028
"kanzi.bitstream.DefaultOutputBitStream.writeBits(long, int)",470208,17816,3421755,211095
"kanzi.entropy.ANSRangeEncoder.encodeHeader(int, int[ ], int[ ], int)",406591,18020,23388,1028
"kanzi.entropy.ANSRangeEncoder.updateFrequencies(int[ ][ ], int)",369700,21152,23388,1028
"kanzi.transform.TextCodec$TextCodec2.emitSymbols(byte[ ], int, byte[ ], int, int, int)",333281,462712,93547,4625539
"kanzi.entropy.ANSRangeEncoder$Symbol.reset(int, int, int)",313446,15874,2280353,197858
"java.io.PrintStream.println(java.lang.String)",271945,0,24440,0
"java.lang.System.arraycopy(java.lang.Object, int, java.lang.Object, int, int)",221620,15822,1062158,1818
"java.lang.String.format(java.lang.String, java.lang.Object[ ])",198299,6808,36624,1
