"Hot Spot","Self Time Difference (microseconds)","Self Time Base (microseconds)","Invocations Difference","Invocations Base"
"java.lang.Thread.yield()",44303557,0,83274756,0
"kanzi.transform.ROLZCodec$ROLZEncoder.encode9Bits(int)",39892848,0,38220938,0
"kanzi.transform.ROLZCodec$ROLZEncoder.encodeBit(int)",34907623,0,368954747,0
"kanzi.transform.ROLZCodec$ROLZCodec2.findMatch(kanzi.SliceByteArray, int)",25209924,0,38220362,0
"kanzi.transform.ROLZCodec$ROLZCodec2.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",14496393,0,96,0
"kanzi.io.CompressedOutputStream$EncodingTask.encodeBlock(kanzi.SliceByteArray, kanzi.SliceByteArray, int, long, int, int)",13639368,32867,95,1
"kanzi.transform.ROLZCodec.hash(byte[ ], int)",7893566,0,38220362,0
"kanzi.Memory$LittleEndian.readInt32(byte[ ], int)",7579790,0,87177608,0
"kanzi.transform.ROLZCodec.getKey(byte[ ], int)",7515580,0,38220362,0
"kanzi.util.hash.XXHash32.hash(byte[ ], int, int)",5741659,0,96,0
"java.util.concurrent.atomic.AtomicInteger.get()",5686748,0,83274968,0
"kanzi.transform.TextCodec.isText(byte)",5107399,15240674,12240,100005616
"kanzi.transform.TextCodec$TextCodec2.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",4144147,13464763,95,1
"kanzi.transform.ROLZCodec$ROLZEncoder.setContext(byte)",3660733,0,43214103,0
"kanzi.Memory$LittleEndian.readInt16(byte[ ], int)",3266797,0,38220362,0
"java.lang.Math.min(int, int)",3238878,0,38222293,0
"kanzi.transform.ROLZCodec$ROLZEncoder.encodeBits(int, int)",3181430,0,4993261,0
"kanzi.util.hash.XXHash32.round(int, int)",2163317,0,25000000,0
"kanzi.transform.TextCodec.isLowerCase(byte)",2152211,7055582,12240,100005616
"kanzi.transform.ROLZCodec$ROLZEncoder.setMode(int)",948317,0,9986714,0
"kanzi.Memory$BigEndian.writeInt32(byte[ ], int, int)",653088,0,7580840,0
"java.lang.Integer.numberOfTrailingZeros(int)",570659,0,6771762,0
"kanzi.transform.TextCodec.isDelimiter(byte)",359696,1082185,-36,13861126
"kanzi.transform.TextCodec$TextCodec2.emitSymbols(byte[ ], int, byte[ ], int, int, int)",177439,462712,76523,4625539
"kanzi.transform.ROLZCodec$ROLZCodec2.<init>(int, java.util.Map)",135862,0,96,0
"kanzi.transform.TextCodec$DictEntry.<init>(byte[ ], int, int, int, int)",99957,39947,943104,524288
"kanzi.transform.TextCodec.computeStats(byte[ ], int, int, int[ ], boolean)",95629,147014,95,1
"kanzi.Global.computeHistogramOrder0(byte[ ], int, int, int[ ], boolean)",59506,38273,-932,1028
"kanzi.transform.TextCodec$TextCodec2.emitWordIndex(byte[ ], int, int, int)",14878,1039165,-1678739,12697965
"kanzi.transform.ROLZCodec$ROLZEncoder.reset()",13510,0,96,0
"java.util.concurrent.ThreadPoolExecutor$Worker.run()",4127,0,5,0
"java.util.concurrent.ExecutorService.invokeAll(java.util.Collection)",4119,0,19,0
"kanzi.transform.ROLZCodec$ROLZEncoder.<init>(int, int, kanzi.SliceByteArray)",4009,0,96,0
"kanzi.transform.Sequence.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",3514,0,96,0
"kanzi.Global.computeFirstOrderEntropy1024(int, int[ ])",3346,0,96,0
"kanzi.Global.log2_1024(int)",2664,0,18568,0
"kanzi.transform.ROLZCodec.<init>(java.util.Map)",1685,0,96,0
"java.util.Map.put(java.lang.Object, java.lang.Object)",968,0,505,0
"java.util.Map.getOrDefault(java.lang.Object, java.lang.Object)",965,0,674,0
"java.lang.Integer.numberOfLeadingZeros(int)",942,0,8821,0
"java.lang.String.contains(java.lang.CharSequence)",931,0,96,0
"kanzi.app.Kanzi.processCommandLine(java.lang.String[ ], java.util.Map)",913,0,1,0
"kanzi.transform.TextCodec.isUpperCase(byte)",894,0,5487,0
"kanzi.Global.positiveOrNull(int)",781,0,3895,0
"java.nio.file.Files.isRegularFile(java.nio.file.Path, java.nio.file.LinkOption[ ])",682,0,2,0
"java.util.HashMap.<init>(java.util.Map)",629,0,96,0
"kanzi.transform.Sequence.getMaxEncodedLength(int)",629,0,192,0
"kanzi.transform.TextCodec.<clinit>()",490,0,1,0
"java.io.PrintStream.println(java.lang.String)",413,0,7,0
"java.lang.String.split(java.lang.String)",401,0,3,0
"java.lang.Integer.valueOf(int)",399,0,489,0
"java.lang.String.toUpperCase()",351,0,107,0
"java.lang.String.equals(java.lang.Object)",342,0,456,0
