"Hot Spot","Self Time Difference (microseconds)","Self Time Base (microseconds)","Invocations Difference","Invocations Base"
"kanzi.entropy.TPAQPredictor.update(int)",171959169,0,482898400,0
"java.lang.Thread.yield()",152471969,0,289132287,0
"kanzi.entropy.BinaryEntropyEncoder.encodeByte(byte)",77954305,0,60362300,0
"kanzi.entropy.TPAQPredictor$Mixer.get(int, int, int, int, int, int, int, int)",77155565,0,482898400,0
"kanzi.entropy.BinaryEntropyEncoder.encodeBit(int, int)",69337821,0,482898400,0
"kanzi.Global.squash(int)",68237333,3011,482898466,3895
"kanzi.io.CompressedOutputStream$EncodingTask.encodeBlock(kanzi.SliceByteArray, kanzi.SliceByteArray, int, long, int, int)",44823377,32867,1,1
"kanzi.entropy.TPAQPredictor$Mixer.update(int)",35766005,0,482898400,0
"kanzi.entropy.TPAQPredictor.get()",29835647,0,482898400,0
"kanzi.Global.positiveOrNull(int)",29770395,0,465643046,0
"java.util.concurrent.atomic.AtomicInteger.get()",19807605,0,289132292,0
"kanzi.entropy.TPAQPredictor.getMatchContextPred()",18945800,0,264532605,0
"kanzi.entropy.TPAQPredictor.createContext(int, int)",13206335,0,181086900,0
"kanzi.transform.TextCodec$TextCodec1.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",12535275,0,2,0
"kanzi.entropy.TPAQPredictor.findMatch()",10490895,0,60362300,0
"kanzi.entropy.BinaryEntropyEncoder.encode(byte[ ], int, int)",4793570,0,2,0
"kanzi.util.hash.XXHash32.hash(byte[ ], int, int)",3787664,0,2,0
"kanzi.Memory$LittleEndian.readInt32(byte[ ], int)",1656135,0,25000000,0
"kanzi.util.hash.XXHash32.round(int, int)",1570763,0,25000000,0
"kanzi.entropy.LogisticAdaptiveProbMap.get(int, int, int)",952128,0,13327488,0
"kanzi.transform.TextCodec$TextCodec1.emitWordIndex(byte[ ], int, int)",863262,0,12639344,0
"kanzi.entropy.BinaryEntropyEncoder.flush()",739023,0,5027573,0
"kanzi.transform.RLT.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",508475,0,2,0
"kanzi.transform.TextCodec$TextCodec1.emitSymbols(byte[ ], int, byte[ ], int, int, int)",417272,0,4612416,0
"kanzi.Memory$BigEndian.writeInt32(byte[ ], int, int)",378246,0,5027573,0
"kanzi.entropy.TPAQPredictor.<init>(java.util.Map)",203363,0,2,0
"kanzi.Global.computeHistogramOrder0(byte[ ], int, int, int[ ], boolean)",124816,38273,-1024,1028
"kanzi.transform.Sequence.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",110809,0,2,0
"kanzi.transform.X86Codec.isExeBlock(byte[ ], int, int, int)",72152,0,2,0
"kanzi.transform.TextCodec.computeStats(byte[ ], int, int, int[ ], boolean)",43761,147014,1,1
"kanzi.transform.TextCodec$TextCodec1.reset(int)",42185,0,2,0
"kanzi.transform.TextCodec$TextCodec1.expandDictionary()",13118,0,1,0
"kanzi.transform.RLT.emitRunLength(byte[ ], int, int, int, byte, byte)",12504,0,177070,0
"kanzi.entropy.TPAQPredictor$Mixer.<init>()",7509,0,98304,0
"java.util.concurrent.ExecutorService.invokeAll(java.util.Collection)",1675,0,1,0
"java.io.PrintStream.println(java.lang.String)",1373,0,32,0
"kanzi.app.Kanzi.processCommandLine(java.lang.String[ ], java.util.Map)",964,0,1,0
"kanzi.transform.X86Codec.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",731,0,2,0
"kanzi.app.InfoPrinter.<init>(int, kanzi.app.InfoPrinter$Type, java.io.PrintStream)",715,0,1,0
"java.nio.file.Files.isRegularFile(java.nio.file.Path, java.nio.file.LinkOption[ ])",706,0,2,0
"kanzi.transform.TextCodec.isUpperCase(byte)",695,0,5487,0
"kanzi.transform.TextCodec.<clinit>()",494,0,1,0
"kanzi.app.InfoPrinter.processEvent(kanzi.Event)",473,0,10,0
"java.lang.Long.valueOf(long)",424,0,20,0
"java.util.Map.put(java.lang.Object, java.lang.Object)",390,0,37,0
"java.lang.String.split(java.lang.String)",327,0,3,0
"java.lang.String.equals(java.lang.Object)",257,0,372,0
"java.lang.Math.min(int, int)",256,0,1542,0
"kanzi.app.Kanzi.createFileList(java.lang.String, java.util.List)",237,0,1,0
"java.lang.Character.valueOf(char)",224,0,1,0
"java.io.PrintStream.println(java.lang.Object)",194,0,4,0
"kanzi.Global.log2_1024(int)",128,0,410,0
"kanzi.bitstream.DefaultOutputBitStream.isClosed()",110,0,1313,0
"kanzi.bitstream.DefaultOutputBitStream.<init>(java.io.OutputStream, int)",105,0,3,0
"java.util.Map.keySet()",103,0,1,0
"kanzi.entropy.LogisticAdaptiveProbMap.<init>(int, int)",102,0,2,0
"java.lang.Integer.numberOfLeadingZeros(int)",98,0,388,0
"java.lang.String.getBytes()",85,0,4,0
"java.util.Map.getOrDefault(java.lang.Object, java.lang.Object)",85,0,20,0
"java.util.Set.iterator()",82,0,1,0
"kanzi.Global.computeFirstOrderEntropy1024(int, int[ ])",75,0,2,0
"java.lang.Integer.valueOf(int)",64,0,45,0
"java.lang.StringBuilder.append(long)",63,0,23,0
"java.util.Map.get(java.lang.Object)",62,0,15,0
"kanzi.Event.toString()",59,0,10,0
"kanzi.transform.TextCodec$DictEntry.<init>(byte[ ], int, int, int, int)",-1052,39947,-1024,524288
"kanzi.io.CompressedOutputStream.<init>(kanzi.OutputBitStream, java.util.Map)",-16211,43035,0,1
"kanzi.transform.DivSufSort.trMedian3(int[ ], int, int, int, int)",-44027,44027,-335626,335626
"kanzi.transform.DivSufSort.ssMedian5(int, int, int, int, int, int, int)",-63508,63508,-447834,447834
"kanzi.transform.TextCodec.isDelimiter(byte)",-63910,1082185,-2008,13861126
"kanzi.transform.DivSufSort.ssMedian3(int, int, int, int, int)",-73526,73526,-543208,543208
"kanzi.transform.BWT.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",-74951,74951,-1,1
"kanzi.transform.DivSufSort.computeBWT(byte[ ], byte[ ], int[ ], int, int, int, int[ ], int)",-84152,84152,-1,1
"kanzi.transform.DivSufSort.ssIlg(int)",-89948,89948,-879443,879443
"kanzi.transform.TextCodec.sameWords(byte[ ], int, byte[ ], int, int)",-91225,1350314,-58856,12697965
"kanzi.transform.DivSufSort.ssPartition(int, int, int, int)",-98096,98096,-437100,437100
"kanzi.transform.DivSufSort$TRBudget.check(int)",-109845,109845,-1121148,1121148
"kanzi.transform.DivSufSort.trPivot(int[ ], int, int, int)",-111359,111359,-535018,535018
"kanzi.transform.DivSufSort.ssPivot(int, int, int, int)",-197945,197945,-895009,895009
"kanzi.transform.DivSufSort.trSort(int, int)",-232047,232047,-1,1
