"Hot Spot","Self Time Difference (microseconds)","Self Time Base (microseconds)","Invocations Difference","Invocations Base"
"kanzi.transform.ROLZCodec$ROLZEncoder.encode9Bits(int)",48326649,0,38220938,0
"kanzi.transform.ROLZCodec$ROLZEncoder.encodeBit(int)",41648519,0,368954747,0
"kanzi.transform.ROLZCodec$ROLZCodec2.findMatch(kanzi.SliceByteArray, int)",30532481,0,38220362,0
"java.lang.Thread.yield()",24620734,0,44937452,0
"kanzi.transform.ROLZCodec$ROLZCodec2.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",17658398,0,96,0
"kanzi.transform.TextCodec.isText(byte)",9714820,15240674,12240,100005616
"kanzi.Memory$LittleEndian.readInt32(byte[ ], int)",9448282,0,87177608,0
"kanzi.transform.ROLZCodec.hash(byte[ ], int)",9265927,0,38220362,0
"kanzi.transform.ROLZCodec.getKey(byte[ ], int)",9165855,0,38220362,0
"kanzi.transform.TextCodec$TextCodec2.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",8469936,13464763,95,1
"kanzi.io.CompressedOutputStream$EncodingTask.encodeBlock(kanzi.SliceByteArray, kanzi.SliceByteArray, int, long, int, int)",7693480,32867,95,1
"kanzi.util.hash.XXHash32.hash(byte[ ], int, int)",7080303,0,96,0
"kanzi.transform.ROLZCodec$ROLZEncoder.setContext(byte)",4493909,0,43214103,0
"kanzi.Memory$LittleEndian.readInt16(byte[ ], int)",4003331,0,38220362,0
"kanzi.transform.TextCodec.isLowerCase(byte)",3899039,7055582,12240,100005616
"java.lang.Math.min(int, int)",3860400,0,38222293,0
"kanzi.transform.ROLZCodec$ROLZEncoder.encodeBits(int, int)",3765004,0,4993261,0
"java.util.concurrent.atomic.AtomicInteger.get()",3290034,0,44937664,0
"kanzi.util.hash.XXHash32.round(int, int)",2721449,0,25000000,0
"kanzi.transform.ROLZCodec$ROLZEncoder.setMode(int)",1149709,0,9986714,0
"kanzi.Memory$BigEndian.writeInt32(byte[ ], int, int)",795544,0,7580840,0
"java.lang.Integer.numberOfTrailingZeros(int)",717707,0,6771762,0
"kanzi.transform.TextCodec.isDelimiter(byte)",624692,1082185,-36,13861126
"kanzi.transform.TextCodec$TextCodec2.emitSymbols(byte[ ], int, byte[ ], int, int, int)",247059,462712,76523,4625539
"kanzi.transform.TextCodec$TextCodec2.emitWordIndex(byte[ ], int, int, int)",240196,1039165,-1678739,12697965
"kanzi.transform.TextCodec.sameWords(byte[ ], int, byte[ ], int, int)",204622,1350314,-1678739,12697965
"kanzi.transform.TextCodec$DictEntry.<init>(byte[ ], int, int, int, int)",146742,39947,943104,524288
"kanzi.transform.TextCodec.computeStats(byte[ ], int, int, int[ ], boolean)",128672,147014,95,1
"kanzi.transform.ROLZCodec$ROLZCodec2.<init>(int, java.util.Map)",121964,0,96,0
"kanzi.transform.ROLZCodec$ROLZEncoder.reset()",16273,0,96,0
"kanzi.transform.ROLZCodec$ROLZEncoder.<init>(int, int, kanzi.SliceByteArray)",13354,0,96,0
"java.io.PrintStream.println(java.lang.String)",12944,0,408,0
"java.io.PrintStream.println(java.lang.Object)",4786,0,98,0
"java.util.concurrent.ExecutorService.invokeAll(java.util.Collection)",4236,0,19,0
"java.util.concurrent.ThreadPoolExecutor$Worker.run()",3903,0,5,0
"kanzi.transform.Sequence.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",3586,0,96,0
"kanzi.app.InfoPrinter.processEvent(kanzi.Event)",3118,0,386,0
"java.util.Map.put(java.lang.Object, java.lang.Object)",2172,0,600,0
"kanzi.transform.ROLZCodec.<init>(java.util.Map)",2167,0,96,0
"kanzi.Event.toString()",1971,0,386,0
"kanzi.SliceByteArray.<init>(byte[ ], int, int)",1283,0,98,0
"java.lang.StringBuilder.append(long)",970,0,775,0
"java.lang.StringBuilder.append(java.lang.String)",947,0,3421,0
"java.lang.Integer.toHexString(int)",944,0,480,0
"java.lang.String.contains(java.lang.CharSequence)",932,0,96,0
"kanzi.transform.TextCodec.isUpperCase(byte)",866,0,5487,0
"kanzi.Global.positiveOrNull(int)",840,0,3895,0
"java.util.HashMap.<init>(java.util.Map)",839,0,96,0
"java.lang.Integer.valueOf(int)",794,0,1545,0
"java.util.Map.getOrDefault(java.lang.Object, java.lang.Object)",786,0,674,0
"java.nio.file.Files.isRegularFile(java.nio.file.Path, java.nio.file.LinkOption[ ])",743,0,2,0
"java.lang.Long.valueOf(long)",724,0,866,0
"kanzi.app.Kanzi.processCommandLine(java.lang.String[ ], java.util.Map)",668,0,1,0
"kanzi.app.InfoPrinter.<init>(int, kanzi.app.InfoPrinter$Type, java.io.PrintStream)",660,0,1,0
"kanzi.io.CompressedOutputStream.notifyListeners(kanzi.Listener[ ], kanzi.Event)",614,0,384,0
"kanzi.transform.Sequence.getMaxEncodedLength(int)",574,0,192,0
"java.util.Map.remove(java.lang.Object)",571,0,106,0
"java.util.Map.get(java.lang.Object)",531,0,297,0
"java.lang.String.toUpperCase()",529,0,107,0
"kanzi.transform.TransformFactory.getTypeToken(java.lang.String)",493,0,6,0
"kanzi.transform.TextCodec.<clinit>()",472,0,1,0
"java.lang.String.split(java.lang.String)",439,0,3,0
"kanzi.Event.<init>(kanzi.Event$Type, int, long, int, boolean)",436,0,386,0
"java.lang.String.equals(java.lang.Object)",394,0,442,0
"java.lang.StringBuilder.append(int)",372,0,388,0
"java.lang.StringBuilder.<init>(int)",355,0,386,0
"kanzi.io.CompressedOutputStream.<init>(kanzi.OutputBitStream, java.util.Map)",-37880,43035,0,1
"kanzi.Global.computeHistogramOrder0(byte[ ], int, int, int[ ], boolean)",-38273,38273,-1028,1028
"kanzi.transform.DivSufSort.trMedian3(int[ ], int, int, int, int)",-44027,44027,-335626,335626
"kanzi.transform.DivSufSort.ssMedian5(int, int, int, int, int, int, int)",-63508,63508,-447834,447834
"kanzi.transform.DivSufSort.ssMedian3(int, int, int, int, int)",-73526,73526,-543208,543208
"kanzi.transform.BWT.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",-74951,74951,-1,1
"kanzi.Memory$BigEndian.writeLong64(byte[ ], int, long)",-78212,368975,-1924551,5283283
"kanzi.transform.DivSufSort.computeBWT(byte[ ], byte[ ], int[ ], int, int, int, int[ ], int)",-84152,84152,-1,1
"kanzi.transform.DivSufSort.ssIlg(int)",-89948,89948,-879443,879443
"kanzi.transform.DivSufSort.ssPartition(int, int, int, int)",-98096,98096,-437100,437100
"kanzi.transform.DivSufSort$TRBudget.check(int)",-109845,109845,-1121148,1121148
"kanzi.transform.DivSufSort.trPivot(int[ ], int, int, int)",-111359,111359,-535018,535018
"kanzi.Memory$BigEndian.readLong64(byte[ ], int)",-118783,397993,-1907657,5266221
"kanzi.bitstream.DefaultOutputBitStream.writeBits(byte[ ], int, int)",-176567,878841,-837,1029
"kanzi.transform.DivSufSort.ssPivot(int, int, int, int)",-197945,197945,-895009,895009
"kanzi.bitstream.DefaultOutputBitStream.pushCurrent()",-209329,844488,-1924551,5283283
"kanzi.transform.DivSufSort.trSort(int, int)",-232047,232047,-1,1
"kanzi.transform.DivSufSort$Stack.push(int, int, int, int, int)",-243889,243889,-2539457,2539457
"kanzi.transform.ZRLT.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",-246319,246319,-1,1
"kanzi.transform.DivSufSort.trIlg(int)",-287614,287614,-2923260,2923260
"kanzi.transform.DivSufSort$Stack.pop()",-404963,404963,-3947293,3947293
"kanzi.transform.DivSufSort.trInsertionSort(int, int, int)",-600885,600885,-2977117,2977117
"kanzi.transform.DivSufSort.sortTypeBstar(int[ ], int[ ], int)",-683166,683166,-1,1
"kanzi.transform.DivSufSort.ssMergeBackward(int, int, int, int, int, int)",-934500,934500,-2169,2169
"kanzi.transform.SBRT.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",-956931,956931,-1,1
"kanzi.transform.DivSufSort.trPartition(int, int, int, int, int)",-1290470,1290470,-535262,535262
"kanzi.transform.DivSufSort.trIntroSort(int, int, int, int, kanzi.transform.DivSufSort$TRBudget)",-1403889,1403889,-1382349,1382349
"kanzi.transform.DivSufSort.constructBWT(int[ ], int[ ], int, int, int[ ], int)",-1683686,1683686,-1,1
"kanzi.transform.DivSufSort.ssInsertionSort(int, int, int, int)",-2221062,2221062,-1170187,1170187
"kanzi.entropy.ANSRangeEncoder.encodeSymbol(int[ ], int, kanzi.entropy.ANSRangeEncoder$Symbol)",-2462807,2462807,-33678300,33678300
"kanzi.entropy.ANSRangeEncoder.encodeChunk(byte[ ], int, int)",-2831974,2831974,-1028,1028
"kanzi.transform.DivSufSort.ssCompare(int, int, int)",-3320133,3320133,-30272617,30272617
"kanzi.transform.DivSufSort.swapInSA(int, int)",-4841531,4841531,-62866167,62866167
"kanzi.transform.DivSufSort.ssMultiKeyIntroSort(int, int, int, int)",-7787177,7787177,-23318,23318
