"Hot Spot","Self Time Difference (microseconds)","Self Time Base (microseconds)","Invocations Difference","Invocations Base"
"kanzi.transform.LZCodec$LZXCodec.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",11606160,0,3,0
"kanzi.transform.LZCodec$LZXCodec.hash(byte[ ], int)",8082148,0,55827840,0
"kanzi.Memory$LittleEndian.readLong64(byte[ ], int)",3820415,0,55827840,0
"kanzi.util.hash.XXHash32.hash(byte[ ], int, int)",3786118,0,3,0
"kanzi.transform.LZCodec.differentInts(byte[ ], int, int)",3715992,0,33603595,0
"java.lang.Math.max(int, int)",1728804,0,24159410,0
"kanzi.transform.LZCodec$LZXCodec.findMatch(byte[ ], int, int, int)",1615106,0,7065344,0
"kanzi.util.hash.XXHash32.round(int, int)",1577699,0,25000000,0
"kanzi.Memory$LittleEndian.readInt32(byte[ ], int)",1570207,0,25000000,0
"kanzi.bitstream.DefaultOutputBitStream.writeBits(long, int)",977712,17816,8869402,211095
"java.lang.Thread.yield()",881487,0,1671773,0
"kanzi.entropy.HuffmanEncoder.encode(byte[ ], int, int)",773291,0,3,0
"java.lang.Math.min(int, int)",759468,0,10686871,0
"kanzi.transform.LZCodec$LZXCodec.emitLiterals(byte[ ], int, byte[ ], int, int)",508377,0,2597090,0
"kanzi.io.CompressedOutputStream$EncodingTask.encodeBlock(kanzi.SliceByteArray, kanzi.SliceByteArray, int, long, int, int)",294252,32867,2,1
"kanzi.transform.LZCodec$LZXCodec.arrayChunkCopy(byte[ ], int, byte[ ], int)",287288,0,4072399,0
"kanzi.transform.Sequence.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",239012,0,3,0
"java.util.concurrent.atomic.AtomicInteger.get()",112124,0,1671780,0
"kanzi.bitstream.DefaultOutputBitStream.pushCurrent()",105815,844488,1298079,5283283
"kanzi.transform.LZCodec$LZXCodec.emitLength(byte[ ], int, int)",87515,0,1188309,0
"kanzi.Memory$BigEndian.writeLong64(byte[ ], int, long)",87320,368975,1298079,5283283
"kanzi.entropy.ExpGolombEncoder.encodeByte(byte)",81597,0,543149,0
"kanzi.transform.TextCodec$TextCodec2.reset(int)",72390,30492,2,1
"kanzi.entropy.HuffmanEncoder.updateFrequencies(int[ ])",54344,0,2146,0
"kanzi.transform.TextCodec.computeStats(byte[ ], int, int, int[ ], boolean)",53337,147014,2,1
"kanzi.transform.TextCodec$DictEntry.<init>(byte[ ], int, int, int, int)",40783,39947,260096,524288
"kanzi.bitstream.DefaultOutputBitStream.writeBit(int)",18258,0,260036,0
"java.util.Arrays.sort(int[ ], int, int)",17572,0,2146,0
"java.io.OutputStream.close()",15508,32813,0,1
"kanzi.Global.computeHistogramOrder0(byte[ ], int, int, int[ ], boolean)",12529,38273,1118,1028
"kanzi.entropy.HuffmanCommon.generateCanonicalCodes(short[ ], int[ ], int[ ], int)",10419,0,2146,0
"kanzi.entropy.HuffmanEncoder.computeInPlaceSizesPhase1(int[ ], int)",6727,0,2146,0
"kanzi.entropy.HuffmanEncoder.computeCodeLengths(int[ ], int)",4115,0,2146,0
"kanzi.entropy.HuffmanEncoder.computeInPlaceSizesPhase2(int[ ], int)",2174,0,2146,0
"kanzi.transform.LZCodec.<init>(java.util.Map)",1817,0,3,0
"java.util.concurrent.ExecutorService.invokeAll(java.util.Collection)",1554,0,1,0
"java.nio.file.Files.isRegularFile(java.nio.file.Path, java.nio.file.LinkOption[ ])",706,0,2,0
"java.io.PrintStream.println(java.lang.String)",571,0,14,0
"kanzi.transform.TransformFactory.getTypeToken(java.lang.String)",526,0,6,0
"kanzi.transform.TextCodec.isUpperCase(byte)",491,0,5487,0
"kanzi.app.Kanzi.processCommandLine(java.lang.String[ ], java.util.Map)",447,0,1,0
"java.lang.Short.valueOf(short)",426,0,9,0
"kanzi.Global.positiveOrNull(int)",379,0,3895,0
"java.lang.String.split(java.lang.String)",352,0,3,0
"kanzi.transform.TextCodec.<clinit>()",325,0,1,0
"java.lang.String.equals(java.lang.Object)",306,0,353,0
"kanzi.entropy.ExpGolombEncoder.<init>(kanzi.OutputBitStream, boolean)",301,0,2146,0
"java.lang.String.toUpperCase()",266,0,14,0
