"Hot Spot","Self Time Difference (microseconds)","Self Time Base (microseconds)","Invocations Difference","Invocations Base"
"kanzi.entropy.TPAQPredictor.update(int)",360798648,0,599464176,0
"java.lang.Thread.yield()",251924212,0,479224484,0
"kanzi.entropy.BinaryEntropyEncoder.encodeByte(byte)",138528565,0,74933022,0
"kanzi.entropy.TPAQPredictor$Mixer.get(int, int, int, int, int, int, int, int)",132065411,0,599464176,0
"kanzi.entropy.BinaryEntropyEncoder.encodeBit(int, int)",121983994,0,599464176,0
"kanzi.Global.squash(int)",120451042,3011,599665608,3895
"kanzi.io.CompressedOutputStream$EncodingTask.encodeBlock(kanzi.SliceByteArray, kanzi.SliceByteArray, int, long, int, int)",74118888,32867,3051,1
"kanzi.entropy.LogisticAdaptiveProbMap.get(int, int, int)",72997532,0,599809892,0
"kanzi.entropy.TPAQPredictor$Mixer.update(int)",62929721,0,599464176,0
"kanzi.Global.positiveOrNull(int)",53168650,0,590271339,0
"kanzi.entropy.TPAQPredictor.get()",50849712,0,599464176,0
"java.util.concurrent.atomic.AtomicInteger.get()",32237963,0,479231351,0
"kanzi.entropy.LogisticAdaptiveProbMap.<init>(int, int)",25961482,0,6104,0
"kanzi.entropy.TPAQPredictor.createContext(int, int)",22390612,0,224799066,0
"java.lang.System.arraycopy(java.lang.Object, int, java.lang.Object, int, int)",20122103,15822,200804867,1818
"kanzi.entropy.TPAQPredictor.getMatchContextPred()",19724134,0,202134234,0
"kanzi.transform.TextCodec$TextCodec1.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",17738291,0,3052,0
"kanzi.entropy.TPAQPredictor.<init>(java.util.Map)",12259702,0,3052,0
"kanzi.entropy.TPAQPredictor.findMatch()",10373125,0,74933022,0
"kanzi.entropy.BinaryEntropyEncoder.encode(byte[ ], int, int)",8790808,0,3052,0
"kanzi.entropy.TPAQPredictor.hash(int, int)",7418899,0,74933022,0
"kanzi.transform.TextCodec.isText(byte)",6855668,15240674,-1076585,100005616
"kanzi.util.hash.XXHash32.hash(byte[ ], int, int)",5791732,0,3052,0
