"Hot Spot","Self Time Difference (microseconds)","Self Time Base (microseconds)","Invocations Difference","Invocations Base"
"kanzi.util.hash.XXHash32.hash(byte[ ], int, int)",6137974,0,3052,0
"kanzi.Memory$LittleEndian.readInt32(byte[ ], int)",2452382,0,25000000,0
"kanzi.util.hash.XXHash32.round(int, int)",2374864,0,25000000,0
"java.lang.Thread.yield()",1625087,0,2980542,0
"kanzi.io.CompressedOutputStream$EncodingTask.encodeBlock(kanzi.SliceByteArray, kanzi.SliceByteArray, int, long, int, int)",509141,32867,3051,1
"java.util.concurrent.atomic.AtomicInteger.get()",227626,0,2987257,0
"java.io.OutputStream.close()",160675,32813,0,1
"kanzi.Global.computeHistogramOrder0(byte[ ], int, int, int[ ], boolean)",84440,38273,2024,1028
"java.io.OutputStream.write(byte[ ], int, int)",62630,14262,8077,1460
"kanzi.Global.computeFirstOrderEntropy1024(int, int[ ])",53979,0,3052,0
"kanzi.Global.log2_1024(int)",48457,0,407357,0
"java.util.concurrent.ThreadPoolExecutor$Worker.run()",45928,0,5,0
"kanzi.bitstream.DefaultOutputBitStream.<init>(java.io.OutputStream, int)",19278,0,3053,0
"java.util.concurrent.ExecutorService.invokeAll(java.util.Collection)",17653,0,611,0
"kanzi.io.CompressedOutputStream.processBlock()",11946,4846,610,1
"java.lang.Integer.numberOfLeadingZeros(int)",9520,0,89039,0
"java.io.ByteArrayOutputStream.<init>(int)",9505,31715,3051,1
"java.lang.System.arraycopy(java.lang.Object, int, java.lang.Object, int, int)",7935,15822,16873,1818
"java.io.FileOutputStream.<init>(java.io.File)",6623,3031,0,1
"kanzi.io.CompressedOutputStream$EncodingTask.call()",5827,0,6104,0
"java.io.InputStream.read(byte[ ], int, int)",4917,17930,0,1527
"java.util.HashMap.<init>(java.util.Map)",4880,0,3052,0
"kanzi.io.CompressedOutputStream$EncodingTask._get_skipBlocks(java.util.Map)",3228,0,3052,0
"kanzi.transform.Sequence.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",3045,0,3052,0
"kanzi.bitstream.DefaultOutputBitStream.isClosed()",2669,0,18694,0
"java.util.Map.put(java.lang.Object, java.lang.Object)",2619,0,9181,0
"kanzi.Global.log2(int)",2494,0,6104,0
"kanzi.bitstream.DefaultOutputBitStream.close()",2482,0,3053,0
"java.lang.Integer.valueOf(int)",2359,0,9165,0
"kanzi.transform.Sequence.getMaxEncodedLength(int)",2212,0,6104,0
"kanzi.entropy.NullEntropyEncoder.encode(byte[ ], int, int)",1555,0,3052,0
"java.lang.String.format(java.lang.String, java.lang.Object[ ])",1547,6808,0,1
"java.util.Map.getOrDefault(java.lang.Object, java.lang.Object)",1309,0,3054,0
"kanzi.transform.NullTransform.doCopy(kanzi.SliceByteArray, kanzi.SliceByteArray)",1304,0,3052,0
"kanzi.app.Kanzi.processCommandLine(java.lang.String[ ], java.util.Map)",1260,0,1,0
"kanzi.io.CompressedOutputStream$CustomByteArrayOutputStream.<init>(byte[ ], int)",1198,0,3052,0
"java.lang.Math.min(long, long)",1173,0,6104,0
"kanzi.transform.NullTransform.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",1009,0,3052,0
"java.util.concurrent.atomic.AtomicInteger.incrementAndGet()",953,0,3052,0
"java.lang.Math.min(int, int)",862,0,6716,0
