"Hot Spot","Self Time Difference (microseconds)","Self Time Base (microseconds)","Invocations Difference","Invocations Base"
"java.lang.Thread.yield()",4075023,0,7522596,0
"kanzi.util.hash.XXHash32.hash(byte[ ], int, int)",3810583,0,2,0
"kanzi.Memory$LittleEndian.readInt32(byte[ ], int)",1622131,0,25000000,0
"kanzi.util.hash.XXHash32.round(int, int)",1521784,0,25000000,0
"kanzi.io.CompressedOutputStream$EncodingTask.encodeBlock(kanzi.SliceByteArray, kanzi.SliceByteArray, int, long, int, int)",1244723,32867,1,1
"kanzi.bitstream.DefaultOutputBitStream.writeBits(byte[ ], int, int)",1010285,878841,-1015,1029
"kanzi.bitstream.DefaultOutputBitStream.pushCurrent()",845959,844488,7216736,5283283
"java.util.concurrent.atomic.AtomicInteger.get()",522727,0,7522601,0
"kanzi.Memory$BigEndian.writeLong64(byte[ ], int, long)",421622,368975,7216736,5283283
"kanzi.Memory$BigEndian.readLong64(byte[ ], int)",382558,397993,7233781,5266221
"java.io.OutputStream.close()",156762,32813,0,1
"kanzi.Global.computeHistogramOrder0(byte[ ], int, int, int[ ], boolean)",47826,38273,-1026,1028
"java.io.OutputStream.write(byte[ ], int, int)",38217,14262,5030,1460
"java.io.ByteArrayOutputStream.<init>(int)",33819,31715,1,1
"kanzi.io.CompressedOutputStream.write(byte[ ], int, int)",21796,1167,0,1526
"java.lang.System.arraycopy(java.lang.Object, int, java.lang.Object, int, int)",10833,15822,5828,1818
"kanzi.io.CompressedOutputStream.processBlock()",5438,4846,0,1
"java.util.concurrent.ExecutorService.invokeAll(java.util.Collection)",2159,0,1,0
"kanzi.app.Kanzi.processCommandLine(java.lang.String[ ], java.util.Map)",1013,0,1,0
"java.nio.file.Files.isRegularFile(java.nio.file.Path, java.nio.file.LinkOption[ ])",674,0,2,0
"java.io.PrintStream.println(java.lang.String)",576,0,14,0
"kanzi.bitstream.DefaultOutputBitStream.isClosed()",466,0,6507,0
"kanzi.Global.positiveOrNull(int)",383,0,3895,0
"java.lang.String.split(java.lang.String)",332,0,1,0
"java.util.Map.put(java.lang.Object, java.lang.Object)",320,0,31,0
"java.lang.String.equals(java.lang.Object)",265,0,356,0
"java.lang.Character.valueOf(char)",233,0,1,0
"java.lang.Math.min(int, int)",180,0,1530,0
"kanzi.app.Kanzi.createFileList(java.lang.String, java.util.List)",160,0,1,0
"kanzi.Global.log2_1024(int)",109,0,410,0
"kanzi.bitstream.DefaultOutputBitStream.<init>(java.io.OutputStream, int)",105,0,3,0
"java.util.Map.keySet()",103,0,1,0
