"Hot Spot","Self Time Difference (microseconds)","Self Time Base (microseconds)","Invocations Difference","Invocations Base"
"kanzi.entropy.BinaryEntropyEncoder.encodeByte(byte)",82156489,0,62531291,0
"kanzi.entropy.BinaryEntropyEncoder.encodeBit(int, int)",73323458,0,500250328,0
"kanzi.entropy.CMPredictor.update(int)",36668393,0,500250328,0
"kanzi.entropy.CMPredictor.get()",35606341,0,500250328,0
"kanzi.transform.LZCodec$LZPCodec.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",13158602,0,382,0
"kanzi.transform.TextCodec$TextCodec1.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",12153170,0,191,0
"kanzi.transform.LZCodec.differentInts(byte[ ], int, int)",11805986,0,174428803,0
"kanzi.entropy.BinaryEntropyEncoder.encode(byte[ ], int, int)",4815527,0,191,0
"kanzi.util.hash.XXHash32.hash(byte[ ], int, int)",3878773,0,191,0
"kanzi.transform.LZCodec$LZPCodec.findMatch(byte[ ], int, int, int)",3246528,0,8274902,0
"kanzi.Memory$LittleEndian.readInt32(byte[ ], int)",1623318,0,25030206,0
"kanzi.util.hash.XXHash32.round(int, int)",1581153,0,25000000,0
"java.lang.Thread.yield()",1437340,0,2692333,0
"kanzi.transform.DivSufSort.ssInsertionSort(int, int, int, int)",1287203,2221062,754873,1170187
"kanzi.entropy.BinaryEntropyEncoder.flush()",998369,0,6873536,0
"kanzi.transform.TextCodec$TextCodec1.emitWordIndex(byte[ ], int, int)",755285,0,10978440,0
"kanzi.Memory$BigEndian.writeInt32(byte[ ], int, int)",528643,0,6873536,0
"kanzi.transform.TextCodec$TextCodec1.emitSymbols(byte[ ], int, byte[ ], int, int, int)",466481,0,4713661,0
"kanzi.io.CompressedOutputStream$EncodingTask.encodeBlock(kanzi.SliceByteArray, kanzi.SliceByteArray, int, long, int, int)",400934,32867,190,1
"java.util.concurrent.atomic.AtomicInteger.get()",187063,0,2692811,0
"kanzi.transform.DivSufSort.sortTypeBstar(int[ ], int[ ], int)",163288,683166,190,1
"kanzi.transform.TextCodec$DictEntry.<init>(byte[ ], int, int, int, int)",153971,39947,2385920,524288
"kanzi.transform.TextCodec$TextCodec1.expandDictionary()",132385,0,188,0
"kanzi.transform.TextCodec$TextCodec1.reset(int)",123614,0,191,0
"kanzi.transform.DivSufSort$Stack.pop()",74183,404963,1424841,3947293
"kanzi.transform.DivSufSort.ssIlg(int)",50883,89948,676997,879443
"kanzi.transform.DivSufSort.ssPivot(int, int, int, int)",42715,197945,348221,895009
"kanzi.Global.computeHistogramOrder0(byte[ ], int, int, int[ ], boolean)",42118,38273,-837,1028
"kanzi.transform.TextCodec.isDelimiter(byte)",40656,1082185,-62398,13861126
"kanzi.transform.TextCodec.computeStats(byte[ ], int, int, int[ ], boolean)",20878,147014,190,1
"kanzi.entropy.CMPredictor.<init>()",14697,0,191,0
"kanzi.transform.DivSufSort.<init>()",8872,0,191,0
"java.util.concurrent.ThreadPoolExecutor$Worker.run()",7949,0,2,0
"kanzi.transform.DivSufSort.ssMedian5(int, int, int, int, int, int, int)",7091,63508,137778,447834
"java.util.concurrent.ExecutorService.invokeAll(java.util.Collection)",6263,0,95,0
"kanzi.transform.DivSufSort.trIlg(int)",5547,287614,543962,2923260
"java.util.Arrays.fill(int[ ], int)",4997,0,48992,0
"kanzi.Global.computeFirstOrderEntropy1024(int, int[ ])",4087,0,191,0
"kanzi.Global.log2_1024(int)",3710,0,36205,0
"kanzi.transform.DivSufSort$StackElement.<init>(kanzi.transform.DivSufSort$1)",3461,0,21392,0
