"Hot Spot","Self Time Difference (microseconds)","Self Time Base (microseconds)","Invocations Difference","Invocations Base"
"kanzi.entropy.FPAQEncoder.encode(byte[ ], int, int)",50775930,0,1526,0
"java.lang.Thread.yield()",42837891,0,81162093,0
"kanzi.entropy.FPAQEncoder.encodeBit(int, int)",42636225,0,445036712,0
"kanzi.transform.TextCodec$TextCodec1.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",17218355,0,1526,0
"kanzi.io.CompressedOutputStream$EncodingTask.encodeBlock(kanzi.SliceByteArray, kanzi.SliceByteArray, int, long, int, int)",12604489,32867,1525,1
"kanzi.util.hash.XXHash32.hash(byte[ ], int, int)",5785080,0,1526,0
"kanzi.transform.TextCodec.isText(byte)",5645273,15240674,-393370,100005616
"java.util.concurrent.atomic.AtomicInteger.get()",5444027,0,81165527,0
"kanzi.transform.DivSufSort.ssInsertionSort(int, int, int, int)",3680985,2221062,1420731,1170187
"kanzi.transform.TextCodec.isLowerCase(byte)",2530766,7055582,-393370,100005616
"kanzi.Memory$LittleEndian.readInt32(byte[ ], int)",2331467,0,25000000,0
"kanzi.transform.SRT.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",2293589,0,1526,0
"kanzi.util.hash.XXHash32.round(int, int)",2254973,0,25000000,0
"kanzi.transform.DivSufSort.ssCompare(int, int, int)",1691176,3320133,12006165,30272617
"kanzi.entropy.FPAQEncoder.flush()",1681116,0,8230744,0
"kanzi.transform.TextCodec$TextCodec1.reset(int)",1366653,0,1517,0
"kanzi.transform.TextCodec$DictEntry.<init>(byte[ ], int, int, int, int)",993662,39947,10350592,524288
"kanzi.transform.TextCodec$TextCodec1.emitWordIndex(byte[ ], int, int)",929198,0,9466428,0
"kanzi.transform.DivSufSort.sortTypeBstar(int[ ], int[ ], int)",832730,683166,1525,1
"kanzi.Memory$BigEndian.writeInt32(byte[ ], int, int)",761954,0,8230744,0
"kanzi.transform.TextCodec$TextCodec1.emitSymbols(byte[ ], int, byte[ ], int, int, int)",701089,0,4738417,0
"kanzi.transform.DivSufSort.trIntroSort(int, int, int, int, kanzi.transform.DivSufSort$TRBudget)",423760,1403889,1024714,1382349
"kanzi.transform.DivSufSort$Stack.pop()",310500,404963,2023921,3947293
"kanzi.transform.DivSufSort.ssSort(int, int, int, int, int, int, int, boolean)",239824,6502,1095454,21149
"kanzi.transform.TextCodec.computeStats(byte[ ], int, int, int[ ], boolean)",217219,147014,1525,1
"kanzi.transform.ZRLT.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",214206,246319,1525,1
"kanzi.transform.TextCodec.isDelimiter(byte)",210498,1082185,-72100,13861126
"kanzi.transform.DivSufSort.ssIlg(int)",175421,89948,1329987,879443
"kanzi.transform.DivSufSort.trIlg(int)",124844,287614,754567,2923260
"kanzi.transform.DivSufSort.trSort(int, int)",98205,232047,1525,1
"kanzi.transform.DivSufSort.ssPivot(int, int, int, int)",94428,197945,270891,895009
"kanzi.Global.computeHistogramOrder0(byte[ ], int, int, int[ ], boolean)",80111,38273,498,1028
"kanzi.transform.DivSufSort.<init>()",47469,0,1526,0
"kanzi.transform.DivSufSort$StackElement.<init>(kanzi.transform.DivSufSort$1)",37065,0,170912,0
"kanzi.transform.DivSufSort$Stack.push(int, int, int, int, int)",34900,243889,-91911,2539457
"java.util.concurrent.ThreadPoolExecutor$Worker.run()",33157,0,4,0
"kanzi.transform.DivSufSort$TRBudget.check(int)",30742,109845,56013,1121148
"kanzi.Global.log2_1024(int)",30231,0,237764,0
"kanzi.Global.computeFirstOrderEntropy1024(int, int[ ])",29938,0,1526,0
"kanzi.transform.DivSufSort.reset()",28970,0,1526,0
"kanzi.transform.SRT.preprocess(int[ ], byte[ ])",23510,0,1526,0
"kanzi.transform.DivSufSort$Stack.<init>(int)",22987,0,4578,0
