"Hot Spot","Self Time Difference (microseconds)","Self Time Base (microseconds)","Invocations Difference","Invocations Base"
"kanzi.entropy.FPAQEncoder.encode(byte[ ], int, int)",68617358,0,763,0
"kanzi.entropy.FPAQEncoder.encodeBit(int, int)",57560204,0,422108392,0
"kanzi.transform.TextCodec$TextCodec1.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",24556334,0,763,0
"java.lang.Thread.yield()",14890119,0,21726255,0
"kanzi.transform.TextCodec.isText(byte)",14613533,15240674,-163995,100005616
"kanzi.util.hash.XXHash32.hash(byte[ ], int, int)",8254996,0,763,0
"kanzi.transform.TextCodec.isLowerCase(byte)",6726018,7055582,-163995,100005616
"kanzi.transform.DivSufSort.ssInsertionSort(int, int, int, int)",5745626,2221062,1184459,1170187
"kanzi.io.CompressedOutputStream$EncodingTask.encodeBlock(kanzi.SliceByteArray, kanzi.SliceByteArray, int, long, int, int)",5695723,32867,762,1
"kanzi.transform.SRT.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",3397171,0,763,0
"kanzi.Memory$LittleEndian.readInt32(byte[ ], int)",3327645,0,25000000,0
"kanzi.transform.DivSufSort.ssCompare(int, int, int)",3314378,3320133,10213228,30272617
"kanzi.util.hash.XXHash32.round(int, int)",3202233,0,25000000,0
"kanzi.entropy.FPAQEncoder.flush()",2325191,0,7793590,0
"java.util.concurrent.atomic.AtomicInteger.get()",2140472,0,21727890,0
"kanzi.transform.TextCodec$TextCodec1.emitWordIndex(byte[ ], int, int)",1403615,0,10069444,0
"kanzi.transform.DivSufSort.trIntroSort(int, int, int, int, kanzi.transform.DivSufSort$TRBudget)",1187512,1403889,985480,1382349
"kanzi.transform.DivSufSort.sortTypeBstar(int[ ], int[ ], int)",1121830,683166,762,1
"kanzi.Memory$BigEndian.writeInt32(byte[ ], int, int)",1037071,0,7793590,0
"kanzi.transform.TextCodec$TextCodec1.reset(int)",989012,0,761,0
"kanzi.transform.DivSufSort.ssMultiKeyIntroSort(int, int, int, int)",977294,7787177,785645,23318
"kanzi.transform.TextCodec$TextCodec1.emitSymbols(byte[ ], int, byte[ ], int, int, int)",927700,0,4765141,0
"kanzi.transform.TextCodec.isDelimiter(byte)",809210,1082185,-32504,13861126
"kanzi.transform.TextCodec$DictEntry.<init>(byte[ ], int, int, int, int)",680862,39947,4931584,524288
"kanzi.transform.DivSufSort$Stack.pop()",553973,404963,1846767,3947293
"kanzi.transform.ZRLT.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",437889,246319,762,1
"kanzi.transform.TextCodec.sameWords(byte[ ], int, byte[ ], int, int)",268523,1350314,-2628521,12697965
"kanzi.transform.DivSufSort.trIlg(int)",260838,287614,694047,2923260
"kanzi.transform.DivSufSort.ssSort(int, int, int, int, int, int, int, boolean)",247036,6502,787806,21149
"kanzi.transform.TextCodec.computeStats(byte[ ], int, int, int[ ], boolean)",245802,147014,762,1
"kanzi.transform.DivSufSort.ssPivot(int, int, int, int)",236344,197945,341897,895009
"kanzi.transform.DivSufSort.trInsertionSort(int, int, int)",230374,600885,643331,2977117
"kanzi.transform.DivSufSort.ssIlg(int)",221257,89948,1087079,879443
"kanzi.transform.DivSufSort.trSort(int, int)",220949,232047,762,1
"kanzi.transform.DivSufSort.swapInSA(int, int)",186329,4841531,-27996959,62866167
"kanzi.transform.DivSufSort$Stack.push(int, int, int, int, int)",167440,243889,77803,2539457
"kanzi.Global.computeHistogramOrder0(byte[ ], int, int, int[ ], boolean)",132197,38273,-265,1028
"kanzi.transform.DivSufSort.ssMedian5(int, int, int, int, int, int, int)",75244,63508,92303,447834
"kanzi.transform.DivSufSort$TRBudget.check(int)",68875,109845,14802,1121148
"kanzi.transform.DivSufSort.ssMedian3(int, int, int, int, int)",56553,73526,164067,543208
"kanzi.Global.computeFirstOrderEntropy1024(int, int[ ])",46767,0,763,0
"kanzi.transform.BWTBlockCodec.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",43765,0,763,0
"kanzi.transform.DivSufSort.<init>()",32537,0,763,0
"kanzi.transform.DivSufSort$StackElement.<init>(kanzi.transform.DivSufSort$1)",30417,0,85456,0
"kanzi.transform.DivSufSort$Stack.<init>(int)",29651,0,2289,0
"kanzi.transform.DivSufSort.computeBWT(byte[ ], byte[ ], int[ ], int, int, int, int[ ], int)",27930,84152,762,1
"java.util.concurrent.ThreadPoolExecutor$Worker.run()",23828,0,7,0
"kanzi.Global.log2_1024(int)",22125,0,132470,0
"kanzi.transform.SRT.preprocess(int[ ], byte[ ])",21915,0,763,0
"kanzi.bitstream.DefaultOutputBitStream.<init>(java.io.OutputStream, int)",14770,0,764,0
"kanzi.transform.DivSufSort.reset()",13724,0,763,0
"kanzi.transform.SRT.encodeHeader(int[ ], byte[ ], int)",13320,0,763,0
"kanzi.transform.DivSufSort$StackElement.<init>()",12078,0,85456,0
"java.util.concurrent.ExecutorService.invokeAll(java.util.Collection)",10095,0,109,0
"java.util.Map.put(java.lang.Object, java.lang.Object)",9532,0,3838,0
"kanzi.transform.Sequence.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",6641,0,763,0
"java.lang.Integer.numberOfLeadingZeros(int)",6523,0,46654,0
"kanzi.transform.TextCodec$TextCodec1.<init>(java.util.Map)",4466,0,763,0
"java.util.Arrays.fill(int[ ], int)",3839,0,3161,0
"kanzi.entropy.FPAQEncoder.<init>(kanzi.OutputBitStream)",3578,0,763,0
"kanzi.transform.Sequence.getMaxEncodedLength(int)",2529,0,1526,0
"java.util.HashMap.<init>(java.util.Map)",2357,0,763,0
"kanzi.transform.DivSufSort.ssCompare(int, int, int, int)",2246,0,14338,0
"kanzi.transform.DivSufSort.ssPartition(int, int, int, int)",-13078,98096,-100588,437100
"kanzi.transform.BWT.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",-16777,74951,762,1
"kanzi.transform.DivSufSort.trMedian3(int[ ], int, int, int, int)",-23448,44027,-215749,335626
"kanzi.io.CompressedOutputStream.<init>(kanzi.OutputBitStream, java.util.Map)",-40204,43035,0,1
"kanzi.Memory$BigEndian.writeLong64(byte[ ], int, long)",-50841,368975,-2345527,5283283
"kanzi.transform.DivSufSort.trPivot(int[ ], int, int, int)",-54457,111359,-366451,535018
"kanzi.bitstream.DefaultOutputBitStream.writeBits(byte[ ], int, int)",-82390,878841,497,1029
"kanzi.Memory$BigEndian.readLong64(byte[ ], int)",-89817,397993,-2331486,5266221
"kanzi.bitstream.DefaultOutputBitStream.pushCurrent()",-157566,844488,-2345527,5283283
"kanzi.transform.DivSufSort.constructBWT(int[ ], int[ ], int, int, int[ ], int)",-374969,1683686,762,1
"kanzi.transform.TextCodec$TextCodec2.emitSymbols(byte[ ], int, byte[ ], int, int, int)",-462712,462712,-4625539,4625539
"kanzi.transform.DivSufSort.trPartition(int, int, int, int, int)",-881710,1290470,-366393,535262
"kanzi.transform.DivSufSort.ssMergeBackward(int, int, int, int, int, int)",-934500,934500,-2169,2169
"kanzi.transform.SBRT.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",-956931,956931,-1,1
"kanzi.transform.TextCodec$TextCodec2.emitWordIndex(byte[ ], int, int, int)",-1039165,1039165,-12697965,12697965
"kanzi.entropy.ANSRangeEncoder.encodeSymbol(int[ ], int, kanzi.entropy.ANSRangeEncoder$Symbol)",-2462807,2462807,-33678300,33678300
"kanzi.entropy.ANSRangeEncoder.encodeChunk(byte[ ], int, int)",-2831974,2831974,-1028,1028
"kanzi.transform.TextCodec$TextCodec2.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",-13464763,13464763,-1,1
