"Hot Spot","Self Time Difference (microseconds)","Self Time Base (microseconds)","Invocations Difference","Invocations Base"
"kanzi.transform.ROLZCodec$ROLZCodec1.findMatch(kanzi.SliceByteArray, int)",42154874,0,45481647,0
"java.lang.Thread.yield()",26153146,0,31087446,0
"kanzi.transform.TextCodec.isText(byte)",18816155,15240674,98151,100005616
"kanzi.transform.ROLZCodec.hash(byte[ ], int)",15410827,0,45481647,0
"kanzi.transform.ROLZCodec.getKey(byte[ ], int)",15372215,0,45481647,0
"kanzi.transform.TextCodec$TextCodec2.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",14790592,13464763,762,1
"kanzi.Memory$LittleEndian.readInt32(byte[ ], int)",13928834,0,91720231,0
"kanzi.util.hash.XXHash32.hash(byte[ ], int, int)",9565971,0,763,0
"kanzi.transform.ROLZCodec$ROLZCodec1.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",9398402,0,763,0
"kanzi.io.CompressedOutputStream$EncodingTask.encodeBlock(kanzi.SliceByteArray, kanzi.SliceByteArray, int, long, int, int)",9145270,32867,762,1
"kanzi.transform.TextCodec.isLowerCase(byte)",8563928,7055582,98151,100005616
"java.lang.Math.min(int, int)",6894276,0,45494710,0
"kanzi.Memory$LittleEndian.readInt16(byte[ ], int)",6649613,0,45481647,0
"kanzi.entropy.ANSRangeEncoder.encodeChunk(byte[ ], int, int)",6266015,2831974,2782,1028
"kanzi.entropy.ANSRangeEncoder.encodeSymbol(int[ ], int, kanzi.entropy.ANSRangeEncoder$Symbol)",5320124,2462807,17147020,33678300
"kanzi.util.hash.XXHash32.round(int, int)",3767103,0,25000000,0
"java.util.concurrent.atomic.AtomicInteger.get()",3680037,0,31089068,0
"kanzi.bitstream.DefaultOutputBitStream.writeBits(byte[ ], int, int)",1532835,878841,4307,1029
"kanzi.bitstream.DefaultOutputBitStream.pushCurrent()",1387891,844488,2202647,5283283
"kanzi.transform.TextCodec$TextCodec2.reset(int)",1338445,30492,762,1
"kanzi.transform.TextCodec.isDelimiter(byte)",1033896,1082185,-226,13861126
"kanzi.transform.TextCodec$DictEntry.<init>(byte[ ], int, int, int, int)",924123,39947,4945920,524288
"java.lang.Integer.numberOfTrailingZeros(int)",858335,0,5809512,0
"kanzi.transform.ROLZCodec$ROLZCodec1.<init>(int, java.util.Map)",683115,0,763,0
"kanzi.Memory$BigEndian.writeLong64(byte[ ], int, long)",638978,368975,2202647,5283283
"kanzi.Memory$BigEndian.readLong64(byte[ ], int)",586564,397993,2143866,5266221
"kanzi.transform.TextCodec$TextCodec2.emitSymbols(byte[ ], int, byte[ ], int, int, int)",542698,462712,125388,4625539
"kanzi.transform.TextCodec$TextCodec2.emitWordIndex(byte[ ], int, int, int)",502533,1039165,-3061340,12697965
"kanzi.transform.TextCodec.computeStats(byte[ ], int, int, int[ ], boolean)",421138,147014,762,1
"kanzi.transform.TextCodec.sameWords(byte[ ], int, byte[ ], int, int)",326371,1350314,-3061340,12697965
"java.lang.System.arraycopy(java.lang.Object, int, java.lang.Object, int, int)",201143,15822,810749,1818
"kanzi.Global.computeHistogramOrder0(byte[ ], int, int, int[ ], boolean)",197335,38273,3545,1028
"kanzi.bitstream.DefaultOutputBitStream.writeBits(long, int)",148929,17816,586716,211095
"kanzi.entropy.ANSRangeEncoder.encode(byte[ ], int, int)",141506,1390,3051,1
"kanzi.transform.ROLZCodec$ROLZCodec1.emitLength(kanzi.SliceByteArray, int)",134665,0,693619,0
"java.util.Collections.sort(java.util.List)",119273,23125,366,277
"kanzi.entropy.ANSRangeEncoder$Symbol.<init>()",102614,0,781312,0
"kanzi.Global.computeFirstOrderEntropy1024(int, int[ ])",75827,0,763,0
"java.util.concurrent.ThreadPoolExecutor$Worker.run()",33292,0,8,0
"kanzi.Global.log2_1024(int)",22773,0,132470,0
"java.util.Map.getOrDefault(java.lang.Object, java.lang.Object)",16879,0,6106,0
"java.io.ByteArrayOutputStream.toByteArray()",12452,0,763,0
"kanzi.bitstream.DefaultOutputBitStream.<init>(java.io.OutputStream, int)",10744,0,1527,0
"kanzi.transform.Sequence.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",10433,0,763,0
"java.util.concurrent.ExecutorService.invokeAll(java.util.Collection)",9464,0,96,0
"java.lang.Integer.numberOfLeadingZeros(int)",7139,0,42956,0
"kanzi.entropy.ANSRangeEncoder.<init>(kanzi.OutputBitStream, int, int, int)",6222,0,1526,0
"kanzi.transform.FSDCodec.getMaxEncodedLength(int)",6046,0,2289,0
"kanzi.transform.ROLZCodec.<init>(java.util.Map)",4255,0,763,0
"kanzi.Global.log2(int)",4037,0,3052,0
"kanzi.transform.Sequence.getMaxEncodedLength(int)",3238,0,1526,0
"java.lang.Integer.valueOf(int)",3140,0,4587,0
"java.util.Map.put(java.lang.Object, java.lang.Object)",2922,0,3840,0
"kanzi.bitstream.DefaultOutputBitStream.close()",2329,0,1527,0
"java.util.HashMap.<init>(java.util.Map)",2217,0,763,0
"kanzi.Memory$BigEndian.writeInt32(byte[ ], int, int)",2215,0,763,0
"java.lang.String.contains(java.lang.CharSequence)",2172,0,763,0
"kanzi.bitstream.DefaultOutputBitStream.isClosed()",1938,0,10742,0
"kanzi.io.CompressedOutputStream$EncodingTask._get_skipBlocks(java.util.Map)",1606,0,763,0
"java.lang.Math.max(int, int)",1600,0,8298,0
"java.util.Map.containsKey(java.lang.Object)",1402,0,764,0
"kanzi.app.Kanzi.processCommandLine(java.lang.String[ ], java.util.Map)",1331,0,1,0
"kanzi.io.CompressedOutputStream.<init>(kanzi.OutputBitStream, java.util.Map)",-40255,43035,0,1
"kanzi.transform.DivSufSort.trMedian3(int[ ], int, int, int, int)",-44027,44027,-335626,335626
"kanzi.transform.DivSufSort.ssMedian5(int, int, int, int, int, int, int)",-63508,63508,-447834,447834
"kanzi.transform.DivSufSort.ssMedian3(int, int, int, int, int)",-73526,73526,-543208,543208
"kanzi.transform.BWT.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",-74951,74951,-1,1
"kanzi.transform.DivSufSort.computeBWT(byte[ ], byte[ ], int[ ], int, int, int, int[ ], int)",-84152,84152,-1,1
"kanzi.transform.DivSufSort.ssIlg(int)",-89948,89948,-879443,879443
"kanzi.transform.DivSufSort.ssPartition(int, int, int, int)",-98096,98096,-437100,437100
"kanzi.transform.DivSufSort$TRBudget.check(int)",-109845,109845,-1121148,1121148
"kanzi.transform.DivSufSort.trPivot(int[ ], int, int, int)",-111359,111359,-535018,535018
"kanzi.transform.DivSufSort.ssPivot(int, int, int, int)",-197945,197945,-895009,895009
"kanzi.transform.DivSufSort.trSort(int, int)",-232047,232047,-1,1
"kanzi.transform.DivSufSort$Stack.push(int, int, int, int, int)",-243889,243889,-2539457,2539457
"kanzi.transform.ZRLT.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",-246319,246319,-1,1
"kanzi.transform.DivSufSort.trIlg(int)",-287614,287614,-2923260,2923260
"kanzi.transform.DivSufSort$Stack.pop()",-404963,404963,-3947293,3947293
"kanzi.transform.DivSufSort.trInsertionSort(int, int, int)",-600885,600885,-2977117,2977117
"kanzi.transform.DivSufSort.sortTypeBstar(int[ ], int[ ], int)",-683166,683166,-1,1
"kanzi.transform.DivSufSort.ssMergeBackward(int, int, int, int, int, int)",-934500,934500,-2169,2169
"kanzi.transform.SBRT.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",-956931,956931,-1,1
"kanzi.transform.DivSufSort.trPartition(int, int, int, int, int)",-1290470,1290470,-535262,535262
"kanzi.transform.DivSufSort.trIntroSort(int, int, int, int, kanzi.transform.DivSufSort$TRBudget)",-1403889,1403889,-1382349,1382349
"kanzi.transform.DivSufSort.constructBWT(int[ ], int[ ], int, int, int[ ], int)",-1683686,1683686,-1,1
"kanzi.transform.DivSufSort.ssInsertionSort(int, int, int, int)",-2221062,2221062,-1170187,1170187
"kanzi.transform.DivSufSort.ssCompare(int, int, int)",-3320133,3320133,-30272617,30272617
"kanzi.transform.DivSufSort.swapInSA(int, int)",-4841531,4841531,-62866167,62866167
"kanzi.transform.DivSufSort.ssMultiKeyIntroSort(int, int, int, int)",-7787177,7787177,-23318,23318
