"Hot Spot","Self Time Difference (microseconds)","Self Time Base (microseconds)","Invocations Difference","Invocations Base"
"kanzi.entropy.TPAQPredictor.update(int)",301739452,0,526803232,0
"java.lang.Thread.yield()",205433955,0,383150987,0
"kanzi.entropy.BinaryEntropyEncoder.encodeByte(byte)",124835122,0,65850404,0
"kanzi.entropy.TPAQPredictor$Mixer.get(int, int, int, int, int, int, int, int)",114817900,0,526803232,0
"kanzi.Global.squash(int)",106379789,3011,526806400,3895
"kanzi.entropy.BinaryEntropyEncoder.encodeBit(int, int)",105127981,0,526803232,0
"kanzi.io.CompressedOutputStream$EncodingTask.encodeBlock(kanzi.SliceByteArray, kanzi.SliceByteArray, int, long, int, int)",63072210,32867,95,1
"kanzi.entropy.TPAQPredictor$Mixer.update(int)",55645411,0,526803232,0
"kanzi.entropy.LogisticAdaptiveProbMap.get(int, int, int)",49951711,0,524323134,0
"kanzi.Global.positiveOrNull(int)",46965371,0,520195719,0
"kanzi.entropy.TPAQPredictor.get()",44856692,0,526803232,0
"java.util.concurrent.atomic.AtomicInteger.get()",28255548,0,383151203,0
"kanzi.entropy.TPAQPredictor.getMatchContextPred()",20600611,0,208003036,0
"kanzi.entropy.TPAQPredictor.createContext(int, int)",19779926,0,197551212,0
"kanzi.transform.TextCodec$TextCodec1.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",17543986,0,96,0
"kanzi.entropy.TPAQPredictor.findMatch()",10602979,0,65850404,0
"kanzi.entropy.BinaryEntropyEncoder.encode(byte[ ], int, int)",7137454,0,96,0
"kanzi.transform.TextCodec.isText(byte)",5323831,15240674,-468343,100005616
"kanzi.transform.TextCodec.isLowerCase(byte)",2399292,7055582,-468343,100005616
"kanzi.entropy.TPAQPredictor.<init>(java.util.Map)",1360050,0,96,0
"kanzi.entropy.BinaryEntropyEncoder.flush()",1258806,0,6161497,0
"kanzi.transform.TextCodec$TextCodec1.emitWordIndex(byte[ ], int, int)",1108349,0,11442987,0
"kanzi.transform.RLT.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",838471,0,96,0
"kanzi.transform.TextCodec$TextCodec1.emitSymbols(byte[ ], int, byte[ ], int, int, int)",610700,0,4699281,0
"kanzi.Memory$BigEndian.writeInt32(byte[ ], int, int)",594097,0,6161497,0
"kanzi.transform.TextCodec.isDelimiter(byte)",381814,1082185,-2043,13861126
"kanzi.transform.TextCodec$TextCodec1.expandDictionary()",174494,0,136,0
"kanzi.transform.X86Codec.isExeBlock(byte[ ], int, int, int)",173370,0,96,0
"kanzi.transform.TextCodec$DictEntry.<init>(byte[ ], int, int, int, int)",166769,39947,1606656,524288
"kanzi.transform.TextCodec.computeStats(byte[ ], int, int, int[ ], boolean)",140432,147014,95,1
"kanzi.transform.TextCodec$TextCodec1.reset(int)",109097,0,96,0
"kanzi.Global.computeHistogramOrder0(byte[ ], int, int, int[ ], boolean)",97889,38273,-932,1028
"kanzi.transform.RLT.emitRunLength(byte[ ], int, int, int, byte, byte)",28236,0,177069,0
"kanzi.transform.TextCodec.sameWords(byte[ ], int, byte[ ], int, int)",14069,1350314,-1255213,12697965
"java.io.PrintStream.println(java.lang.String)",6104,0,120,0
"kanzi.entropy.LogisticAdaptiveProbMap.<init>(int, int)",4931,0,96,0
"java.util.concurrent.ExecutorService.invokeAll(java.util.Collection)",4582,0,24,0
"java.util.concurrent.ThreadPoolExecutor$Worker.run()",3846,0,4,0
"kanzi.entropy.TPAQPredictor$Mixer.<init>()",2964,0,24576,0
"kanzi.transform.Sequence.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",2878,0,96,0
"kanzi.app.InfoPrinter.processEvent(kanzi.Event)",2519,0,386,0
"java.util.Map.put(java.lang.Object, java.lang.Object)",2106,0,599,0
"kanzi.transform.X86Codec.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",1608,0,96,0
"java.nio.file.Files.isRegularFile(java.nio.file.Path, java.nio.file.LinkOption[ ])",694,0,2,0
"java.util.HashMap.<init>(java.util.Map)",693,0,96,0
"kanzi.app.InfoPrinter.<init>(int, kanzi.app.InfoPrinter$Type, java.io.PrintStream)",667,0,1,0
"java.util.Map.getOrDefault(java.lang.Object, java.lang.Object)",666,0,866,0
"java.lang.String.equals(java.lang.Object)",639,0,808,0
"java.lang.Integer.valueOf(int)",624,0,1161,0
"kanzi.Event.<init>(kanzi.Event$Type, int, long, int, boolean)",616,0,386,0
"java.util.Map.remove(java.lang.Object)",609,0,106,0
"kanzi.transform.TextCodec.isUpperCase(byte)",602,0,5487,0
"java.lang.Long.valueOf(long)",586,0,578,0
"kanzi.io.CompressedOutputStream.notifyListeners(kanzi.Listener[ ], kanzi.Event)",565,0,384,0
"kanzi.Event.<init>(kanzi.Event$Type, int, long, int, boolean, long)",473,0,386,0
"kanzi.app.Kanzi.processCommandLine(java.lang.String[ ], java.util.Map)",464,0,1,0
"kanzi.transform.Sequence.getMaxEncodedLength(int)",455,0,192,0
"kanzi.bitstream.DefaultOutputBitStream.close()",455,0,97,0
"kanzi.transform.TextCodec$TextCodec1.<init>(java.util.Map)",429,0,96,0
"java.util.Map.get(java.lang.Object)",419,0,297,0
"java.lang.Math.min(int, int)",401,0,2223,0
"kanzi.bitstream.DefaultOutputBitStream.<init>(java.io.OutputStream, int)",400,0,97,0
"java.lang.String.split(java.lang.String)",385,0,3,0
"kanzi.transform.TextCodec.<clinit>()",364,0,1,0
"java.lang.Integer.intValue()",355,0,392,0
"java.lang.Integer.numberOfLeadingZeros(int)",355,0,384,0
"java.lang.String.toUpperCase()",298,0,107,0
"kanzi.transform.TextCodec.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",247,0,96,0
"kanzi.io.CompressedOutputStream.<init>(kanzi.OutputBitStream, java.util.Map)",-38622,43035,0,1
"kanzi.transform.DivSufSort.trMedian3(int[ ], int, int, int, int)",-44027,44027,-335626,335626
"kanzi.transform.DivSufSort.ssMedian5(int, int, int, int, int, int, int)",-63508,63508,-447834,447834
"kanzi.transform.DivSufSort.ssMedian3(int, int, int, int, int)",-73526,73526,-543208,543208
"kanzi.transform.BWT.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",-74951,74951,-1,1
"kanzi.transform.DivSufSort.computeBWT(byte[ ], byte[ ], int[ ], int, int, int, int[ ], int)",-84152,84152,-1,1
"kanzi.transform.DivSufSort.ssIlg(int)",-89948,89948,-879443,879443
"kanzi.transform.DivSufSort.ssPartition(int, int, int, int)",-98096,98096,-437100,437100
"kanzi.transform.DivSufSort$TRBudget.check(int)",-109845,109845,-1121148,1121148
"kanzi.transform.DivSufSort.trPivot(int[ ], int, int, int)",-111359,111359,-535018,535018
"kanzi.Memory$BigEndian.writeLong64(byte[ ], int, long)",-159713,368975,-2659409,5283283
"kanzi.Memory$BigEndian.readLong64(byte[ ], int)",-189095,397993,-2642634,5266221
"kanzi.transform.DivSufSort.ssPivot(int, int, int, int)",-197945,197945,-895009,895009
"kanzi.transform.DivSufSort.trSort(int, int)",-232047,232047,-1,1
"kanzi.transform.DivSufSort$Stack.push(int, int, int, int, int)",-243889,243889,-2539457,2539457
"kanzi.transform.ZRLT.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",-246319,246319,-1,1
"kanzi.transform.DivSufSort.trIlg(int)",-287614,287614,-2923260,2923260
"kanzi.bitstream.DefaultOutputBitStream.writeBits(byte[ ], int, int)",-381802,878841,-837,1029
"kanzi.bitstream.DefaultOutputBitStream.pushCurrent()",-395626,844488,-2659409,5283283
"kanzi.transform.DivSufSort$Stack.pop()",-404963,404963,-3947293,3947293
"kanzi.transform.TextCodec$TextCodec2.emitSymbols(byte[ ], int, byte[ ], int, int, int)",-462712,462712,-4625539,4625539
"kanzi.transform.DivSufSort.trInsertionSort(int, int, int)",-600885,600885,-2977117,2977117
"kanzi.transform.DivSufSort.sortTypeBstar(int[ ], int[ ], int)",-683166,683166,-1,1
"kanzi.transform.DivSufSort.ssMergeBackward(int, int, int, int, int, int)",-934500,934500,-2169,2169
"kanzi.transform.SBRT.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",-956931,956931,-1,1
"kanzi.transform.TextCodec$TextCodec2.emitWordIndex(byte[ ], int, int, int)",-1039165,1039165,-12697965,12697965
"kanzi.transform.DivSufSort.trPartition(int, int, int, int, int)",-1290470,1290470,-535262,535262
"kanzi.transform.DivSufSort.trIntroSort(int, int, int, int, kanzi.transform.DivSufSort$TRBudget)",-1403889,1403889,-1382349,1382349
"kanzi.transform.DivSufSort.constructBWT(int[ ], int[ ], int, int, int[ ], int)",-1683686,1683686,-1,1
"kanzi.transform.DivSufSort.ssInsertionSort(int, int, int, int)",-2221062,2221062,-1170187,1170187
"kanzi.entropy.ANSRangeEncoder.encodeSymbol(int[ ], int, kanzi.entropy.ANSRangeEncoder$Symbol)",-2462807,2462807,-33678300,33678300
"kanzi.entropy.ANSRangeEncoder.encodeChunk(byte[ ], int, int)",-2831974,2831974,-1028,1028
"kanzi.transform.DivSufSort.ssCompare(int, int, int)",-3320133,3320133,-30272617,30272617
"kanzi.transform.DivSufSort.swapInSA(int, int)",-4841531,4841531,-62866167,62866167
"kanzi.transform.DivSufSort.ssMultiKeyIntroSort(int, int, int, int)",-7787177,7787177,-23318,23318
"kanzi.transform.TextCodec$TextCodec2.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",-13464763,13464763,-1,1
