"Hot Spot","Self Time Difference (microseconds)","Self Time Base (microseconds)","Invocations Difference","Invocations Base"
"kanzi.transform.ROLZCodec$ROLZCodec1.findMatch(kanzi.SliceByteArray, int)",30261296,0,41700077,0
"java.lang.Thread.yield()",24174493,0,43246034,0
"kanzi.transform.ROLZCodec.hash(byte[ ], int)",10643623,0,41700077,0
"kanzi.transform.ROLZCodec.getKey(byte[ ], int)",10418275,0,41700077,0
"kanzi.Memory$LittleEndian.readInt32(byte[ ], int)",9790761,0,88523313,0
"kanzi.transform.TextCodec.isText(byte)",9651000,15240674,24472,100005616
"kanzi.io.CompressedOutputStream$EncodingTask.encodeBlock(kanzi.SliceByteArray, kanzi.SliceByteArray, int, long, int, int)",7816877,32867,190,1
"kanzi.transform.TextCodec$TextCodec2.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",7442463,13464763,190,1
"kanzi.util.hash.XXHash32.hash(byte[ ], int, int)",6934439,0,191,0
"kanzi.transform.ROLZCodec$ROLZCodec1.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",6413006,0,191,0
"kanzi.Memory$LittleEndian.readInt16(byte[ ], int)",4606789,0,41700077,0
"java.lang.Math.min(int, int)",4598889,0,41704317,0
"kanzi.transform.TextCodec.isLowerCase(byte)",4294849,7055582,24472,100005616
"kanzi.entropy.ANSRangeEncoder.encodeChunk(byte[ ], int, int)",3859645,2831974,-264,1028
"java.util.concurrent.atomic.AtomicInteger.get()",3277643,0,43246455,0
"kanzi.entropy.ANSRangeEncoder.encodeSymbol(int[ ], int, kanzi.entropy.ANSRangeEncoder$Symbol)",3207540,2462807,13358588,33678300
"kanzi.util.hash.XXHash32.round(int, int)",2675283,0,25000000,0
"kanzi.entropy.ANSRangeEncoder.encode(byte[ ], int, int)",1818985,1390,763,1
"kanzi.entropy.ANSRangeEncoder$Symbol.<init>()",1347605,0,12664064,0
"kanzi.bitstream.DefaultOutputBitStream.pushCurrent()",850498,844488,1978289,5283283
"kanzi.bitstream.DefaultOutputBitStream.writeBits(byte[ ], int, int)",782534,878841,117,1029
"kanzi.bitstream.DefaultOutputBitStream.writeBits(long, int)",726798,17816,5605479,211095
"kanzi.transform.TextCodec.isDelimiter(byte)",667514,1082185,-68,13861126
"java.lang.Integer.numberOfTrailingZeros(int)",637908,0,5913978,0
"kanzi.entropy.ANSRangeEncoder.encodeHeader(int, int[ ], int[ ], int)",627420,18020,48441,1028
"kanzi.entropy.ANSRangeEncoder.updateFrequencies(int[ ][ ], int)",579872,21152,-264,1028
"kanzi.entropy.ANSRangeEncoder$Symbol.reset(int, int, int)",484796,15874,3637064,197858
"kanzi.entropy.EntropyUtils$FreqSortData.compareTo(java.lang.Object)",421842,26083,1652775,166150
"kanzi.Memory$BigEndian.writeLong64(byte[ ], int, long)",399825,368975,1978289,5283283
"kanzi.Memory$BigEndian.readLong64(byte[ ], int)",308772,397993,1373299,5266221
"java.util.Collections.sort(java.util.List)",295208,23125,2556,277
"kanzi.transform.TextCodec$TextCodec2.emitSymbols(byte[ ], int, byte[ ], int, int, int)",273992,462712,96252,4625539
"kanzi.entropy.EntropyUtils.encodeAlphabet(kanzi.OutputBitStream, int[ ], int)",234027,4119,48441,1028
"kanzi.entropy.EntropyUtils.normalizeFrequencies(int[ ], int[ ], int, int)",231165,21187,48441,1028
"kanzi.transform.TextCodec$DictEntry.<init>(byte[ ], int, int, int, int)",212681,39947,1591296,524288
"kanzi.entropy.EntropyUtils$FreqSortData.compareTo(kanzi.entropy.EntropyUtils$FreqSortData)",201467,12966,1652775,166150
"kanzi.transform.TextCodec$TextCodec2.reset(int)",199464,30492,190,1
"kanzi.transform.TextCodec$TextCodec2.emitWordIndex(byte[ ], int, int, int)",177131,1039165,-2272124,12697965
"kanzi.transform.TextCodec.computeStats(byte[ ], int, int, int[ ], boolean)",164515,147014,190,1
"java.lang.System.arraycopy(java.lang.Object, int, java.lang.Object, int, int)",147223,15822,708729,1818
"kanzi.Global.computeHistogramOrder1(byte[ ], int, int, int[ ][ ], boolean)",145386,0,764,0
"kanzi.transform.ROLZCodec$ROLZCodec1.<init>(int, java.util.Map)",102462,0,191,0
"kanzi.transform.ROLZCodec$ROLZCodec1.emitLength(kanzi.SliceByteArray, int)",92050,0,679732,0
"kanzi.transform.TextCodec$TextCodec2.expandDictionary()",81462,29214,90,1
"kanzi.transform.TextCodec.sameWords(byte[ ], int, byte[ ], int, int)",69421,1350314,-2272124,12697965
"kanzi.entropy.ANSRangeEncoder.<init>(kanzi.OutputBitStream, int, int, int)",35059,0,382,0
"java.lang.Math.abs(int)",7620,0,47818,0
"java.util.concurrent.ThreadPoolExecutor$Worker.run()",7065,0,5,0
"java.io.ByteArrayOutputStream.toByteArray()",6717,0,191,0
"kanzi.bitstream.DefaultOutputBitStream.writeBit(int)",6632,0,49540,0
"kanzi.SliceByteArray.<init>(byte[ ], int, int)",6615,0,193,0
"java.util.concurrent.ExecutorService.invokeAll(java.util.Collection)",6146,0,38,0
"kanzi.transform.ROLZCodec.<init>(java.util.Map)",4427,0,191,0
"kanzi.transform.Sequence.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",3490,0,191,0
"kanzi.app.InfoPrinter.processEvent(kanzi.Event)",2561,0,766,0
"java.lang.String.contains(java.lang.CharSequence)",1681,0,191,0
"kanzi.bitstream.DefaultOutputBitStream.<init>(java.io.OutputStream, int)",1630,0,383,0
"java.util.Map.put(java.lang.Object, java.lang.Object)",1553,0,1170,0
"java.util.HashMap.<init>(java.util.Map)",1416,0,191,0
"java.util.Map.getOrDefault(java.lang.Object, java.lang.Object)",1196,0,1530,0
"java.util.ArrayList.<init>(int)",1114,0,2874,0
"java.lang.Integer.valueOf(int)",1015,0,1919,0
"kanzi.transform.Sequence.getMaxEncodedLength(int)",976,0,382,0
"kanzi.bitstream.DefaultOutputBitStream.close()",970,0,383,0
"kanzi.Event.<init>(kanzi.Event$Type, int, long, int, boolean)",963,0,766,0
"java.util.Map.remove(java.lang.Object)",934,0,201,0
"kanzi.Global.computeHistogramOrder0(byte[ ], int, int, int[ ], boolean)",-14464,38273,-455,1028
"kanzi.io.CompressedOutputStream.<init>(kanzi.OutputBitStream, java.util.Map)",-37779,43035,0,1
"kanzi.transform.DivSufSort.trMedian3(int[ ], int, int, int, int)",-44027,44027,-335626,335626
"kanzi.transform.DivSufSort.ssMedian5(int, int, int, int, int, int, int)",-63508,63508,-447834,447834
"kanzi.transform.DivSufSort.ssMedian3(int, int, int, int, int)",-73526,73526,-543208,543208
"kanzi.transform.BWT.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",-74951,74951,-1,1
"kanzi.transform.DivSufSort.computeBWT(byte[ ], byte[ ], int[ ], int, int, int, int[ ], int)",-84152,84152,-1,1
"kanzi.transform.DivSufSort.ssIlg(int)",-89948,89948,-879443,879443
"kanzi.transform.DivSufSort.ssPartition(int, int, int, int)",-98096,98096,-437100,437100
"kanzi.transform.DivSufSort$TRBudget.check(int)",-109845,109845,-1121148,1121148
"kanzi.transform.DivSufSort.trPivot(int[ ], int, int, int)",-111359,111359,-535018,535018
"kanzi.transform.DivSufSort.ssPivot(int, int, int, int)",-197945,197945,-895009,895009
