"Hot Spot","Self Time Difference (microseconds)","Self Time Base (microseconds)","Invocations Difference","Invocations Base"
"kanzi.transform.ROLZCodec$ROLZCodec1.findMatch(kanzi.SliceByteArray, int)",36152460,0,53049684,0
"java.lang.Thread.yield()",24856518,0,43924412,0
"kanzi.transform.ROLZCodec$ROLZCodec1.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",13750157,0,6104,0
"kanzi.transform.ROLZCodec.hash(byte[ ], int)",13694204,0,53049684,0
"kanzi.transform.ROLZCodec.getKey(byte[ ], int)",13372996,0,53049684,0
"kanzi.Memory$LittleEndian.readInt32(byte[ ], int)",10599395,0,94749260,0
"kanzi.transform.TextCodec.isText(byte)",9657430,15240674,523156,100005616
"kanzi.io.CompressedOutputStream$EncodingTask.encodeBlock(kanzi.SliceByteArray, kanzi.SliceByteArray, int, long, int, int)",8185609,32867,6103,1
"kanzi.transform.TextCodec$TextCodec2.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",7588876,13464763,6103,1
"kanzi.util.hash.XXHash32.hash(byte[ ], int, int)",6972019,0,6104,0
"kanzi.transform.TextCodec$TextCodec2.reset(int)",6439093,30492,6087,1
"kanzi.Memory$LittleEndian.readInt16(byte[ ], int)",5924956,0,53049684,0
"java.lang.Math.min(int, int)",5836591,0,53142231,0
"kanzi.transform.ROLZCodec$ROLZCodec1.<init>(int, java.util.Map)",5491946,0,6104,0
"kanzi.entropy.ANSRangeEncoder.encodeChunk(byte[ ], int, int)",5366281,2831974,23388,1028
"kanzi.transform.TextCodec$DictEntry.<init>(byte[ ], int, int, int, int)",5015084,39947,43115520,524288
"kanzi.transform.TextCodec.isLowerCase(byte)",4734675,7055582,523156,100005616
"kanzi.entropy.ANSRangeEncoder.encodeSymbol(int[ ], int, kanzi.entropy.ANSRangeEncoder$Symbol)",4295245,2462807,23905092,33678300
"java.util.concurrent.atomic.AtomicInteger.get()",3315123,0,43937638,0
"kanzi.util.hash.XXHash32.round(int, int)",2713606,0,25000000,0
"kanzi.bitstream.DefaultOutputBitStream.writeBits(byte[ ], int, int)",1655761,878841,35595,1029
"kanzi.entropy.EntropyUtils$FreqSortData.compareTo(java.lang.Object)",1635527,26083,6395284,166150
"kanzi.bitstream.DefaultOutputBitStream.pushCurrent()",1554835,844488,4919070,5283283
"java.util.Collections.sort(java.util.List)",1138245,23125,11780,277
"kanzi.transform.TextCodec.computeStats(byte[ ], int, int, int[ ], boolean)",1083461,147014,6103,1
"kanzi.entropy.ANSRangeEncoder.encode(byte[ ], int, int)",949714,1390,24415,1
"kanzi.entropy.EntropyUtils$FreqSortData.compareTo(kanzi.entropy.EntropyUtils$FreqSortData)",782961,12966,6395284,166150
"kanzi.Memory$BigEndian.writeLong64(byte[ ], int, long)",713538,368975,4919070,5283283
"kanzi.entropy.ANSRangeEncoder$Symbol.<init>()",683567,0,6250496,0
"kanzi.Memory$BigEndian.readLong64(byte[ ], int)",645855,397993,4601981,5266221
"java.lang.Integer.numberOfTrailingZeros(int)",510093,0,4644859,0
"kanzi.entropy.EntropyUtils.normalizeFrequencies(int[ ], int[ ], int, int)",484140,21187,23388,1028
"kanzi.bitstream.DefaultOutputBitStream.writeBits(long, int)",454917,17816,3421755,211095
"kanzi.transform.TextCodec.isDelimiter(byte)",438949,1082185,-38212,13861126
"kanzi.entropy.ANSRangeEncoder.encodeHeader(int, int[ ], int[ ], int)",403134,18020,23388,1028
"kanzi.entropy.ANSRangeEncoder.updateFrequencies(int[ ][ ], int)",372813,21152,23388,1028
"kanzi.transform.TextCodec$TextCodec2.emitSymbols(byte[ ], int, byte[ ], int, int, int)",312927,462712,93547,4625539
"kanzi.entropy.ANSRangeEncoder$Symbol.reset(int, int, int)",307126,15874,2280353,197858
"java.lang.System.arraycopy(java.lang.Object, int, java.lang.Object, int, int)",237657,15822,1062158,1818
"kanzi.Global.computeHistogramOrder0(byte[ ], int, int, int[ ], boolean)",169733,38273,29492,1028
"java.util.ArrayList.add(java.lang.Object)",165835,5382,1218892,53423
"kanzi.entropy.EntropyUtils$FreqSortData.<init>(int[ ], int)",153478,4729,1218892,53423
"kanzi.Global.computeFirstOrderEntropy1024(int, int[ ])",114403,0,6200,0
"java.util.concurrent.ThreadPoolExecutor$Worker.run()",111058,0,6,0
"kanzi.Global.log2_1024(int)",109554,0,702576,0
"kanzi.transform.ROLZCodec$ROLZCodec1.emitLength(kanzi.SliceByteArray, int)",106773,0,764536,0
"java.util.concurrent.ExecutorService.invokeAll(java.util.Collection)",32558,0,1018,0
"kanzi.transform.Sequence.getMaxEncodedLength(int)",31795,0,12208,0
"kanzi.bitstream.DefaultOutputBitStream.<init>(java.io.OutputStream, int)",30006,0,12209,0
"kanzi.transform.Sequence.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",25944,0,6104,0
"java.util.Map.getOrDefault(java.lang.Object, java.lang.Object)",23467,0,48834,0
"kanzi.transform.ROLZCodec.<init>(java.util.Map)",22811,0,6104,0
"java.lang.Integer.valueOf(int)",21381,0,36633,0
"kanzi.transform.TextCodec.getMaxEncodedLength(int)",20867,0,12208,0
"kanzi.entropy.ANSRangeEncoder.<init>(kanzi.OutputBitStream, int, int, int)",18663,0,12208,0
"java.lang.Integer.numberOfLeadingZeros(int)",18108,0,138062,0
"kanzi.io.CompressedOutputStream$EncodingTask._get_skipBlocks(java.util.Map)",15338,0,6104,0
"kanzi.io.CompressedOutputStream$EncodingTask.call()",12500,0,12208,0
"java.util.Map.put(java.lang.Object, java.lang.Object)",11933,0,30529,0
"kanzi.transform.ROLZCodec$ROLZCodec1.getMaxEncodedLength(int)",11280,0,30520,0
"java.io.ByteArrayOutputStream.toByteArray()",11164,0,6104,0
"java.lang.Math.max(int, int)",11067,0,66095,0
"kanzi.bitstream.DefaultOutputBitStream.isClosed()",10951,0,61213,0
"kanzi.transform.TextCodec$TextCodec2.getMaxEncodedLength(int)",10781,0,24400,0
"kanzi.transform.TextCodec.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",10777,0,6104,0
"kanzi.Global.log2(int)",9132,0,24400,0
"kanzi.bitstream.DefaultOutputBitStream.close()",9047,0,12209,0
"java.util.HashMap.<init>(java.util.Map)",8511,0,6104,0
"kanzi.SliceByteArray.<init>(byte[ ], int, int)",8304,0,6106,0
"java.util.Map.containsKey(java.lang.Object)",7373,0,6105,0
"kanzi.transform.FSDCodec.getMaxEncodedLength(int)",7328,0,18312,0
"java.lang.Math.abs(int)",6243,0,22047,0
"kanzi.transform.FSDCodec.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",5966,0,6104,0
"kanzi.transform.ROLZCodec.getMaxEncodedLength(int)",4949,0,12208,0
"kanzi.SliceByteArray.<init>(byte[ ], int)",4902,0,24439,0
"kanzi.transform.FSDCodec.<init>(java.util.Map)",4493,0,6104,0
"kanzi.transform.TextCodec$TextCodec2.emitWordIndex(byte[ ], int, int, int)",-34287,1039165,-3598340,12697965
"kanzi.io.CompressedOutputStream.<init>(kanzi.OutputBitStream, java.util.Map)",-43035,43035,-1,1
"kanzi.transform.DivSufSort.trMedian3(int[ ], int, int, int, int)",-44027,44027,-335626,335626
