"Hot Spot","Self Time Difference (microseconds)","Self Time Base (microseconds)","Invocations Difference","Invocations Base"
"kanzi.entropy.FPAQEncoder.encode(byte[ ], int, int)",64439592,0,48,0
"kanzi.entropy.FPAQEncoder.encodeBit(int, int)",53478801,0,348501984,0
"kanzi.transform.TextCodec$TextCodec1.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",29473141,0,48,0
"kanzi.transform.TextCodec.isText(byte)",18835079,15240674,6053,100005616
"java.lang.Thread.yield()",10342047,0,12708186,0
"kanzi.transform.DivSufSort.ssMultiKeyIntroSort(int, int, int, int)",8695726,7787177,136545,23318
"kanzi.transform.TextCodec.isLowerCase(byte)",8332694,7055582,6053,100005616
"kanzi.transform.DivSufSort.ssInsertionSort(int, int, int, int)",4945073,2221062,427841,1170187
"kanzi.transform.DivSufSort.swapInSA(int, int)",4821059,4841531,-5056951,62866167
"kanzi.io.CompressedOutputStream$EncodingTask.encodeBlock(kanzi.SliceByteArray, kanzi.SliceByteArray, int, long, int, int)",3650230,32867,47,1
"kanzi.transform.SRT.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",3080895,0,48,0
"kanzi.transform.DivSufSort.ssCompare(int, int, int)",3007681,3320133,1814853,30272617
"kanzi.entropy.FPAQEncoder.flush()",2304027,0,6495242,0
"kanzi.transform.DivSufSort.trIntroSort(int, int, int, int, kanzi.transform.DivSufSort$TRBudget)",2021945,1403889,655622,1382349
"kanzi.transform.TextCodec$TextCodec1.emitWordIndex(byte[ ], int, int)",1864464,0,11770397,0
"java.util.concurrent.atomic.AtomicInteger.get()",1461466,0,12708288,0
"kanzi.transform.TextCodec.isDelimiter(byte)",1264832,1082185,-20,13861126
"kanzi.transform.DivSufSort.sortTypeBstar(int[ ], int[ ], int)",1041412,683166,47,1
"kanzi.Memory$BigEndian.writeInt32(byte[ ], int, int)",975730,0,6495242,0
"kanzi.transform.TextCodec$TextCodec1.emitSymbols(byte[ ], int, byte[ ], int, int, int)",953566,0,4652707,0
"kanzi.transform.DivSufSort.constructBWT(int[ ], int[ ], int, int, int[ ], int)",931948,1683686,47,1
"kanzi.transform.TextCodec.sameWords(byte[ ], int, byte[ ], int, int)",897373,1350314,-927568,12697965
"kanzi.transform.TextCodec.computeStats(byte[ ], int, int, int[ ], boolean)",762634,147014,47,1
"kanzi.transform.ZRLT.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",685821,246319,47,1
"kanzi.transform.DivSufSort$Stack.pop()",603897,404963,1106578,3947293
"kanzi.transform.DivSufSort.trInsertionSort(int, int, int)",496503,600885,514317,2977117
"kanzi.transform.DivSufSort.trIlg(int)",466071,287614,532986,2923260
"kanzi.transform.DivSufSort.trSort(int, int)",449215,232047,47,1
"kanzi.transform.DivSufSort$Stack.push(int, int, int, int, int)",293445,243889,315881,2539457
"kanzi.transform.DivSufSort.ssPivot(int, int, int, int)",290236,197945,288611,895009
"kanzi.transform.TextCodec$TextCodec1.reset(int)",285622,0,48,0
"kanzi.Global.computeHistogramOrder0(byte[ ], int, int, int[ ], boolean)",255002,38273,-980,1028
"kanzi.transform.TextCodec$DictEntry.<init>(byte[ ], int, int, int, int)",194286,39947,1000448,524288
"kanzi.transform.DivSufSort$TRBudget.check(int)",166138,109845,47241,1121148
"kanzi.transform.TextCodec$TextCodec1.expandDictionary()",163981,0,49,0
"kanzi.transform.DivSufSort.ssIlg(int)",121169,89948,408606,879443
"kanzi.transform.DivSufSort.ssMedian5(int, int, int, int, int, int, int)",116199,63508,131784,447834
"kanzi.transform.DivSufSort.computeBWT(byte[ ], byte[ ], int[ ], int, int, int, int[ ], int)",100245,84152,47,1
"kanzi.transform.DivSufSort.ssMedian3(int, int, int, int, int)",79059,73526,138359,543208
"kanzi.transform.DivSufSort.ssPartition(int, int, int, int)",51969,98096,38438,437100
"kanzi.transform.BWT.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",36476,74951,47,1
"kanzi.transform.DivSufSort.trPivot(int[ ], int, int, int)",29633,111359,-199666,535018
"kanzi.Global.log2_1024(int)",27833,0,9421,0
