"Hot Spot","Self Time Difference (microseconds)","Self Time Base (microseconds)","Invocations Difference","Invocations Base"
"java.lang.Thread.yield()",15706371,0,27851139,0
"kanzi.util.hash.XXHash32.hash(byte[ ], int, int)",6015541,0,24,0
"kanzi.io.CompressedOutputStream$EncodingTask.encodeBlock(kanzi.SliceByteArray, kanzi.SliceByteArray, int, long, int, int)",5156106,32867,23,1
"kanzi.transform.TextCodec.isText(byte)",4191784,15240674,2963,100005616
"kanzi.transform.TextCodec$TextCodec2.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",3460081,13464763,23,1
"kanzi.Memory$LittleEndian.readInt32(byte[ ], int)",2425561,0,25000000,0
"kanzi.util.hash.XXHash32.round(int, int)",2334806,0,25000000,0
"java.util.concurrent.atomic.AtomicInteger.get()",2180466,0,27851193,0
"kanzi.transform.DivSufSort.ssInsertionSort(int, int, int, int)",2080171,2221062,440705,1170187
"kanzi.transform.TextCodec.isLowerCase(byte)",1907294,7055582,2963,100005616
"kanzi.entropy.ANSRangeEncoder.encodeChunk(byte[ ], int, int)",1851239,2831974,189,1028
"kanzi.entropy.ANSRangeEncoder.encodeSymbol(int[ ], int, kanzi.entropy.ANSRangeEncoder$Symbol)",1461474,2462807,5722116,33678300
"kanzi.transform.DivSufSort.ssMultiKeyIntroSort(int, int, int, int)",975547,7787177,270371,23318
"kanzi.transform.DivSufSort.ssCompare(int, int, int)",629241,3320133,656966,30272617
"kanzi.transform.SBRT.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",553894,956931,23,1
"kanzi.bitstream.DefaultOutputBitStream.writeBits(byte[ ], int, int)",436220,878841,212,1029
"kanzi.bitstream.DefaultOutputBitStream.pushCurrent()",381164,844488,792820,5283283
"kanzi.transform.DivSufSort.sortTypeBstar(int[ ], int[ ], int)",316431,683166,23,1
"kanzi.transform.DivSufSort.trIntroSort(int, int, int, int, kanzi.transform.DivSufSort$TRBudget)",309923,1403889,343162,1382349
"kanzi.transform.TextCodec.isDelimiter(byte)",274901,1082185,-10,13861126
"kanzi.Memory$BigEndian.writeLong64(byte[ ], int, long)",187640,368975,792820,5283283
"kanzi.Memory$BigEndian.readLong64(byte[ ], int)",167614,397993,789518,5266221
"kanzi.transform.TextCodec.computeStats(byte[ ], int, int, int[ ], boolean)",143412,147014,23,1
"kanzi.transform.ZRLT.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",137935,246319,23,1
"kanzi.transform.DivSufSort$Stack.pop()",122102,404963,487752,3947293
"kanzi.transform.TextCodec$DictEntry.<init>(byte[ ], int, int, int, int)",97966,39947,959488,524288
"kanzi.Global.computeHistogramOrder0(byte[ ], int, int, int[ ], boolean)",92438,38273,213,1028
"kanzi.transform.TextCodec$TextCodec2.emitSymbols(byte[ ], int, byte[ ], int, int, int)",88054,462712,1533,4625539
"kanzi.transform.DivSufSort.trSort(int, int)",78929,232047,23,1
"kanzi.transform.TextCodec$TextCodec2.reset(int)",74519,30492,23,1
"kanzi.transform.DivSufSort.ssPivot(int, int, int, int)",74054,197945,106071,895009
"kanzi.transform.TextCodec$TextCodec2.emitWordIndex(byte[ ], int, int, int)",70871,1039165,-808517,12697965
"kanzi.transform.DivSufSort.ssIlg(int)",69400,89948,371617,879443
"kanzi.transform.DivSufSort.ssSort(int, int, int, int, int, int, int, boolean)",67670,6502,272112,21149
"kanzi.transform.DivSufSort.trIlg(int)",62074,287614,29139,2923260
"kanzi.transform.TextCodec$TextCodec2.expandDictionary()",54212,29214,22,1
"kanzi.transform.DivSufSort$Stack.push(int, int, int, int, int)",49379,243889,-124040,2539457
"kanzi.entropy.EntropyUtils$FreqSortData.compareTo(java.lang.Object)",49189,26083,84712,166150
"kanzi.transform.DivSufSort.computeBWT(byte[ ], byte[ ], int[ ], int, int, int, int[ ], int)",44823,84152,23,1
"kanzi.transform.TextCodec.sameWords(byte[ ], int, byte[ ], int, int)",39070,1350314,-808517,12697965
"kanzi.transform.DivSufSort.ssMedian5(int, int, int, int, int, int, int)",37347,63508,26384,447834
"kanzi.transform.DivSufSort.trInsertionSort(int, int, int)",31476,600885,3911,2977117
"kanzi.transform.DivSufSort.ssMedian3(int, int, int, int, int)",21410,73526,41206,543208
"kanzi.transform.DivSufSort$TRBudget.check(int)",16264,109845,-116479,1121148
"kanzi.app.InfoPrinter.processEvent(kanzi.Event)",14858,0,98,0
"java.io.PrintStream.println(java.lang.String)",5823,0,120,0
"java.lang.Long.valueOf(long)",3939,0,218,0
"java.util.concurrent.ExecutorService.invokeAll(java.util.Collection)",2195,0,6,0
"kanzi.transform.DivSufSort.ssPartition(int, int, int, int)",754,98096,-53504,437100
"kanzi.transform.BWT.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",-10293,74951,23,1
"kanzi.transform.DivSufSort.trMedian3(int[ ], int, int, int, int)",-17414,44027,-143169,335626
"kanzi.io.CompressedOutputStream.<init>(kanzi.OutputBitStream, java.util.Map)",-36491,43035,0,1
"kanzi.transform.DivSufSort.trPivot(int[ ], int, int, int)",-38818,111359,-238982,535018
"kanzi.transform.DivSufSort.swapInSA(int, int)",-103835,4841531,-17960006,62866167
"kanzi.transform.DivSufSort.constructBWT(int[ ], int[ ], int, int, int[ ], int)",-477274,1683686,23,1
"kanzi.transform.DivSufSort.trPartition(int, int, int, int, int)",-627341,1290470,-238931,535262
"kanzi.transform.DivSufSort.ssMergeBackward(int, int, int, int, int, int)",-768073,934500,-1741,2169
