"Hot Spot","Self Time Difference (microseconds)","Self Time Base (microseconds)","Invocations Difference","Invocations Base"
"kanzi.util.hash.XXHash32.hash(byte[ ], int, int)",3931087,0,191,0
"java.lang.Thread.yield()",2024922,0,3884866,0
"kanzi.Memory$LittleEndian.readInt32(byte[ ], int)",1595910,0,25000000,0
"kanzi.util.hash.XXHash32.round(int, int)",1565970,0,25000000,0
"kanzi.io.CompressedOutputStream$EncodingTask.encodeBlock(kanzi.SliceByteArray, kanzi.SliceByteArray, int, long, int, int)",569933,32867,190,1
"java.util.concurrent.atomic.AtomicInteger.get()",251495,0,3885344,0
"java.io.OutputStream.close()",249689,32813,0,1
"kanzi.bitstream.DefaultOutputBitStream.writeBits(byte[ ], int, int)",103298,878841,-647,1029
"kanzi.Memory$BigEndian.writeLong64(byte[ ], int, long)",56941,368975,991253,5283283
"java.io.OutputStream.write(byte[ ], int, int)",44373,14262,5216,1460
"kanzi.bitstream.DefaultOutputBitStream.pushCurrent()",34046,844488,991253,5283283
"kanzi.Memory$BigEndian.readLong64(byte[ ], int)",16614,397993,1007955,5266221
"java.lang.System.arraycopy(java.lang.Object, int, java.lang.Object, int, int)",7370,15822,6478,1818
"java.util.concurrent.ThreadPoolExecutor$Worker.run()",6643,0,2,0
"java.util.concurrent.ExecutorService.invokeAll(java.util.Collection)",5902,0,95,0
"kanzi.io.CompressedOutputStream.processBlock()",5446,4846,95,1
"java.io.ByteArrayOutputStream.<init>(int)",2084,31715,190,1
"java.util.HashMap.<init>(java.util.Map)",1626,0,191,0
"kanzi.bitstream.DefaultOutputBitStream.<init>(java.io.OutputStream, int)",1221,0,192,0
"java.nio.file.Files.isRegularFile(java.nio.file.Path, java.nio.file.LinkOption[ ])",702,0,2,0
"kanzi.Global.positiveOrNull(int)",671,0,3895,0
"java.io.PrintStream.println(java.lang.String)",584,0,14,0
"kanzi.bitstream.DefaultOutputBitStream.isClosed()",570,0,7250,0
"kanzi.transform.Sequence.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",562,0,191,0
