"Hot Spot","Self Time Difference (microseconds)","Self Time Base (microseconds)","Invocations Difference","Invocations Base"
"java.lang.Thread.yield()",23219995,0,42668998,0
"kanzi.transform.TextCodec.isText(byte)",9130561,15240674,24472,100005616
"kanzi.io.CompressedOutputStream$EncodingTask.encodeBlock(kanzi.SliceByteArray, kanzi.SliceByteArray, int, long, int, int)",7201539,32867,190,1
"kanzi.util.hash.XXHash32.hash(byte[ ], int, int)",6820861,0,191,0
"kanzi.transform.TextCodec$TextCodec2.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",6820216,13464763,190,1
"kanzi.transform.TextCodec.isLowerCase(byte)",4134294,7055582,24472,100005616
"kanzi.entropy.ANSRangeEncoder.encodeChunk(byte[ ], int, int)",3322514,2831974,481,1028
"kanzi.transform.DivSufSort.ssInsertionSort(int, int, int, int)",3217620,2221062,1045285,1170187
"java.util.concurrent.atomic.AtomicInteger.get()",3066743,0,42669419,0
"kanzi.Memory$LittleEndian.readInt32(byte[ ], int)",2731863,0,25000000,0
"kanzi.util.hash.XXHash32.round(int, int)",2632035,0,25000000,0
"kanzi.entropy.ANSRangeEncoder.encodeSymbol(int[ ], int, kanzi.entropy.ANSRangeEncoder$Symbol)",2618008,2462807,12379972,33678300
"kanzi.transform.SBRT.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",1454907,956931,190,1
"kanzi.transform.DivSufSort.ssCompare(int, int, int)",1265800,3320133,3676486,30272617
"kanzi.bitstream.DefaultOutputBitStream.writeBits(byte[ ], int, int)",782676,878841,671,1029
"kanzi.bitstream.DefaultOutputBitStream.pushCurrent()",677034,844488,1435913,5283283
"kanzi.transform.TextCodec.isDelimiter(byte)",655648,1082185,-68,13861126
"kanzi.transform.DivSufSort.sortTypeBstar(int[ ], int[ ], int)",654797,683166,190,1
"kanzi.transform.DivSufSort.trIntroSort(int, int, int, int, kanzi.transform.DivSufSort$TRBudget)",646625,1403889,682877,1382349
"kanzi.transform.DivSufSort$Stack.pop()",335207,404963,1443081,3947293
"kanzi.Memory$BigEndian.writeLong64(byte[ ], int, long)",324898,368975,1435913,5283283
"kanzi.Memory$BigEndian.readLong64(byte[ ], int)",311403,397993,1427080,5266221
"kanzi.transform.ZRLT.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",274355,246319,190,1
"kanzi.transform.TextCodec$TextCodec2.emitSymbols(byte[ ], int, byte[ ], int, int, int)",272850,462712,96252,4625539
"kanzi.transform.DivSufSort.ssSort(int, int, int, int, int, int, int, boolean)",225563,6502,895479,21149
"kanzi.transform.TextCodec.computeStats(byte[ ], int, int, int[ ], boolean)",220510,147014,190,1
"kanzi.transform.TextCodec$DictEntry.<init>(byte[ ], int, int, int, int)",197183,39947,1591296,524288
"kanzi.transform.TextCodec$TextCodec2.reset(int)",191006,30492,190,1
"kanzi.transform.DivSufSort.ssIlg(int)",163003,89948,1036905,879443
"kanzi.transform.TextCodec$TextCodec2.emitWordIndex(byte[ ], int, int, int)",160408,1039165,-2272124,12697965
"kanzi.transform.DivSufSort.trIlg(int)",146105,287614,491722,2923260
"kanzi.Global.computeHistogramOrder0(byte[ ], int, int, int[ ], boolean)",134339,38273,672,1028
"kanzi.transform.DivSufSort.ssPivot(int, int, int, int)",111788,197945,172940,895009
"kanzi.transform.DivSufSort.trSort(int, int)",108907,232047,190,1
"kanzi.transform.TextCodec$TextCodec2.expandDictionary()",79479,29214,90,1
"kanzi.transform.DivSufSort.trInsertionSort(int, int, int)",77470,600885,453535,2977117
"kanzi.transform.DivSufSort$Stack.push(int, int, int, int, int)",68973,243889,-130961,2539457
"kanzi.entropy.EntropyUtils$FreqSortData.compareTo(java.lang.Object)",57881,26083,173086,166150
"kanzi.transform.TextCodec.sameWords(byte[ ], int, byte[ ], int, int)",47214,1350314,-2272124,12697965
"kanzi.transform.DivSufSort$TRBudget.check(int)",44472,109845,65444,1121148
"kanzi.transform.DivSufSort.computeBWT(byte[ ], byte[ ], int[ ], int, int, int, int[ ], int)",44272,84152,190,1
"kanzi.transform.DivSufSort.ssMedian5(int, int, int, int, int, int, int)",32534,63508,41382,447834
"kanzi.transform.DivSufSort.ssMedian3(int, int, int, int, int)",23398,73526,65153,543208
"java.io.PrintStream.println(java.lang.String)",14106,0,215,0
"kanzi.transform.DivSufSort.reset()",12231,0,191,0
"java.util.concurrent.ThreadPoolExecutor$Worker.run()",9167,0,5,0
"kanzi.transform.DivSufSort.<init>()",8222,0,191,0
"kanzi.Global.computeFirstOrderEntropy1024(int, int[ ])",6965,0,191,0
"kanzi.entropy.ANSRangeEncoder$Symbol.<init>()",6535,0,48896,0
"kanzi.transform.DivSufSort$StackElement.<init>(kanzi.transform.DivSufSort$1)",6283,0,21392,0
"kanzi.Global.log2_1024(int)",5985,0,36205,0
"java.util.concurrent.ExecutorService.invokeAll(java.util.Collection)",5639,0,38,0
"kanzi.transform.DivSufSort$Stack.<init>(int)",4258,0,573,0
"kanzi.app.InfoPrinter.processEvent(kanzi.Event)",4140,0,766,0
"java.lang.Integer.numberOfLeadingZeros(int)",3006,0,21648,0
"kanzi.transform.Sequence.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",2851,0,191,0
"kanzi.transform.DivSufSort.ssPartition(int, int, int, int)",-5682,98096,-39702,437100
"kanzi.transform.DivSufSort.trMedian3(int[ ], int, int, int, int)",-23142,44027,-183788,335626
"kanzi.transform.BWT.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",-28778,74951,190,1
"kanzi.io.CompressedOutputStream.<init>(kanzi.OutputBitStream, java.util.Map)",-38018,43035,0,1
"kanzi.transform.DivSufSort.trPivot(int[ ], int, int, int)",-46597,111359,-310580,535018
"kanzi.transform.DivSufSort.ssMultiKeyIntroSort(int, int, int, int)",-380355,7787177,893322,23318
"kanzi.transform.DivSufSort.swapInSA(int, int)",-538745,4841531,-26691941,62866167
"kanzi.transform.DivSufSort.constructBWT(int[ ], int[ ], int, int, int[ ], int)",-725033,1683686,190,1
"kanzi.transform.DivSufSort.trPartition(int, int, int, int, int)",-839977,1290470,-310500,535262
"kanzi.transform.DivSufSort.ssMergeBackward(int, int, int, int, int, int)",-929906,934500,-2157,2169
