"Hot Spot","Self Time Difference (microseconds)","Self Time Base (microseconds)","Invocations Difference","Invocations Base"
"kanzi.transform.ROLZCodec$ROLZCodec1.findMatch(kanzi.SliceByteArray, int)",18245506,0,41700077,0
"kanzi.transform.ROLZCodec.hash(byte[ ], int)",6621172,0,41700077,0
"kanzi.transform.ROLZCodec.getKey(byte[ ], int)",6413499,0,41700077,0
"kanzi.Memory$LittleEndian.readInt32(byte[ ], int)",4438406,0,63523313,0
"kanzi.transform.ROLZCodec$ROLZCodec1.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",3913532,0,191,0
"java.lang.Math.min(int, int)",2814927,0,41704342,0
"kanzi.Memory$LittleEndian.readInt16(byte[ ], int)",2774638,0,41700077,0
"java.lang.Thread.yield()",1990838,0,3754645,0
"kanzi.entropy.ANSRangeEncoder.encodeChunk(byte[ ], int, int)",1287107,2831974,-264,1028
"kanzi.entropy.ANSRangeEncoder.encodeSymbol(int[ ], int, kanzi.entropy.ANSRangeEncoder$Symbol)",1260024,2462807,13358588,33678300
"kanzi.entropy.ANSRangeEncoder.encode(byte[ ], int, int)",1102477,1390,763,1
"kanzi.entropy.ANSRangeEncoder$Symbol.<init>()",876975,0,12664064,0
"kanzi.io.CompressedOutputStream$EncodingTask.encodeBlock(kanzi.SliceByteArray, kanzi.SliceByteArray, int, long, int, int)",595721,32867,190,1
"kanzi.bitstream.DefaultOutputBitStream.writeBits(long, int)",474573,17816,5606124,211095
"kanzi.entropy.ANSRangeEncoder.encodeHeader(int, int[ ], int[ ], int)",405810,18020,48441,1028
"java.lang.Integer.numberOfTrailingZeros(int)",392952,0,5913978,0
"kanzi.entropy.ANSRangeEncoder.updateFrequencies(int[ ][ ], int)",376815,21152,-264,1028
"kanzi.entropy.ANSRangeEncoder$Symbol.reset(int, int, int)",324495,15874,3637064,197858
"kanzi.bitstream.DefaultOutputBitStream.pushCurrent()",272852,844488,1978216,5283283
"kanzi.entropy.EntropyUtils$FreqSortData.compareTo(java.lang.Object)",263957,26083,1652775,166150
"java.util.concurrent.atomic.AtomicInteger.get()",262554,0,3755091,0
"kanzi.bitstream.DefaultOutputBitStream.writeBits(byte[ ], int, int)",199676,878841,117,1029
"java.util.Collections.sort(java.util.List)",186755,23125,2556,277
"kanzi.entropy.EntropyUtils.normalizeFrequencies(int[ ], int[ ], int, int)",166878,21187,48441,1028
"kanzi.entropy.EntropyUtils.encodeAlphabet(kanzi.OutputBitStream, int[ ], int)",151614,4119,48441,1028
"kanzi.Memory$BigEndian.writeLong64(byte[ ], int, long)",146032,368975,1978216,5283283
