"Hot Spot","Self Time Difference (microseconds)","Self Time Base (microseconds)","Invocations Difference","Invocations Base"
"java.lang.Thread.yield()",11722694,0,18261667,0
"kanzi.transform.TextCodec.isText(byte)",11626975,15240674,12240,100005616
"kanzi.transform.TextCodec$TextCodec2.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",9250675,13464763,95,1
"kanzi.transform.TextCodec.isLowerCase(byte)",5221584,7055582,12240,100005616
"kanzi.io.CompressedOutputStream$EncodingTask.encodeBlock(kanzi.SliceByteArray, kanzi.SliceByteArray, int, long, int, int)",4157611,32867,95,1
"kanzi.entropy.ANSRangeEncoder.encodeChunk(byte[ ], int, int)",3906173,2831974,356,1028
"kanzi.transform.DivSufSort.ssInsertionSort(int, int, int, int)",3584001,2221062,821399,1170187
"kanzi.entropy.ANSRangeEncoder.encodeSymbol(int[ ], int, kanzi.entropy.ANSRangeEncoder$Symbol)",2937226,2462807,9903896,33678300
"kanzi.transform.DivSufSort.ssCompare(int, int, int)",1749649,3320133,2568669,30272617
"java.util.concurrent.atomic.AtomicInteger.get()",1693987,0,18261875,0
"kanzi.transform.DivSufSort.ssMultiKeyIntroSort(int, int, int, int)",1417487,7787177,654001,23318
"kanzi.transform.SBRT.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",942120,956931,95,1
"kanzi.transform.DivSufSort.sortTypeBstar(int[ ], int[ ], int)",896785,683166,95,1
"kanzi.transform.DivSufSort.trIntroSort(int, int, int, int, kanzi.transform.DivSufSort$TRBudget)",867428,1403889,523543,1382349
"kanzi.bitstream.DefaultOutputBitStream.writeBits(byte[ ], int, int)",843516,878841,451,1029
"kanzi.transform.TextCodec.isDelimiter(byte)",741161,1082185,-36,13861126
"kanzi.bitstream.DefaultOutputBitStream.pushCurrent()",704330,844488,890204,5283283
"kanzi.transform.TextCodec.computeStats(byte[ ], int, int, int[ ], boolean)",360997,147014,95,1
"kanzi.transform.TextCodec$TextCodec2.emitWordIndex(byte[ ], int, int, int)",360865,1039165,-1678739,12697965
"kanzi.transform.DivSufSort$Stack.pop()",337807,404963,1048005,3947293
"kanzi.Memory$BigEndian.writeLong64(byte[ ], int, long)",325735,368975,890204,5283283
"kanzi.transform.TextCodec$TextCodec2.emitSymbols(byte[ ], int, byte[ ], int, int, int)",308476,462712,76523,4625539
"kanzi.Memory$BigEndian.readLong64(byte[ ], int)",307289,397993,883628,5266221
"kanzi.transform.TextCodec.sameWords(byte[ ], int, byte[ ], int, int)",266166,1350314,-1678739,12697965
"kanzi.transform.DivSufSort.swapInSA(int, int)",246294,4841531,-23845609,62866167
"kanzi.transform.ZRLT.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",193580,246319,95,1
"kanzi.transform.DivSufSort.ssSort(int, int, int, int, int, int, int, boolean)",187801,6502,656067,21149
"kanzi.Global.computeHistogramOrder0(byte[ ], int, int, int[ ], boolean)",174910,38273,452,1028
"kanzi.transform.DivSufSort.trInsertionSort(int, int, int)",172407,600885,237980,2977117
"kanzi.transform.DivSufSort.trIlg(int)",172060,287614,269737,2923260
"kanzi.transform.TextCodec$DictEntry.<init>(byte[ ], int, int, int, int)",166143,39947,943104,524288
"kanzi.transform.DivSufSort.ssIlg(int)",155365,89948,781482,879443
"kanzi.transform.DivSufSort.trSort(int, int)",153310,232047,95,1
"kanzi.transform.DivSufSort.ssPivot(int, int, int, int)",146635,197945,142866,895009
"kanzi.transform.TextCodec$TextCodec2.reset(int)",125939,30492,95,1
"kanzi.transform.TextCodec$TextCodec2.expandDictionary()",99090,29214,94,1
"kanzi.transform.DivSufSort$Stack.push(int, int, int, int, int)",90123,243889,-127473,2539457
"kanzi.entropy.EntropyUtils$FreqSortData.compareTo(java.lang.Object)",70803,26083,182643,166150
"kanzi.transform.TransformFactory.newFunctionToken(java.util.Map, int)",69066,3779,380,4
"kanzi.transform.DivSufSort.ssMedian5(int, int, int, int, int, int, int)",61708,63508,38252,447834
"kanzi.transform.DivSufSort.computeBWT(byte[ ], byte[ ], int[ ], int, int, int, int[ ], int)",52841,84152,95,1
"java.util.Collections.sort(java.util.List)",50204,23125,196,277
"kanzi.transform.DivSufSort$TRBudget.check(int)",45568,109845,-17290,1121148
"kanzi.transform.DivSufSort.ssMedian3(int, int, int, int, int)",34619,73526,46261,543208
"kanzi.transform.DivSufSort.reset()",30919,0,96,0
"kanzi.Global.log2_1024(int)",24332,0,18568,0
"kanzi.transform.DivSufSort.<init>()",19134,0,96,0
"java.io.PrintStream.println(java.lang.String)",15553,0,408,0
"kanzi.transform.SBRT.<init>(java.util.Map)",6348,0,96,0
"kanzi.transform.DivSufSort.ssPartition(int, int, int, int)",5888,98096,-55211,437100
"kanzi.Global.computeFirstOrderEntropy1024(int, int[ ])",4974,0,96,0
"java.util.concurrent.ThreadPoolExecutor$Worker.run()",4104,0,6,0
"kanzi.entropy.ANSRangeEncoder$Symbol.<init>()",3730,0,24576,0
"java.util.concurrent.ExecutorService.invokeAll(java.util.Collection)",3590,0,16,0
"java.io.PrintStream.println(java.lang.Object)",3363,0,98,0
"kanzi.transform.DivSufSort$StackElement.<init>(kanzi.transform.DivSufSort$1)",3292,0,10752,0
"kanzi.app.InfoPrinter.processEvent(kanzi.Event)",2794,0,386,0
"kanzi.transform.DivSufSort.constructBWT(int[ ], int[ ], int, int, int[ ], int)",-9324,1683686,95,1
"kanzi.transform.DivSufSort.trMedian3(int[ ], int, int, int, int)",-18196,44027,-171170,335626
"kanzi.transform.BWT.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",-24094,74951,95,1
"kanzi.transform.DivSufSort.trPivot(int[ ], int, int, int)",-33619,111359,-286716,535018
"kanzi.io.CompressedOutputStream.<init>(kanzi.OutputBitStream, java.util.Map)",-38511,43035,0,1
"kanzi.transform.DivSufSort.trPartition(int, int, int, int, int)",-703719,1290470,-286639,535262
"kanzi.transform.DivSufSort.ssMergeBackward(int, int, int, int, int, int)",-876453,934500,-2066,2169
