"Hot Spot","Self Time Difference (microseconds)","Self Time Base (microseconds)","Invocations Difference","Invocations Base"
"kanzi.entropy.TPAQPredictor.update(int)",337716955,0,503849176,0
"kanzi.entropy.BinaryEntropyEncoder.encodeByte(byte)",125462439,0,62981147,0
"kanzi.entropy.TPAQPredictor$Mixer.get(int, int, int, int, int, int, int, int)",121173609,0,503849176,0
"kanzi.entropy.BinaryEntropyEncoder.encodeBit(int, int)",110504752,0,503849176,0
"kanzi.Global.squash(int)",109622649,3011,503850760,3895
"java.lang.Thread.yield()",92149273,0,156768226,0
"kanzi.entropy.LogisticAdaptiveProbMap.get(int, int, int)",69664735,0,503849936,0
"kanzi.entropy.TPAQPredictor$Mixer.update(int)",57248130,0,503849176,0
"kanzi.Global.positiveOrNull(int)",47872040,0,486632515,0
"kanzi.entropy.TPAQPredictor.get()",46820669,0,503849176,0
"kanzi.io.CompressedOutputStream$EncodingTask.encodeBlock(kanzi.SliceByteArray, kanzi.SliceByteArray, int, long, int, int)",32217233,32867,23,1
"kanzi.transform.TextCodec$TextCodec1.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",20436982,0,24,0
"kanzi.entropy.TPAQPredictor.createContext(int, int)",20232558,0,188943441,0
"kanzi.entropy.TPAQPredictor.getMatchContextPred()",18554387,0,176774666,0
"kanzi.entropy.TPAQPredictor.findMatch()",14319216,0,62981147,0
"java.util.concurrent.atomic.AtomicInteger.get()",13163973,0,156768279,0
"kanzi.entropy.BinaryEntropyEncoder.encode(byte[ ], int, int)",8404716,0,24,0
"kanzi.transform.TextCodec.isText(byte)",8328536,15240674,-477708,100005616
"kanzi.entropy.TPAQPredictor.hash(int, int)",6676127,0,62981147,0
"kanzi.util.hash.XXHash32.hash(byte[ ], int, int)",6638846,0,24,0
"kanzi.entropy.TPAQPredictor.<init>(java.util.Map)",5714406,0,24,0
"kanzi.transform.TextCodec.isLowerCase(byte)",3582397,7055582,-477708,100005616
"kanzi.Memory$LittleEndian.readInt32(byte[ ], int)",2651619,0,25000000,0
"kanzi.util.hash.XXHash32.round(int, int)",2576765,0,25000000,0
"kanzi.transform.TextCodec$TextCodec1.emitWordIndex(byte[ ], int, int)",1322999,0,12074656,0
"kanzi.entropy.BinaryEntropyEncoder.flush()",1291875,0,5548267,0
"kanzi.transform.RLT.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",744824,0,24,0
"kanzi.transform.TextCodec$TextCodec1.emitSymbols(byte[ ], int, byte[ ], int, int, int)",671514,0,4617850,0
"kanzi.Memory$BigEndian.writeInt32(byte[ ], int, int)",567977,0,5548267,0
"kanzi.transform.TextCodec.isDelimiter(byte)",528318,1082185,-2017,13861126
"kanzi.entropy.LogisticAdaptiveProbMap.<init>(int, int)",526075,0,48,0
"kanzi.transform.TextCodec.sameWords(byte[ ], int, byte[ ], int, int)",333108,1350314,-623544,12697965
"kanzi.transform.TextCodec.computeStats(byte[ ], int, int, int[ ], boolean)",229291,147014,23,1
"kanzi.transform.X86Codec.isExeBlock(byte[ ], int, int, int)",166374,0,24,0
"kanzi.transform.TextCodec$TextCodec1.expandDictionary()",158017,0,47,0
"kanzi.transform.TextCodec$DictEntry.<init>(byte[ ], int, int, int, int)",123945,39947,992256,524288
"kanzi.Global.computeHistogramOrder0(byte[ ], int, int, int[ ], boolean)",81588,38273,-1004,1028
"kanzi.transform.TextCodec$TextCodec1.reset(int)",75819,0,24,0
"kanzi.entropy.TPAQPredictor$Mixer.<init>()",22553,0,196608,0
"kanzi.transform.RLT.emitRunLength(byte[ ], int, int, int, byte, byte)",19586,0,177070,0
"kanzi.io.CompressedOutputStream$EncodingTask.call()",12639,0,24,0
"kanzi.transform.Sequence.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",9303,0,24,0
"java.util.concurrent.ExecutorService.invokeAll(java.util.Collection)",2660,0,5,0
"java.nio.ByteOrder.nativeOrder()",1997,0,14,0
"kanzi.transform.X86Codec.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",1001,0,24,0
"java.util.concurrent.ThreadPoolExecutor$Worker.run()",987,0,5,0
"java.nio.file.Files.isRegularFile(java.nio.file.Path, java.nio.file.LinkOption[ ])",736,0,2,0
"kanzi.transform.TextCodec.isUpperCase(byte)",624,0,5487,0
"kanzi.app.Kanzi.processCommandLine(java.lang.String[ ], java.util.Map)",497,0,1,0
"kanzi.transform.TransformFactory.getTypeToken(java.lang.String)",494,0,6,0
"kanzi.transform.TextCodec.<clinit>()",430,0,1,0
"java.util.Map.getOrDefault(java.lang.Object, java.lang.Object)",403,0,218,0
"java.lang.String.split(java.lang.String)",351,0,3,0
"java.lang.String.equals(java.lang.Object)",311,0,464,0
"java.lang.Character.valueOf(char)",309,0,1,0
"java.lang.Math.min(int, int)",303,0,1700,0
"java.util.Map.put(java.lang.Object, java.lang.Object)",288,0,144,0
"java.util.HashMap.<init>(java.util.Map)",276,0,24,0
"java.lang.Integer.valueOf(int)",238,0,177,0
"java.lang.String.valueOf(java.lang.Object)",214,0,7,0
"kanzi.bitstream.DefaultOutputBitStream.<init>(java.io.OutputStream, int)",212,0,25,0
"kanzi.bitstream.DefaultOutputBitStream.isClosed()",153,0,1524,0
"kanzi.app.Kanzi.createFileList(java.lang.String, java.util.List)",152,0,1,0
"kanzi.entropy.BinaryEntropyEncoder.<init>(kanzi.OutputBitStream, kanzi.Predictor)",145,0,24,0
"kanzi.transform.TextCodec$TextCodec1.<init>(java.util.Map)",143,0,24,0
"kanzi.bitstream.DefaultOutputBitStream.close()",128,0,25,0
"java.lang.Integer.numberOfLeadingZeros(int)",110,0,96,0
"kanzi.transform.TextCodec.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",107,0,24,0
"kanzi.transform.Sequence.getMaxEncodedLength(int)",101,0,48,0
"kanzi.io.CompressedOutputStream.<init>(kanzi.OutputBitStream, java.util.Map)",-38740,43035,0,1
"kanzi.transform.DivSufSort.trMedian3(int[ ], int, int, int, int)",-44027,44027,-335626,335626
"kanzi.transform.DivSufSort.ssMedian5(int, int, int, int, int, int, int)",-63508,63508,-447834,447834
"kanzi.transform.DivSufSort.ssMedian3(int, int, int, int, int)",-73526,73526,-543208,543208
"kanzi.transform.BWT.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",-74951,74951,-1,1
"kanzi.transform.DivSufSort.computeBWT(byte[ ], byte[ ], int[ ], int, int, int, int[ ], int)",-84152,84152,-1,1
"kanzi.transform.DivSufSort.ssIlg(int)",-89948,89948,-879443,879443
"kanzi.transform.DivSufSort.ssPartition(int, int, int, int)",-98096,98096,-437100,437100
"kanzi.transform.DivSufSort$TRBudget.check(int)",-109845,109845,-1121148,1121148
"kanzi.transform.DivSufSort.trPivot(int[ ], int, int, int)",-111359,111359,-535018,535018
"kanzi.transform.DivSufSort.ssPivot(int, int, int, int)",-197945,197945,-895009,895009
"kanzi.transform.DivSufSort.trSort(int, int)",-232047,232047,-1,1
"kanzi.transform.DivSufSort$Stack.push(int, int, int, int, int)",-243889,243889,-2539457,2539457
"kanzi.transform.ZRLT.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",-246319,246319,-1,1
"kanzi.Memory$BigEndian.writeLong64(byte[ ], int, long)",-250411,368975,-3880795,5283283
"kanzi.Memory$BigEndian.readLong64(byte[ ], int)",-281275,397993,-3863834,5266221
"kanzi.transform.DivSufSort.trIlg(int)",-287614,287614,-2923260,2923260
"kanzi.transform.DivSufSort$Stack.pop()",-404963,404963,-3947293,3947293
"kanzi.transform.TextCodec$TextCodec2.emitSymbols(byte[ ], int, byte[ ], int, int, int)",-462712,462712,-4625539,4625539
"kanzi.bitstream.DefaultOutputBitStream.pushCurrent()",-590525,844488,-3880795,5283283
"kanzi.bitstream.DefaultOutputBitStream.writeBits(byte[ ], int, int)",-593390,878841,-981,1029
"kanzi.transform.DivSufSort.trInsertionSort(int, int, int)",-600885,600885,-2977117,2977117
"kanzi.transform.DivSufSort.sortTypeBstar(int[ ], int[ ], int)",-683166,683166,-1,1
"kanzi.transform.DivSufSort.ssMergeBackward(int, int, int, int, int, int)",-934500,934500,-2169,2169
"kanzi.transform.SBRT.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",-956931,956931,-1,1
"kanzi.transform.TextCodec$TextCodec2.emitWordIndex(byte[ ], int, int, int)",-1039165,1039165,-12697965,12697965
"kanzi.transform.DivSufSort.trPartition(int, int, int, int, int)",-1290470,1290470,-535262,535262
"kanzi.transform.DivSufSort.trIntroSort(int, int, int, int, kanzi.transform.DivSufSort$TRBudget)",-1403889,1403889,-1382349,1382349
"kanzi.transform.DivSufSort.constructBWT(int[ ], int[ ], int, int, int[ ], int)",-1683686,1683686,-1,1
"kanzi.transform.DivSufSort.ssInsertionSort(int, int, int, int)",-2221062,2221062,-1170187,1170187
"kanzi.entropy.ANSRangeEncoder.encodeSymbol(int[ ], int, kanzi.entropy.ANSRangeEncoder$Symbol)",-2462807,2462807,-33678300,33678300
"kanzi.entropy.ANSRangeEncoder.encodeChunk(byte[ ], int, int)",-2831974,2831974,-1028,1028
"kanzi.transform.DivSufSort.ssCompare(int, int, int)",-3320133,3320133,-30272617,30272617
"kanzi.transform.DivSufSort.swapInSA(int, int)",-4841531,4841531,-62866167,62866167
"kanzi.transform.DivSufSort.ssMultiKeyIntroSort(int, int, int, int)",-7787177,7787177,-23318,23318
"kanzi.transform.TextCodec$TextCodec2.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",-13464763,13464763,-1,1
