"Hot Spot","Self Time Difference (microseconds)","Self Time Base (microseconds)","Invocations Difference","Invocations Base"
"kanzi.entropy.TPAQPredictor.update(int)",596753393,0,557355072,0
"kanzi.entropy.BinaryEntropyEncoder.encodeByte(byte)",225177302,0,69669384,0
"kanzi.entropy.TPAQPredictor$Mixer.get(int, int, int, int, int, int, int, int)",213897563,0,557355072,0
"kanzi.entropy.BinaryEntropyEncoder.encodeBit(int, int)",198715160,0,557355072,0
"kanzi.Global.squash(int)",197224461,3011,557380284,3895
"kanzi.entropy.LogisticAdaptiveProbMap.get(int, int, int)",121878104,0,557458570,0
"kanzi.entropy.TPAQPredictor$Mixer.update(int)",102713583,0,557355072,0
"kanzi.Global.positiveOrNull(int)",87085829,0,544552929,0
"kanzi.entropy.TPAQPredictor.get()",84188030,0,557355072,0
"java.lang.Thread.yield()",81206037,0,84385292,0
"kanzi.entropy.TPAQPredictor.getMatchContextPred()",40143807,0,223470869,0
"kanzi.entropy.TPAQPredictor.createContext(int, int)",35768247,0,209008152,0
"kanzi.transform.TextCodec$TextCodec1.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",31421741,0,382,0
"kanzi.io.CompressedOutputStream$EncodingTask.encodeBlock(kanzi.SliceByteArray, kanzi.SliceByteArray, int, long, int, int)",24536980,32867,381,1
"kanzi.transform.TextCodec.isText(byte)",21398682,15240674,-431154,100005616
"kanzi.entropy.TPAQPredictor.findMatch()",20294533,0,69669384,0
"kanzi.entropy.BinaryEntropyEncoder.encode(byte[ ], int, int)",14223498,0,382,0
"kanzi.entropy.TPAQPredictor.hash(int, int)",11973462,0,69669384,0
"java.util.concurrent.atomic.AtomicInteger.get()",10027531,0,84386120,0
"kanzi.transform.TextCodec.isLowerCase(byte)",9700550,7055582,-431154,100005616
"kanzi.entropy.LogisticAdaptiveProbMap.<init>(int, int)",5766822,0,764,0
"java.lang.System.arraycopy(java.lang.Object, int, java.lang.Object, int, int)",5483770,15822,25134578,1818
"kanzi.entropy.TPAQPredictor.<init>(java.util.Map)",5473168,0,382,0
"kanzi.entropy.BinaryEntropyEncoder.flush()",2413018,0,6683466,0
