"Hot Spot","Self Time Difference (microseconds)","Self Time Base (microseconds)","Invocations Difference","Invocations Base"
"java.lang.Thread.yield()",9894903,0,17691058,0
"kanzi.util.hash.XXHash32.hash(byte[ ], int, int)",6000738,0,48,0
"kanzi.io.CompressedOutputStream$EncodingTask.encodeBlock(kanzi.SliceByteArray, kanzi.SliceByteArray, int, long, int, int)",3210659,32867,47,1
"kanzi.Memory$LittleEndian.readInt32(byte[ ], int)",2393454,0,25000000,0
"kanzi.util.hash.XXHash32.round(int, int)",2328782,0,25000000,0
"java.util.concurrent.atomic.AtomicInteger.get()",1340078,0,17691166,0
"kanzi.bitstream.DefaultOutputBitStream.writeBits(byte[ ], int, int)",1164698,878841,-933,1029
"kanzi.bitstream.DefaultOutputBitStream.pushCurrent()",972417,844488,4333252,5283283
"kanzi.Memory$BigEndian.writeLong64(byte[ ], int, long)",469442,368975,4333252,5283283
"java.io.OutputStream.close()",464032,32813,0,1
"kanzi.Memory$BigEndian.readLong64(byte[ ], int)",428610,397993,4350232,5266221
"kanzi.Global.computeHistogramOrder0(byte[ ], int, int, int[ ], boolean)",68260,38273,-980,1028
"java.io.OutputStream.write(byte[ ], int, int)",50176,14262,5073,1460
"java.lang.System.arraycopy(java.lang.Object, int, java.lang.Object, int, int)",13526,15822,6006,1818
"java.io.ByteArrayOutputStream.<init>(int)",9134,31715,47,1
"java.util.concurrent.ExecutorService.invokeAll(java.util.Collection)",3186,0,12,0
"java.util.concurrent.ThreadPoolExecutor$Worker.run()",2141,0,4,0
"kanzi.Global.computeFirstOrderEntropy1024(int, int[ ])",1808,0,48,0
"kanzi.Global.log2_1024(int)",1621,0,9421,0
"kanzi.app.InfoPrinter.processEvent(kanzi.Event)",1142,0,194,0
"kanzi.app.Kanzi.processCommandLine(java.lang.String[ ], java.util.Map)",973,0,1,0
"java.io.PrintStream.println(java.lang.String)",825,0,23,0
"kanzi.bitstream.DefaultOutputBitStream.isClosed()",761,0,6678,0
"kanzi.Global.positiveOrNull(int)",734,0,3895,0
"java.nio.file.Files.isRegularFile(java.nio.file.Path, java.nio.file.LinkOption[ ])",684,0,2,0
"kanzi.app.InfoPrinter.<init>(int, kanzi.app.InfoPrinter$Type, java.io.PrintStream)",679,0,1,0
"java.util.Map.put(java.lang.Object, java.lang.Object)",655,0,217,0
"java.lang.Integer.numberOfLeadingZeros(int)",633,0,4912,0
"java.util.HashMap.<init>(java.util.Map)",561,0,48,0
"kanzi.bitstream.DefaultOutputBitStream.<init>(java.io.OutputStream, int)",492,0,49,0
"java.util.Map.remove(java.lang.Object)",363,0,58,0
"kanzi.io.CompressedOutputStream.notifyListeners(kanzi.Listener[ ], kanzi.Event)",304,0,192,0
"java.lang.String.split(java.lang.String)",300,0,1,0
"java.lang.String.equals(java.lang.Object)",274,0,358,0
