"Hot Spot","Self Time Difference (microseconds)","Self Time Base (microseconds)","Invocations Difference","Invocations Base"
"kanzi.entropy.FPAQEncoder.encode(byte[ ], int, int)",28942296,0,191,0
"kanzi.entropy.FPAQEncoder.encodeBit(int, int)",24826743,0,380957784,0
"kanzi.transform.TextCodec$TextCodec1.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",12102045,0,191,0
"kanzi.util.hash.XXHash32.hash(byte[ ], int, int)",3815818,0,191,0
"kanzi.Memory$LittleEndian.readInt32(byte[ ], int)",1567534,0,25000000,0
"kanzi.util.hash.XXHash32.round(int, int)",1511272,0,25000000,0
"kanzi.transform.SRT.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",1489853,0,191,0
"kanzi.transform.DivSufSort.ssInsertionSort(int, int, int, int)",1274943,2221062,756243,1170187
"kanzi.entropy.FPAQEncoder.flush()",983727,0,7076649,0
"kanzi.transform.TextCodec$TextCodec1.emitWordIndex(byte[ ], int, int)",736910,0,11026502,0
"java.lang.Thread.yield()",690445,0,1326799,0
"kanzi.transform.TextCodec$TextCodec1.emitSymbols(byte[ ], int, byte[ ], int, int, int)",454618,0,4747939,0
"kanzi.Memory$BigEndian.writeInt32(byte[ ], int, int)",445901,0,7076649,0
"kanzi.transform.DivSufSort.sortTypeBstar(int[ ], int[ ], int)",196613,683166,190,1
"kanzi.io.CompressedOutputStream$EncodingTask.encodeBlock(kanzi.SliceByteArray, kanzi.SliceByteArray, int, long, int, int)",174349,32867,190,1
"kanzi.transform.TextCodec$DictEntry.<init>(byte[ ], int, int, int, int)",157075,39947,2385920,524288
"kanzi.transform.TextCodec$TextCodec1.reset(int)",131611,0,191,0
"kanzi.transform.TextCodec$TextCodec1.expandDictionary()",128690,0,188,0
"java.util.concurrent.atomic.AtomicInteger.get()",85961,0,1327277,0
"kanzi.transform.ZRLT.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",70058,246319,190,1
"kanzi.transform.DivSufSort$Stack.pop()",62027,404963,1442121,3947293
"kanzi.transform.DivSufSort.ssSort(int, int, int, int, int, int, int, boolean)",57993,6502,357938,21149
"kanzi.transform.DivSufSort.ssIlg(int)",50621,89948,679169,879443
"kanzi.Global.computeHistogramOrder0(byte[ ], int, int, int[ ], boolean)",41753,38273,-837,1028
"kanzi.transform.DivSufSort.ssPivot(int, int, int, int)",29903,197945,351123,895009
"kanzi.transform.TextCodec.computeStats(byte[ ], int, int, int[ ], boolean)",17541,147014,190,1
"java.util.concurrent.ThreadPoolExecutor$Worker.run()",7525,0,2,0
"kanzi.transform.DivSufSort.ssMedian5(int, int, int, int, int, int, int)",6992,63508,139531,447834
"kanzi.transform.DivSufSort.<init>()",6202,0,191,0
"java.util.concurrent.ExecutorService.invokeAll(java.util.Collection)",5979,0,95,0
"kanzi.transform.DivSufSort.trIlg(int)",4481,287614,595893,2923260
"kanzi.Global.computeFirstOrderEntropy1024(int, int[ ])",4227,0,191,0
"kanzi.transform.SRT.preprocess(int[ ], byte[ ])",4176,0,191,0
"kanzi.Global.log2_1024(int)",3635,0,36205,0
"kanzi.transform.DivSufSort$StackElement.<init>(kanzi.transform.DivSufSort$1)",3422,0,21392,0
"kanzi.transform.DivSufSort$Stack.<init>(int)",2691,0,573,0
"kanzi.transform.DivSufSort.reset()",2514,0,191,0
"kanzi.transform.Sequence.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",2135,0,191,0
"java.lang.Integer.numberOfLeadingZeros(int)",1982,0,22381,0
"kanzi.transform.BWTBlockCodec.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",1842,0,191,0
"java.util.HashMap.<init>(java.util.Map)",1729,0,191,0
"kanzi.transform.DivSufSort$StackElement.<init>()",1591,0,21392,0
"kanzi.entropy.FPAQEncoder.<init>(kanzi.OutputBitStream)",1227,0,191,0
"kanzi.transform.SRT.encodeHeader(int[ ], byte[ ], int)",1091,0,191,0
"kanzi.app.Kanzi.processCommandLine(java.lang.String[ ], java.util.Map)",1090,0,1,0
"kanzi.transform.DivSufSort.ssMedian3(int, int, int, int, int)",-1132,73526,158249,543208
"kanzi.transform.TextCodec.isDelimiter(byte)",-1391,1082185,-68,13861126
"kanzi.transform.DivSufSort$Stack.push(int, int, int, int, int)",-4695,243889,256306,2539457
"kanzi.transform.DivSufSort.computeBWT(byte[ ], byte[ ], int[ ], int, int, int, int[ ], int)",-10751,84152,190,1
"kanzi.transform.DivSufSort$TRBudget.check(int)",-13773,109845,10676,1121148
"kanzi.transform.DivSufSort.trSort(int, int)",-19158,232047,190,1
"kanzi.transform.DivSufSort.trMedian3(int[ ], int, int, int, int)",-30741,44027,-177854,335626
"kanzi.transform.BWT.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",-33696,74951,190,1
"kanzi.transform.DivSufSort.ssPartition(int, int, int, int)",-34316,98096,-10254,437100
"kanzi.io.CompressedOutputStream.<init>(kanzi.OutputBitStream, java.util.Map)",-40237,43035,0,1
"kanzi.transform.DivSufSort.trPivot(int[ ], int, int, int)",-68070,111359,-293378,535018
"kanzi.transform.DivSufSort.trInsertionSort(int, int, int)",-117025,600885,558340,2977117
"kanzi.transform.DivSufSort.trIntroSort(int, int, int, int, kanzi.transform.DivSufSort$TRBudget)",-138583,1403889,832169,1382349
"kanzi.Memory$BigEndian.writeLong64(byte[ ], int, long)",-174165,368975,-2318258,5283283
"kanzi.Memory$BigEndian.readLong64(byte[ ], int)",-207359,397993,-2301957,5266221
"kanzi.transform.DivSufSort.ssCompare(int, int, int)",-262782,3320133,5518837,30272617
"kanzi.bitstream.DefaultOutputBitStream.writeBits(byte[ ], int, int)",-429102,878841,-647,1029
"kanzi.transform.TextCodec.sameWords(byte[ ], int, byte[ ], int, int)",-431198,1350314,-1671463,12697965
"kanzi.bitstream.DefaultOutputBitStream.pushCurrent()",-438686,844488,-2318258,5283283
"kanzi.transform.TextCodec$TextCodec2.emitSymbols(byte[ ], int, byte[ ], int, int, int)",-462712,462712,-4625539,4625539
"kanzi.transform.TextCodec.isLowerCase(byte)",-597677,7055582,24472,100005616
"kanzi.transform.DivSufSort.constructBWT(int[ ], int[ ], int, int, int[ ], int)",-909949,1683686,190,1
"kanzi.transform.DivSufSort.ssMergeBackward(int, int, int, int, int, int)",-930384,934500,-2146,2169
"kanzi.transform.SBRT.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",-956931,956931,-1,1
"kanzi.transform.DivSufSort.trPartition(int, int, int, int, int)",-969941,1290470,-293312,535262
"kanzi.transform.TextCodec$TextCodec2.emitWordIndex(byte[ ], int, int, int)",-1039165,1039165,-12697965,12697965
"kanzi.transform.TextCodec.isText(byte)",-1185993,15240674,24472,100005616
"kanzi.transform.DivSufSort.swapInSA(int, int)",-1568696,4841531,-16541966,62866167
"kanzi.transform.DivSufSort.ssMultiKeyIntroSort(int, int, int, int)",-2220512,7787177,355792,23318
"kanzi.entropy.ANSRangeEncoder.encodeSymbol(int[ ], int, kanzi.entropy.ANSRangeEncoder$Symbol)",-2462807,2462807,-33678300,33678300
"kanzi.entropy.ANSRangeEncoder.encodeChunk(byte[ ], int, int)",-2831974,2831974,-1028,1028
"kanzi.transform.TextCodec$TextCodec2.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",-13464763,13464763,-1,1
