"Hot Spot","Self Time Difference (microseconds)","Self Time Base (microseconds)","Invocations Difference","Invocations Base"
"java.lang.Thread.yield()",19353584,0,35437536,0
"kanzi.transform.LZCodec$LZXCodec.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",17888140,0,96,0
"kanzi.transform.LZCodec$LZXCodec.hash(byte[ ], int)",14775600,0,64245719,0
"kanzi.transform.TextCodec.isText(byte)",9097462,15240674,12240,100005616
"kanzi.transform.TextCodec$TextCodec2.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",7038914,13464763,95,1
"kanzi.Memory$LittleEndian.readLong64(byte[ ], int)",6654426,0,64245719,0
"kanzi.io.CompressedOutputStream$EncodingTask.encodeBlock(kanzi.SliceByteArray, kanzi.SliceByteArray, int, long, int, int)",5995124,32867,95,1
"kanzi.transform.TextCodec.isLowerCase(byte)",4126419,7055582,12240,100005616
"java.lang.Math.max(int, int)",3763696,0,31572787,0
"java.util.concurrent.atomic.AtomicInteger.get()",2565854,0,35437748,0
"kanzi.transform.LZCodec$LZXCodec.findMatch(byte[ ], int, int, int)",2512922,0,6440127,0
"kanzi.transform.LZCodec.differentInts(byte[ ], int, int)",2446649,0,20024609,0
"kanzi.bitstream.DefaultOutputBitStream.writeBits(long, int)",1624621,17816,10726494,211095
"kanzi.entropy.HuffmanEncoder.encode(byte[ ], int, int)",1359772,0,96,0
"java.lang.Math.min(int, int)",1183826,0,10127753,0
"kanzi.transform.LZCodec$LZXCodec.emitLiterals(byte[ ], int, byte[ ], int, int)",961104,0,2815623,0
"kanzi.bitstream.DefaultOutputBitStream.pushCurrent()",938459,844488,3446847,5283283
"kanzi.transform.TextCodec.isDelimiter(byte)",634832,1082185,-36,13861126
"kanzi.transform.LZCodec$LZXCodec.arrayChunkCopy(byte[ ], int, byte[ ], int)",527776,0,5015747,0
"kanzi.Memory$BigEndian.writeLong64(byte[ ], int, long)",466085,368975,3446847,5283283
"kanzi.transform.TextCodec$TextCodec2.emitSymbols(byte[ ], int, byte[ ], int, int, int)",283753,462712,76523,4625539
"kanzi.transform.TextCodec$TextCodec2.emitWordIndex(byte[ ], int, int, int)",226725,1039165,-1678739,12697965
"kanzi.transform.TextCodec.computeStats(byte[ ], int, int, int[ ], boolean)",186770,147014,95,1
"kanzi.transform.LZCodec$LZXCodec.emitLength(byte[ ], int, int)",172017,0,1516647,0
"kanzi.transform.TextCodec.sameWords(byte[ ], int, byte[ ], int, int)",156618,1350314,-1678739,12697965
"kanzi.entropy.ExpGolombEncoder.encodeByte(byte)",143717,0,650141,0
"kanzi.transform.TextCodec$DictEntry.<init>(byte[ ], int, int, int, int)",132416,39947,943104,524288
"kanzi.entropy.HuffmanEncoder.updateFrequencies(int[ ])",90237,0,2613,0
"kanzi.transform.TextCodec$TextCodec2.reset(int)",87320,30492,95,1
"kanzi.transform.TextCodec$TextCodec2.expandDictionary()",86170,29214,94,1
"kanzi.bitstream.DefaultOutputBitStream.writeBit(int)",28169,0,279398,0
"java.util.Arrays.sort(int[ ], int, int)",26194,0,2613,0
"kanzi.Global.computeHistogramOrder0(byte[ ], int, int, int[ ], boolean)",21916,38273,1585,1028
"kanzi.entropy.HuffmanCommon.generateCanonicalCodes(short[ ], int[ ], int[ ], int)",17112,0,2613,0
"kanzi.entropy.HuffmanEncoder.computeInPlaceSizesPhase1(int[ ], int)",10202,0,2613,0
"kanzi.entropy.HuffmanEncoder.computeCodeLengths(int[ ], int)",5993,0,2613,0
"java.io.PrintStream.println(java.lang.String)",5797,0,120,0
"java.util.concurrent.ExecutorService.invokeAll(java.util.Collection)",5660,0,19,0
"java.util.concurrent.ThreadPoolExecutor$Worker.run()",4013,0,5,0
"kanzi.transform.Sequence.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",3634,0,96,0
"kanzi.entropy.HuffmanEncoder.computeInPlaceSizesPhase2(int[ ], int)",3265,0,2613,0
"java.util.Map.put(java.lang.Object, java.lang.Object)",2809,0,695,0
"kanzi.transform.LZCodec.<init>(java.util.Map)",2657,0,96,0
"kanzi.app.InfoPrinter.processEvent(kanzi.Event)",2553,0,386,0
"java.lang.Short.valueOf(short)",2352,0,288,0
"kanzi.entropy.HuffmanEncoder.<init>(kanzi.OutputBitStream, int)",930,0,96,0
"java.util.Map.getOrDefault(java.lang.Object, java.lang.Object)",878,0,770,0
"java.util.HashMap.<init>(java.util.Map)",822,0,96,0
"kanzi.app.InfoPrinter.<init>(int, kanzi.app.InfoPrinter$Type, java.io.PrintStream)",725,0,1,0
"java.nio.file.Files.isRegularFile(java.nio.file.Path, java.nio.file.LinkOption[ ])",704,0,2,0
"java.util.Map.remove(java.lang.Object)",638,0,106,0
"java.lang.Integer.valueOf(int)",634,0,969,0
"java.lang.Long.valueOf(long)",592,0,578,0
"java.lang.String.equals(java.lang.Object)",541,0,616,0
"kanzi.transform.TextCodec.isUpperCase(byte)",533,0,5487,0
"kanzi.Global.positiveOrNull(int)",496,0,3895,0
"java.lang.String.split(java.lang.String)",495,0,3,0
"kanzi.app.Kanzi.processCommandLine(java.lang.String[ ], java.util.Map)",489,0,1,0
"kanzi.io.CompressedOutputStream.notifyListeners(kanzi.Listener[ ], kanzi.Event)",473,0,384,0
"kanzi.Event.<init>(kanzi.Event$Type, int, long, int, boolean)",466,0,386,0
"kanzi.bitstream.DefaultOutputBitStream.close()",414,0,97,0
"kanzi.transform.Sequence.getMaxEncodedLength(int)",389,0,192,0
"kanzi.entropy.ExpGolombEncoder.<init>(kanzi.OutputBitStream, boolean)",384,0,2613,0
"java.util.Map.get(java.lang.Object)",377,0,297,0
"kanzi.bitstream.DefaultOutputBitStream.isClosed()",366,0,2601,0
"kanzi.transform.TextCodec.<clinit>()",345,0,1,0
"java.lang.Integer.numberOfLeadingZeros(int)",309,0,384,0
"java.lang.String.toUpperCase()",305,0,107,0
"java.lang.Integer.intValue()",301,0,200,0
"kanzi.bitstream.DefaultOutputBitStream.writeBits(byte[ ], int, int)",-9344,878841,-933,1029
"kanzi.Memory$BigEndian.readLong64(byte[ ], int)",-36283,397993,-1092867,5266221
"kanzi.io.CompressedOutputStream.<init>(kanzi.OutputBitStream, java.util.Map)",-38543,43035,0,1
"kanzi.transform.DivSufSort.trMedian3(int[ ], int, int, int, int)",-44027,44027,-335626,335626
"kanzi.transform.DivSufSort.ssMedian5(int, int, int, int, int, int, int)",-63508,63508,-447834,447834
"kanzi.transform.DivSufSort.ssMedian3(int, int, int, int, int)",-73526,73526,-543208,543208
"kanzi.transform.BWT.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",-74951,74951,-1,1
"kanzi.transform.DivSufSort.computeBWT(byte[ ], byte[ ], int[ ], int, int, int, int[ ], int)",-84152,84152,-1,1
"kanzi.transform.DivSufSort.ssIlg(int)",-89948,89948,-879443,879443
"kanzi.transform.DivSufSort.ssPartition(int, int, int, int)",-98096,98096,-437100,437100
"kanzi.transform.DivSufSort$TRBudget.check(int)",-109845,109845,-1121148,1121148
"kanzi.transform.DivSufSort.trPivot(int[ ], int, int, int)",-111359,111359,-535018,535018
"kanzi.transform.DivSufSort.ssPivot(int, int, int, int)",-197945,197945,-895009,895009
"kanzi.transform.DivSufSort.trSort(int, int)",-232047,232047,-1,1
"kanzi.transform.DivSufSort$Stack.push(int, int, int, int, int)",-243889,243889,-2539457,2539457
"kanzi.transform.ZRLT.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",-246319,246319,-1,1
"kanzi.transform.DivSufSort.trIlg(int)",-287614,287614,-2923260,2923260
"kanzi.transform.DivSufSort$Stack.pop()",-404963,404963,-3947293,3947293
"kanzi.transform.DivSufSort.trInsertionSort(int, int, int)",-600885,600885,-2977117,2977117
"kanzi.transform.DivSufSort.sortTypeBstar(int[ ], int[ ], int)",-683166,683166,-1,1
"kanzi.transform.DivSufSort.ssMergeBackward(int, int, int, int, int, int)",-934500,934500,-2169,2169
"kanzi.transform.SBRT.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",-956931,956931,-1,1
"kanzi.transform.DivSufSort.trPartition(int, int, int, int, int)",-1290470,1290470,-535262,535262
"kanzi.transform.DivSufSort.trIntroSort(int, int, int, int, kanzi.transform.DivSufSort$TRBudget)",-1403889,1403889,-1382349,1382349
"kanzi.transform.DivSufSort.constructBWT(int[ ], int[ ], int, int, int[ ], int)",-1683686,1683686,-1,1
"kanzi.transform.DivSufSort.ssInsertionSort(int, int, int, int)",-2221062,2221062,-1170187,1170187
"kanzi.entropy.ANSRangeEncoder.encodeSymbol(int[ ], int, kanzi.entropy.ANSRangeEncoder$Symbol)",-2462807,2462807,-33678300,33678300
"kanzi.entropy.ANSRangeEncoder.encodeChunk(byte[ ], int, int)",-2831974,2831974,-1028,1028
"kanzi.transform.DivSufSort.ssCompare(int, int, int)",-3320133,3320133,-30272617,30272617
"kanzi.transform.DivSufSort.swapInSA(int, int)",-4841531,4841531,-62866167,62866167
"kanzi.transform.DivSufSort.ssMultiKeyIntroSort(int, int, int, int)",-7787177,7787177,-23318,23318
