"Hot Spot","Self Time Difference (microseconds)","Self Time Base (microseconds)","Invocations Difference","Invocations Base"
"java.lang.Thread.yield()",29454908,0,54502806,0
"kanzi.transform.ROLZCodec$ROLZCodec1.findMatch(kanzi.SliceByteArray, int)",25140704,0,43580784,0
"kanzi.transform.ROLZCodec.hash(byte[ ], int)",9094715,0,43580784,0
"kanzi.io.CompressedOutputStream$EncodingTask.encodeBlock(kanzi.SliceByteArray, kanzi.SliceByteArray, int, long, int, int)",9079480,32867,381,1
"kanzi.transform.ROLZCodec.getKey(byte[ ], int)",8876911,0,43580784,0
"kanzi.Memory$LittleEndian.readInt32(byte[ ], int)",8261397,0,91401966,0
"kanzi.util.hash.XXHash32.hash(byte[ ], int, int)",5693481,0,382,0
"kanzi.transform.ROLZCodec$ROLZCodec1.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",5427962,0,382,0
"kanzi.transform.TextCodec.isText(byte)",5353551,15240674,49082,100005616
"kanzi.Memory$LittleEndian.readInt16(byte[ ], int)",3983669,0,43580784,0
"java.lang.Math.min(int, int)",3840758,0,43587737,0
"java.util.concurrent.atomic.AtomicInteger.get()",3754858,0,54503647,0
"kanzi.transform.TextCodec$TextCodec2.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",3737118,13464763,381,1
"kanzi.entropy.ANSRangeEncoder.encode(byte[ ], int, int)",2756251,1390,1527,1
"kanzi.entropy.ANSRangeEncoder.encodeChunk(byte[ ], int, int)",2683977,2831974,501,1028
"kanzi.transform.TextCodec.isLowerCase(byte)",2368870,7055582,49082,100005616
"kanzi.entropy.ANSRangeEncoder.encodeSymbol(int[ ], int, kanzi.entropy.ANSRangeEncoder$Symbol)",2259195,2462807,15497360,33678300
"kanzi.util.hash.XXHash32.round(int, int)",2203831,0,25000000,0
"kanzi.entropy.ANSRangeEncoder$Symbol.<init>()",2117905,0,25262848,0
"kanzi.bitstream.DefaultOutputBitStream.writeBits(long, int)",874162,17816,8590375,211095
"kanzi.bitstream.DefaultOutputBitStream.pushCurrent()",738243,844488,3213793,5283283
"kanzi.entropy.ANSRangeEncoder.encodeHeader(int, int[ ], int[ ], int)",712830,18020,97656,1028
"kanzi.entropy.ANSRangeEncoder.updateFrequencies(int[ ][ ], int)",663864,21152,501,1028
"kanzi.bitstream.DefaultOutputBitStream.writeBits(byte[ ], int, int)",618169,878841,1264,1029
"kanzi.entropy.ANSRangeEncoder$Symbol.reset(int, int, int)",540472,15874,5070909,197858
"java.lang.Integer.numberOfTrailingZeros(int)",537807,0,6126419,0
"kanzi.Memory$BigEndian.writeLong64(byte[ ], int, long)",355752,368975,3213793,5283283
"kanzi.entropy.EntropyUtils.encodeAlphabet(kanzi.OutputBitStream, int[ ], int)",350783,4119,97656,1028
"kanzi.transform.TextCodec$TextCodec2.reset(int)",337503,30492,381,1
"kanzi.entropy.EntropyUtils$FreqSortData.compareTo(java.lang.Object)",302077,26083,1522029,166150
"kanzi.Memory$BigEndian.readLong64(byte[ ], int)",247302,397993,2252778,5266221
"kanzi.entropy.EntropyUtils.normalizeFrequencies(int[ ], int[ ], int, int)",234642,21187,97656,1028
"kanzi.transform.TextCodec$DictEntry.<init>(byte[ ], int, int, int, int)",227933,39947,2214912,524288
"kanzi.transform.TextCodec.isDelimiter(byte)",226539,1082185,-122,13861126
"java.util.Collections.sort(java.util.List)",219111,23125,2437,277
"kanzi.transform.TextCodec$TextCodec2.emitSymbols(byte[ ], int, byte[ ], int, int, int)",170479,462712,97282,4625539
"kanzi.transform.TextCodec.computeStats(byte[ ], int, int, int[ ], boolean)",152532,147014,381,1
"kanzi.entropy.EntropyUtils$FreqSortData.compareTo(kanzi.entropy.EntropyUtils$FreqSortData)",149999,12966,1522029,166150
