"Hot Spot","Self Time Difference (microseconds)","Self Time Base (microseconds)","Invocations Difference","Invocations Base"
"kanzi.entropy.TPAQPredictor.update(int)",383294831,0,489669552,0
"kanzi.entropy.BinaryEntropyEncoder.encodeByte(byte)",141313849,0,61208694,0
"kanzi.entropy.TPAQPredictor$Mixer.get(int, int, int, int, int, int, int, int)",135831836,0,489669552,0
"kanzi.entropy.BinaryEntropyEncoder.encodeBit(int, int)",124484704,0,489669552,0
"kanzi.Global.squash(int)",123169318,3011,489669948,3895
"kanzi.entropy.LogisticAdaptiveProbMap.get(int, int, int)",74883209,0,489669738,0
"kanzi.entropy.TPAQPredictor$Mixer.update(int)",63438586,0,489669552,0
"java.lang.Thread.yield()",61820154,0,90032248,0
"kanzi.Global.positiveOrNull(int)",53419231,0,470525996,0
"kanzi.entropy.TPAQPredictor.get()",53192756,0,489669552,0
"kanzi.entropy.TPAQPredictor.getMatchContextPred()",26131498,0,211266653,0
"kanzi.io.CompressedOutputStream$EncodingTask.encodeBlock(kanzi.SliceByteArray, kanzi.SliceByteArray, int, long, int, int)",24712379,32867,5,1
"kanzi.entropy.TPAQPredictor.createContext(int, int)",22962054,0,183626082,0
"kanzi.transform.TextCodec$TextCodec1.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",22116749,0,6,0
"kanzi.entropy.TPAQPredictor.findMatch()",15431440,0,61208694,0
"kanzi.transform.TextCodec.isText(byte)",10992380,15240674,-480048,100005616
"java.util.concurrent.atomic.AtomicInteger.get()",9773929,0,90032261,0
"kanzi.entropy.BinaryEntropyEncoder.encode(byte[ ], int, int)",8577766,0,6,0
"kanzi.entropy.TPAQPredictor.hash(int, int)",7350897,0,61208694,0
"kanzi.transform.TextCodec.isLowerCase(byte)",4532523,7055582,-480048,100005616
"kanzi.entropy.TPAQPredictor.<init>(java.util.Map)",2031746,0,6,0
"kanzi.transform.TextCodec$TextCodec1.emitWordIndex(byte[ ], int, int)",1484440,0,12452377,0
"kanzi.entropy.BinaryEntropyEncoder.flush()",1361003,0,5155074,0
"kanzi.transform.RLT.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",1073302,0,6,0
"kanzi.transform.TextCodec$TextCodec1.emitSymbols(byte[ ], int, byte[ ], int, int, int)",778778,0,4599440,0
"kanzi.transform.TextCodec.computeStats(byte[ ], int, int, int[ ], boolean)",752151,147014,5,1
"kanzi.Memory$BigEndian.writeInt32(byte[ ], int, int)",594841,0,5155074,0
"kanzi.transform.TextCodec.isDelimiter(byte)",573248,1082185,-2010,13861126
