"Hot Spot","Self Time Difference (microseconds)","Self Time Base (microseconds)","Invocations Difference","Invocations Base"
"java.lang.Thread.yield()",4939973,0,8998768,0
"kanzi.util.hash.XXHash32.hash(byte[ ], int, int)",4881941,0,763,0
"kanzi.transform.DivSufSort.ssInsertionSort(int, int, int, int)",2042185,2221062,1525814,1170187
"kanzi.entropy.ANSRangeEncoder.encodeChunk(byte[ ], int, int)",1958259,2831974,1028,1028
"kanzi.Memory$LittleEndian.readInt32(byte[ ], int)",1944548,0,25000000,0
"kanzi.transform.TextCodec.isText(byte)",1899557,15240674,98151,100005616
"kanzi.util.hash.XXHash32.round(int, int)",1866461,0,25000000,0
"kanzi.io.CompressedOutputStream$EncodingTask.encodeBlock(kanzi.SliceByteArray, kanzi.SliceByteArray, int, long, int, int)",1582881,32867,762,1
"kanzi.entropy.ANSRangeEncoder.encodeSymbol(int[ ], int, kanzi.entropy.ANSRangeEncoder$Symbol)",1457414,2462807,16769092,33678300
"kanzi.transform.TextCodec$TextCodec2.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",866630,13464763,762,1
"java.util.concurrent.atomic.AtomicInteger.get()",670202,0,9000549,0
"kanzi.transform.TextCodec.isLowerCase(byte)",665709,7055582,98151,100005616
"kanzi.transform.SBRT.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",645608,956931,762,1
"kanzi.transform.TextCodec$TextCodec2.reset(int)",562880,30492,762,1
"kanzi.bitstream.DefaultOutputBitStream.writeBits(byte[ ], int, int)",554132,878841,1790,1029
"kanzi.bitstream.DefaultOutputBitStream.pushCurrent()",466127,844488,2532181,5283283
"kanzi.transform.DivSufSort.sortTypeBstar(int[ ], int[ ], int)",424263,683166,762,1
"kanzi.transform.TextCodec$DictEntry.<init>(byte[ ], int, int, int, int)",396428,39947,4945920,524288
"kanzi.transform.DivSufSort.ssSort(int, int, int, int, int, int, int, boolean)",263181,6502,1465215,21149
"kanzi.Memory$BigEndian.writeLong64(byte[ ], int, long)",224741,368975,2532181,5283283
"kanzi.Memory$BigEndian.readLong64(byte[ ], int)",218061,397993,2513880,5266221
"kanzi.transform.DivSufSort$Stack.pop()",193690,404963,1963546,3947293
"kanzi.transform.DivSufSort.ssCompare(int, int, int)",185528,3320133,6321707,30272617
"kanzi.transform.DivSufSort.ssIlg(int)",146642,89948,1547625,879443
"kanzi.transform.ZRLT.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",102114,246319,762,1
"kanzi.Global.computeHistogramOrder0(byte[ ], int, int, int[ ], boolean)",99963,38273,1791,1028
"kanzi.transform.TextCodec.computeStats(byte[ ], int, int, int[ ], boolean)",95364,147014,762,1
"kanzi.entropy.EntropyUtils$FreqSortData.compareTo(java.lang.Object)",92676,26083,512804,166150
"java.util.Collections.sort(java.util.List)",69833,23125,578,277
"kanzi.transform.TextCodec$TextCodec2.emitSymbols(byte[ ], int, byte[ ], int, int, int)",65613,462712,125388,4625539
"kanzi.transform.DivSufSort.trIlg(int)",56123,287614,603285,2923260
"kanzi.entropy.EntropyUtils$FreqSortData.compareTo(kanzi.entropy.EntropyUtils$FreqSortData)",42929,12966,512804,166150
"kanzi.transform.TextCodec.isDelimiter(byte)",42523,1082185,-226,13861126
"kanzi.transform.DivSufSort.trIntroSort(int, int, int, int, kanzi.transform.DivSufSort$TRBudget)",41835,1403889,900979,1382349
"kanzi.entropy.EntropyUtils.normalizeFrequencies(int[ ], int[ ], int, int)",32518,21187,1028,1028
"kanzi.entropy.ANSRangeEncoder.updateFrequencies(int[ ][ ], int)",27340,21152,1028,1028
"kanzi.transform.DivSufSort.<init>()",25720,0,763,0
"java.util.concurrent.ThreadPoolExecutor$Worker.run()",22694,0,3,0
"kanzi.transform.DivSufSort.trSort(int, int)",21443,232047,762,1
"kanzi.Global.computeFirstOrderEntropy1024(int, int[ ])",15815,0,763,0
"kanzi.transform.DivSufSort$StackElement.<init>(kanzi.transform.DivSufSort$1)",15685,0,85456,0
"kanzi.entropy.ANSRangeEncoder$Symbol.<init>()",15532,0,195328,0
"kanzi.Global.log2_1024(int)",14243,0,132470,0
"java.util.concurrent.ExecutorService.invokeAll(java.util.Collection)",13154,0,254,0
"kanzi.transform.DivSufSort.ssPivot(int, int, int, int)",13009,197945,128423,895009
"kanzi.transform.DivSufSort$Stack.<init>(int)",10266,0,2289,0
"kanzi.transform.DivSufSort.reset()",9491,0,763,0
"kanzi.transform.DivSufSort$StackElement.<init>()",6914,0,85456,0
"kanzi.transform.Sequence.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",4889,0,763,0
"kanzi.transform.BWTBlockCodec.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",4349,0,763,0
"java.lang.Integer.numberOfLeadingZeros(int)",4262,0,46297,0
"kanzi.entropy.ANSRangeEncoder.<init>(kanzi.OutputBitStream, int, java.util.Map)",3661,0,763,0
"java.util.HashMap.<init>(java.util.Map)",3296,0,763,0
"kanzi.transform.DivSufSort$TRBudget.check(int)",2360,109845,24289,1121148
"kanzi.transform.DivSufSort.ssMedian5(int, int, int, int, int, int, int)",-2664,63508,-28198,447834
"kanzi.transform.DivSufSort.ssMedian3(int, int, int, int, int)",-4459,73526,64440,543208
"kanzi.transform.DivSufSort.computeBWT(byte[ ], byte[ ], int[ ], int, int, int, int[ ], int)",-8676,84152,762,1
"kanzi.transform.BWT.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",-30722,74951,762,1
"kanzi.transform.DivSufSort.trMedian3(int[ ], int, int, int, int)",-33364,44027,-232090,335626
"kanzi.transform.DivSufSort.ssPartition(int, int, int, int)",-39991,98096,-84693,437100
"kanzi.transform.DivSufSort$Stack.push(int, int, int, int, int)",-40020,243889,-398322,2539457
"kanzi.io.CompressedOutputStream.<init>(kanzi.OutputBitStream, java.util.Map)",-40146,43035,0,1
"kanzi.transform.DivSufSort.trPivot(int[ ], int, int, int)",-80302,111359,-393588,535018
"kanzi.transform.DivSufSort.trInsertionSort(int, int, int)",-92176,600885,552698,2977117
"kanzi.transform.TextCodec$TextCodec2.emitWordIndex(byte[ ], int, int, int)",-274095,1039165,-3061340,12697965
"kanzi.transform.TextCodec.sameWords(byte[ ], int, byte[ ], int, int)",-343366,1350314,-3061340,12697965
"kanzi.transform.DivSufSort.ssMergeBackward(int, int, int, int, int, int)",-934500,934500,-2169,2169
"kanzi.transform.DivSufSort.constructBWT(int[ ], int[ ], int, int, int[ ], int)",-975489,1683686,762,1
"kanzi.transform.DivSufSort.trPartition(int, int, int, int, int)",-1096381,1290470,-393514,535262
"kanzi.transform.DivSufSort.swapInSA(int, int)",-2621957,4841531,-36549809,62866167
"kanzi.transform.DivSufSort.ssMultiKeyIntroSort(int, int, int, int)",-3454043,7787177,1463052,23318
