"Hot Spot","Self Time Difference (microseconds)","Self Time Base (microseconds)","Invocations Difference","Invocations Base"
"kanzi.entropy.FPAQEncoder.encode(byte[ ], int, int)",67392932,0,96,0
"kanzi.entropy.FPAQEncoder.encodeBit(int, int)",55677254,0,361897704,0
"kanzi.transform.TextCodec$TextCodec1.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",29615313,0,96,0
"kanzi.transform.TextCodec.isText(byte)",19625034,15240674,12240,100005616
"java.lang.Thread.yield()",17056760,0,19447331,0
"kanzi.util.hash.XXHash32.hash(byte[ ], int, int)",9756497,0,96,0
"kanzi.transform.TextCodec.isLowerCase(byte)",9084828,7055582,12240,100005616
"kanzi.transform.DivSufSort.ssMultiKeyIntroSort(int, int, int, int)",7662549,7787177,229967,23318
"kanzi.io.CompressedOutputStream$EncodingTask.encodeBlock(kanzi.SliceByteArray, kanzi.SliceByteArray, int, long, int, int)",5696912,32867,95,1
"kanzi.transform.DivSufSort.ssInsertionSort(int, int, int, int)",5411634,2221062,591821,1170187
"kanzi.transform.DivSufSort.swapInSA(int, int)",4034694,4841531,-11031920,62866167
"kanzi.Memory$LittleEndian.readInt32(byte[ ], int)",3943626,0,25000000,0
"kanzi.util.hash.XXHash32.round(int, int)",3831890,0,25000000,0
"kanzi.transform.SRT.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",3725819,0,96,0
"kanzi.transform.DivSufSort.ssCompare(int, int, int)",3106232,3320133,2992035,30272617
"kanzi.entropy.FPAQEncoder.flush()",2382879,0,6767723,0
"java.util.concurrent.atomic.AtomicInteger.get()",2355287,0,19447535,0
"kanzi.transform.TextCodec$TextCodec1.emitWordIndex(byte[ ], int, int)",1896872,0,11444492,0
"kanzi.transform.DivSufSort.trIntroSort(int, int, int, int, kanzi.transform.DivSufSort$TRBudget)",1825808,1403889,743222,1382349
"kanzi.transform.TextCodec.isDelimiter(byte)",1360888,1082185,-36,13861126
"kanzi.transform.TextCodec$TextCodec1.emitSymbols(byte[ ], int, byte[ ], int, int, int)",1047835,0,4700966,0
"kanzi.transform.DivSufSort.sortTypeBstar(int[ ], int[ ], int)",956207,683166,95,1
"kanzi.Memory$BigEndian.writeInt32(byte[ ], int, int)",948943,0,6767723,0
