"Hot Spot","Self Time Difference (microseconds)","Self Time Base (microseconds)","Invocations Difference","Invocations Base"
"kanzi.transform.LZCodec$LZXCodec.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",26034397,0,3052,0
"kanzi.transform.LZCodec$LZXCodec.hash(byte[ ], int)",19755849,0,71345477,0
"java.lang.Thread.yield()",16882960,0,27653022,0
"kanzi.transform.TextCodec.isText(byte)",12436337,15240674,288657,100005616
"kanzi.Memory$LittleEndian.readLong64(byte[ ], int)",8849390,0,71345477,0
"kanzi.transform.TextCodec$TextCodec2.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",8811863,13464763,3051,1
"kanzi.util.hash.XXHash32.hash(byte[ ], int, int)",7501468,0,3052,0
"java.lang.Math.max(int, int)",6400313,0,47202316,0
"kanzi.io.CompressedOutputStream$EncodingTask.encodeBlock(kanzi.SliceByteArray, kanzi.SliceByteArray, int, long, int, int)",5787501,32867,3051,1
"kanzi.transform.TextCodec.isLowerCase(byte)",5662620,7055582,288657,100005616
"kanzi.transform.TextCodec$TextCodec2.reset(int)",3553593,30492,3048,1
"kanzi.Memory$LittleEndian.readInt32(byte[ ], int)",3041389,0,25000000,0
"kanzi.util.hash.XXHash32.round(int, int)",2905976,0,25000000,0
"kanzi.transform.TextCodec$DictEntry.<init>(byte[ ], int, int, int, int)",2709835,39947,21331968,524288
"kanzi.bitstream.DefaultOutputBitStream.writeBits(long, int)",2609463,17816,14481212,211095
"java.util.concurrent.atomic.AtomicInteger.get()",2314046,0,27659635,0
"kanzi.transform.LZCodec$LZXCodec.findMatch(byte[ ], int, int, int)",2219230,0,4541043,0
"kanzi.entropy.HuffmanEncoder.encode(byte[ ], int, int)",2197040,0,3052,0
"kanzi.bitstream.DefaultOutputBitStream.pushCurrent()",1794606,844488,5181466,5283283
"kanzi.transform.LZCodec.differentInts(byte[ ], int, int)",1722502,0,12920913,0
"kanzi.transform.LZCodec$LZXCodec.emitLiterals(byte[ ], int, byte[ ], int, int)",1326807,0,2305600,0
"java.lang.Math.min(int, int)",986767,0,7245843,0
"kanzi.Memory$BigEndian.writeLong64(byte[ ], int, long)",840671,368975,5181466,5283283
"kanzi.transform.LZCodec$LZXCodec.arrayChunkCopy(byte[ ], int, byte[ ], int)",837376,0,6711857,0
"kanzi.transform.TextCodec.isDelimiter(byte)",592236,1082185,-18460,13861126
