"Hot Spot","Self Time Difference (microseconds)","Self Time Base (microseconds)","Invocations Difference","Invocations Base"
"kanzi.transform.ROLZCodec$ROLZCodec1.findMatch(kanzi.SliceByteArray, int)",43408532,0,47703086,0
"java.lang.Thread.yield()",38536112,0,47837586,0
"kanzi.transform.TextCodec.isText(byte)",21608327,15240674,196462,100005616
"kanzi.transform.TextCodec$TextCodec2.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",16424841,13464763,1525,1
"kanzi.transform.ROLZCodec.hash(byte[ ], int)",16323216,0,47703086,0
"kanzi.transform.ROLZCodec.getKey(byte[ ], int)",16143491,0,47703086,0
"kanzi.io.CompressedOutputStream$EncodingTask.encodeBlock(kanzi.SliceByteArray, kanzi.SliceByteArray, int, long, int, int)",14916684,32867,1525,1
"kanzi.Memory$LittleEndian.readInt32(byte[ ], int)",13383037,0,92553534,0
"kanzi.transform.ROLZCodec$ROLZCodec1.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",10170974,0,1526,0
"kanzi.transform.TextCodec.isLowerCase(byte)",9845428,7055582,196462,100005616
"kanzi.util.hash.XXHash32.hash(byte[ ], int, int)",8758667,0,1526,0
"kanzi.Memory$LittleEndian.readInt16(byte[ ], int)",7265760,0,47703086,0
"java.lang.Math.min(int, int)",7036185,0,47726169,0
"kanzi.entropy.ANSRangeEncoder.encodeChunk(byte[ ], int, int)",6386253,2831974,5077,1028
"java.util.concurrent.atomic.AtomicInteger.get()",5485575,0,47840829,0
"kanzi.entropy.ANSRangeEncoder.encodeSymbol(int[ ], int, kanzi.entropy.ANSRangeEncoder$Symbol)",5458690,2462807,19144036,33678300
"kanzi.util.hash.XXHash32.round(int, int)",3569637,0,25000000,0
"kanzi.transform.ROLZCodec$ROLZCodec1.<init>(int, java.util.Map)",2583819,0,1526,0
"kanzi.transform.TextCodec$TextCodec2.reset(int)",2309679,30492,1525,1
"kanzi.bitstream.DefaultOutputBitStream.writeBits(byte[ ], int, int)",1987514,878841,8128,1029
"kanzi.bitstream.DefaultOutputBitStream.pushCurrent()",1829383,844488,4006224,5283283
"kanzi.transform.TextCodec$DictEntry.<init>(byte[ ], int, int, int, int)",1747921,39947,10415104,524288
"kanzi.transform.TextCodec.isDelimiter(byte)",1395257,1082185,-439,13861126
"kanzi.Memory$BigEndian.writeLong64(byte[ ], int, long)",890934,368975,4006224,5283283
"kanzi.Memory$BigEndian.readLong64(byte[ ], int)",851801,397993,3921314,5266221
"java.lang.Integer.numberOfTrailingZeros(int)",817293,0,5499210,0
"kanzi.transform.TextCodec$TextCodec2.emitSymbols(byte[ ], int, byte[ ], int, int, int)",597531,462712,139178,4625539
"kanzi.transform.TextCodec.computeStats(byte[ ], int, int, int[ ], boolean)",589056,147014,1525,1
"kanzi.entropy.EntropyUtils$FreqSortData.compareTo(java.lang.Object)",548667,26083,1538275,166150
"kanzi.transform.TextCodec.sameWords(byte[ ], int, byte[ ], int, int)",534744,1350314,-3187806,12697965
"kanzi.transform.TextCodec$TextCodec2.emitWordIndex(byte[ ], int, int, int)",464365,1039165,-3187806,12697965
"java.util.Collections.sort(java.util.List)",437195,23125,2034,277
"kanzi.entropy.ANSRangeEncoder.encode(byte[ ], int, int)",339869,1390,6103,1
"java.lang.System.arraycopy(java.lang.Object, int, java.lang.Object, int, int)",270771,15822,891052,1818
"kanzi.entropy.EntropyUtils$FreqSortData.compareTo(kanzi.entropy.EntropyUtils$FreqSortData)",259399,12966,1538275,166150
"kanzi.entropy.ANSRangeEncoder$Symbol.<init>()",238649,0,1562624,0
"kanzi.bitstream.DefaultOutputBitStream.writeBits(long, int)",166046,17816,872983,211095
"kanzi.entropy.EntropyUtils.normalizeFrequencies(int[ ], int[ ], int, int)",151924,21187,5077,1028
"java.util.concurrent.ThreadPoolExecutor$Worker.run()",135900,0,8,0
"kanzi.transform.ROLZCodec$ROLZCodec1.emitLength(kanzi.SliceByteArray, int)",116022,0,698881,0
"java.io.PrintStream.println(java.lang.String)",102703,0,1550,0
"kanzi.Global.computeHistogramOrder0(byte[ ], int, int, int[ ], boolean)",56165,38273,5077,1028
"kanzi.app.InfoPrinter.processEvent(kanzi.Event)",43992,0,6106,0
"java.util.Map.put(java.lang.Object, java.lang.Object)",22827,0,9180,0
"kanzi.bitstream.DefaultOutputBitStream.isClosed()",19284,0,16933,0
"java.lang.String.toUpperCase()",18828,0,1537,0
