"Hot Spot","Self Time Difference (microseconds)","Self Time Base (microseconds)","Invocations Difference","Invocations Base"
"kanzi.util.hash.XXHash32.hash(byte[ ], int, int)",4736294,0,6104,0
"java.lang.Thread.yield()",3973687,0,7244611,0
"kanzi.Memory$LittleEndian.readInt32(byte[ ], int)",1951523,0,25000000,0
"kanzi.util.hash.XXHash32.round(int, int)",1909463,0,25000000,0
"kanzi.io.CompressedOutputStream$EncodingTask.encodeBlock(kanzi.SliceByteArray, kanzi.SliceByteArray, int, long, int, int)",1328584,32867,6103,1
"kanzi.bitstream.DefaultOutputBitStream.writeBits(byte[ ], int, int)",1075394,878841,11179,1029
"kanzi.bitstream.DefaultOutputBitStream.pushCurrent()",902578,844488,5669781,5283283
"java.util.concurrent.atomic.AtomicInteger.get()",550121,0,7258854,0
"kanzi.Memory$BigEndian.writeLong64(byte[ ], int, long)",444461,368975,5669781,5283283
"kanzi.Memory$BigEndian.readLong64(byte[ ], int)",419628,397993,5673203,5266221
"java.io.OutputStream.close()",138629,32813,0,1
"java.util.concurrent.ThreadPoolExecutor$Worker.run()",75724,0,3,0
"java.io.OutputStream.write(byte[ ], int, int)",50641,14262,11129,1460
"kanzi.bitstream.DefaultOutputBitStream.<init>(java.io.OutputStream, int)",33918,0,6105,0
"java.util.concurrent.ExecutorService.invokeAll(java.util.Collection)",30958,0,2035,0
"kanzi.app.InfoPrinter.processEvent(kanzi.Event)",27979,0,24418,0
"kanzi.io.CompressedOutputStream.processBlock()",18420,4846,2034,1
"kanzi.io.CompressedOutputStream$EncodingTask.call()",13520,0,12208,0
"java.util.HashMap.<init>(java.util.Map)",11080,0,6104,0
"java.io.ByteArrayOutputStream.<init>(int)",9460,31715,6103,1
"java.util.Map.put(java.lang.Object, java.lang.Object)",7904,0,24440,0
"kanzi.Event.<init>(kanzi.Event$Type, int, long, int, boolean)",7722,0,24418,0
"java.lang.Integer.valueOf(int)",6969,0,42737,0
"kanzi.io.CompressedOutputStream.notifyListeners(kanzi.Listener[ ], kanzi.Event)",6821,0,24416,0
"java.io.InputStream.read(byte[ ], int, int)",6467,17930,0,1527
"kanzi.Event.<init>(kanzi.Event$Type, int, long, int, boolean, long)",6082,0,24418,0
"kanzi.Event.getType()",5559,0,61050,0
"java.lang.System.nanoTime()",4840,0,24422,0
"kanzi.bitstream.DefaultOutputBitStream.isClosed()",4306,0,30902,0
"kanzi.transform.Sequence.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",4102,0,6104,0
"java.util.Map.remove(java.lang.Object)",3892,0,6114,0
"kanzi.io.CompressedOutputStream$EncodingTask._get_skipBlocks(java.util.Map)",3710,0,6104,0
"kanzi.bitstream.DefaultOutputBitStream.close()",3591,0,6105,0
"kanzi.Event.getId()",3388,0,24418,0
"kanzi.Global.log2(int)",3272,0,12208,0
"kanzi.transform.Sequence.getMaxEncodedLength(int)",3191,0,12208,0
"kanzi.Event.getTime()",2888,0,24416,0
"kanzi.entropy.NullEntropyEncoder.encode(byte[ ], int, int)",2350,0,6104,0
"java.lang.System.arraycopy(java.lang.Object, int, java.lang.Object, int, int)",2209,15822,23457,1818
"java.util.Map.get(java.lang.Object)",2180,0,12217,0
"kanzi.transform.NullTransform.doCopy(kanzi.SliceByteArray, kanzi.SliceByteArray)",2174,0,6104,0
"java.lang.Math.min(int, int)",2005,0,14244,0
"java.util.Map.getOrDefault(java.lang.Object, java.lang.Object)",1979,0,6106,0
"kanzi.Event.getSize()",1885,0,18312,0
"kanzi.io.CompressedOutputStream$CustomByteArrayOutputStream.<init>(byte[ ], int)",1751,0,6104,0
"java.lang.Math.min(long, long)",1635,0,12208,0
"java.lang.Integer.numberOfLeadingZeros(int)",1551,0,12208,0
"kanzi.transform.NullTransform.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",1527,0,6104,0
"java.util.concurrent.atomic.AtomicBoolean.getAndSet(boolean)",1321,0,2036,0
"kanzi.transform.NullTransform.getMaxEncodedLength(int)",1225,0,12208,0
"java.util.Iterator.hasNext()",1220,0,8144,0
"java.lang.StringBuilder.<init>()",1150,0,6127,0
"java.util.List.add(java.lang.Object)",1108,0,6107,0
"kanzi.entropy.NullEntropyEncoder.<init>(kanzi.OutputBitStream)",1086,0,6104,0
"java.io.PrintStream.println(java.lang.String)",1057,0,23,0
"java.util.List.toArray(java.lang.Object[ ])",1056,0,2037,0
