"Hot Spot","Self Time Difference (microseconds)","Self Time Base (microseconds)","Invocations Difference","Invocations Base"
"kanzi.transform.ROLZCodec$ROLZEncoder.encode9Bits(int)",36988348,0,36515491,0
"java.lang.Thread.yield()",34703485,0,65671913,0
"kanzi.transform.ROLZCodec$ROLZEncoder.encodeBit(int)",32945876,0,352813444,0
"kanzi.transform.ROLZCodec$ROLZCodec2.findMatch(kanzi.SliceByteArray, int)",24227310,0,36515203,0
"kanzi.transform.ROLZCodec$ROLZCodec2.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",13440074,0,48,0
"kanzi.io.CompressedOutputStream$EncodingTask.encodeBlock(kanzi.SliceByteArray, kanzi.SliceByteArray, int, long, int, int)",10298098,32867,47,1
"kanzi.transform.ROLZCodec.hash(byte[ ], int)",7220851,0,36515203,0
"kanzi.transform.ROLZCodec.getKey(byte[ ], int)",7006930,0,36515203,0
"kanzi.Memory$LittleEndian.readInt32(byte[ ], int)",5216529,0,59898491,0
"kanzi.transform.TextCodec.isText(byte)",5087219,15240674,6053,100005616
"java.util.concurrent.atomic.AtomicInteger.get()",4527970,0,65672021,0
"kanzi.transform.TextCodec$TextCodec2.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",3962207,13464763,47,1
"kanzi.transform.ROLZCodec$ROLZEncoder.setContext(byte)",3548278,0,41350248,0
"kanzi.Memory$LittleEndian.readInt16(byte[ ], int)",3094339,0,36515203,0
"java.lang.Math.min(int, int)",3080623,0,36516934,0
"kanzi.transform.ROLZCodec$ROLZEncoder.encodeBits(int, int)",2911959,0,4834805,0
"kanzi.transform.TextCodec.isLowerCase(byte)",2247309,7055582,6053,100005616
"kanzi.transform.ROLZCodec$ROLZEncoder.setMode(int)",940978,0,9669706,0
"kanzi.Memory$BigEndian.writeInt32(byte[ ], int, int)",620323,0,7247271,0
"java.lang.Integer.numberOfTrailingZeros(int)",599959,0,6641991,0
"kanzi.transform.TextCodec.isDelimiter(byte)",387419,1082185,-20,13861126
"kanzi.transform.TextCodec.computeStats(byte[ ], int, int, int[ ], boolean)",254262,147014,47,1
"kanzi.transform.TextCodec$DictEntry.<init>(byte[ ], int, int, int, int)",150206,39947,1000448,524288
"kanzi.transform.TextCodec$TextCodec2.emitSymbols(byte[ ], int, byte[ ], int, int, int)",128917,462712,42355,4625539
"kanzi.transform.ROLZCodec$ROLZCodec2.<init>(int, java.util.Map)",104800,0,48,0
"kanzi.transform.TextCodec$TextCodec2.reset(int)",98375,30492,47,1
"kanzi.transform.TextCodec$TextCodec2.emitWordIndex(byte[ ], int, int, int)",84710,1039165,-1190571,12697965
"kanzi.transform.TextCodec.sameWords(byte[ ], int, byte[ ], int, int)",10649,1350314,-1190571,12697965
"kanzi.transform.ROLZCodec$ROLZEncoder.reset()",7919,0,48,0
"java.io.PrintStream.println(java.lang.String)",7405,0,216,0
"java.io.PrintStream.println(java.lang.Object)",6236,0,50,0
"kanzi.transform.Sequence.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",4133,0,48,0
"java.lang.String.contains(java.lang.CharSequence)",4095,0,48,0
"kanzi.transform.ROLZCodec$ROLZEncoder.<init>(int, int, kanzi.SliceByteArray)",3139,0,48,0
"java.util.concurrent.ExecutorService.invokeAll(java.util.Collection)",3137,0,12,0
"java.util.concurrent.ThreadPoolExecutor$Worker.run()",2243,0,4,0
"kanzi.app.InfoPrinter.processEvent(kanzi.Event)",2117,0,194,0
"kanzi.transform.ROLZCodec.<init>(java.util.Map)",1952,0,48,0
"java.util.Map.put(java.lang.Object, java.lang.Object)",1225,0,311,0
"kanzi.Event.toString()",848,0,194,0
"kanzi.app.InfoPrinter.<init>(int, kanzi.app.InfoPrinter$Type, java.io.PrintStream)",804,0,1,0
"java.nio.file.Files.isRegularFile(java.nio.file.Path, java.nio.file.LinkOption[ ])",708,0,2,0
"kanzi.app.Kanzi.processCommandLine(java.lang.String[ ], java.util.Map)",696,0,1,0
"java.lang.StringBuilder.append(long)",685,0,391,0
"kanzi.transform.TextCodec.isUpperCase(byte)",572,0,5487,0
"java.util.Map.getOrDefault(java.lang.Object, java.lang.Object)",570,0,338,0
"java.lang.Long.valueOf(long)",545,0,434,0
"kanzi.Global.positiveOrNull(int)",515,0,3895,0
"java.util.HashMap.<init>(java.util.Map)",494,0,48,0
"kanzi.transform.TextCodec.<clinit>()",462,0,1,0
"java.util.Map.remove(java.lang.Object)",409,0,58,0
"java.lang.StringBuilder.append(java.lang.String)",390,0,1309,0
"java.lang.String.equals(java.lang.Object)",370,0,376,0
"java.lang.String.split(java.lang.String)",364,0,3,0
"java.lang.Integer.valueOf(int)",360,0,489,0
"kanzi.transform.Sequence.getMaxEncodedLength(int)",348,0,96,0
"kanzi.Event.<init>(kanzi.Event$Type, int, long, int, boolean)",308,0,194,0
"kanzi.io.CompressedOutputStream.notifyListeners(kanzi.Listener[ ], kanzi.Event)",307,0,192,0
"java.lang.Character.valueOf(char)",306,0,1,0
"java.lang.StringBuilder.append(int)",284,0,196,0
"java.util.Map.get(java.lang.Object)",265,0,153,0
