"Hot Spot","Self Time Difference (microseconds)","Self Time Base (microseconds)","Invocations Difference","Invocations Base"
"kanzi.transform.TextCodec.isText(byte)",12196421,15240674,288657,100005616
"java.lang.Thread.yield()",10629799,0,16266024,0
"kanzi.transform.TextCodec$TextCodec2.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",9559273,13464763,3051,1
"kanzi.util.hash.XXHash32.hash(byte[ ], int, int)",7490020,0,3052,0
"kanzi.entropy.ANSRangeEncoder.encodeChunk(byte[ ], int, int)",5460463,2831974,2024,1028
"kanzi.transform.TextCodec.isLowerCase(byte)",5035439,7055582,288657,100005616
"kanzi.transform.DivSufSort.ssInsertionSort(int, int, int, int)",4776460,2221062,1891005,1170187
"kanzi.entropy.ANSRangeEncoder.encodeSymbol(int[ ], int, kanzi.entropy.ANSRangeEncoder$Symbol)",4337828,2462807,20584344,33678300
"kanzi.io.CompressedOutputStream$EncodingTask.encodeBlock(kanzi.SliceByteArray, kanzi.SliceByteArray, int, long, int, int)",3998897,32867,3051,1
"kanzi.transform.TextCodec$TextCodec2.reset(int)",3547584,30492,3048,1
"kanzi.Memory$LittleEndian.readInt32(byte[ ], int)",2976415,0,25000000,0
"kanzi.util.hash.XXHash32.round(int, int)",2862431,0,25000000,0
"kanzi.transform.TextCodec$DictEntry.<init>(byte[ ], int, int, int, int)",2645826,39947,21331968,524288
"kanzi.transform.DivSufSort.ssCompare(int, int, int)",2393292,3320133,7885385,30272617
"kanzi.transform.SBRT.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",1762230,956931,3051,1
"kanzi.transform.DivSufSort.sortTypeBstar(int[ ], int[ ], int)",1663717,683166,3051,1
"java.util.concurrent.atomic.AtomicInteger.get()",1574581,0,16272637,0
"kanzi.bitstream.DefaultOutputBitStream.writeBits(byte[ ], int, int)",1509683,878841,5075,1029
"kanzi.bitstream.DefaultOutputBitStream.pushCurrent()",1349487,844488,3274065,5283283
"kanzi.transform.TextCodec.isDelimiter(byte)",775269,1082185,-18460,13861126
"kanzi.Memory$BigEndian.writeLong64(byte[ ], int, long)",651982,368975,3274065,5283283
"kanzi.transform.DivSufSort.ssSort(int, int, int, int, int, int, int, boolean)",598525,6502,2097908,21149
"kanzi.Memory$BigEndian.readLong64(byte[ ], int)",585459,397993,3231797,5266221
"kanzi.transform.DivSufSort.trIntroSort(int, int, int, int, kanzi.transform.DivSufSort$TRBudget)",568956,1403889,785884,1382349
"kanzi.transform.TextCodec.computeStats(byte[ ], int, int, int[ ], boolean)",463496,147014,3051,1
"kanzi.transform.DivSufSort$Stack.pop()",461494,404963,1906259,3947293
"kanzi.transform.TextCodec$TextCodec2.emitSymbols(byte[ ], int, byte[ ], int, int, int)",382354,462712,125779,4625539
"kanzi.transform.DivSufSort.ssIlg(int)",313697,89948,1945757,879443
"kanzi.transform.ZRLT.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",280906,246319,3051,1
"kanzi.transform.DivSufSort.trIlg(int)",205235,287614,227742,2923260
"kanzi.entropy.ANSRangeEncoder.encode(byte[ ], int, int)",166401,1390,3051,1
"kanzi.transform.DivSufSort.trSort(int, int)",162229,232047,3051,1
"kanzi.Global.computeHistogramOrder0(byte[ ], int, int, int[ ], boolean)",144832,38273,5076,1028
"kanzi.transform.DivSufSort.<init>()",124525,0,3052,0
"kanzi.entropy.ANSRangeEncoder.encodeHeader(int, int[ ], int[ ], int)",123391,18020,2024,1028
"kanzi.transform.DivSufSort$StackElement.<init>(kanzi.transform.DivSufSort$1)",106521,0,341824,0
"kanzi.entropy.ANSRangeEncoder.updateFrequencies(int[ ][ ], int)",100629,21152,2024,1028
"kanzi.bitstream.DefaultOutputBitStream.writeBits(long, int)",98074,17816,658053,211095
"kanzi.entropy.ANSRangeEncoder$Symbol.<init>()",94139,0,781312,0
"kanzi.transform.DivSufSort.computeBWT(byte[ ], byte[ ], int[ ], int, int, int, int[ ], int)",86770,84152,3051,1
"kanzi.transform.TextCodec$TextCodec2.emitWordIndex(byte[ ], int, int, int)",83664,1039165,-3370093,12697965
"kanzi.transform.TransformFactory.newFunctionToken(java.util.Map, int)",81940,3779,12204,4
"kanzi.entropy.ANSRangeEncoder$Symbol.reset(int, int, int)",77029,15874,504278,197858
"kanzi.Global.computeFirstOrderEntropy1024(int, int[ ])",70533,0,3052,0
"java.util.concurrent.ThreadPoolExecutor$Worker.run()",66008,0,6,0
"kanzi.transform.DivSufSort$Stack.<init>(int)",60881,0,9156,0
"kanzi.Global.log2_1024(int)",60639,0,407357,0
"kanzi.transform.DivSufSort$StackElement.<init>()",50736,0,341824,0
"kanzi.transform.Sequence.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",48808,0,3052,0
"kanzi.transform.DivSufSort.ssPivot(int, int, int, int)",48366,197945,-130093,895009
"kanzi.transform.DivSufSort.reset()",43422,0,3052,0
"kanzi.bitstream.DefaultOutputBitStream.<init>(java.io.OutputStream, int)",39914,0,3053,0
"kanzi.transform.BWTBlockCodec.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",27751,0,3052,0
"kanzi.transform.DivSufSort$TRBudget.check(int)",21461,109845,-197898,1121148
"java.util.concurrent.ExecutorService.invokeAll(java.util.Collection)",21207,0,509,0
"java.lang.Integer.numberOfLeadingZeros(int)",16683,0,96534,0
"kanzi.transform.Sequence.getMaxEncodedLength(int)",16636,0,6104,0
"kanzi.transform.DivSufSort.ssMedian3(int, int, int, int, int)",9655,73526,-42252,543208
"java.util.Map.getOrDefault(java.lang.Object, java.lang.Object)",8617,0,18314,0
"kanzi.entropy.ANSRangeEncoder.<init>(kanzi.OutputBitStream, int, java.util.Map)",8575,0,3052,0
"java.lang.Integer.valueOf(int)",7150,0,21373,0
"java.util.Map.put(java.lang.Object, java.lang.Object)",6378,0,18334,0
"kanzi.transform.BWT.getPrimaryIndex(int)",6070,0,48832,0
"kanzi.transform.DivSufSort.trInsertionSort(int, int, int)",5908,600885,169219,2977117
"kanzi.Global.log2(int)",5398,0,12205,0
"java.util.HashMap.<init>(java.util.Map)",4963,0,3052,0
"kanzi.transform.SBRT.<init>(java.util.Map)",4870,0,3052,0
"kanzi.transform.BWT.<init>(java.util.Map)",4519,0,3052,0
"kanzi.transform.DivSufSort.ssMedian5(int, int, int, int, int, int, int)",-12675,63508,-182788,447834
"kanzi.transform.BWT.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",-21250,74951,3051,1
"kanzi.transform.DivSufSort$Stack.push(int, int, int, int, int)",-23402,243889,-973195,2539457
"kanzi.transform.TextCodec.sameWords(byte[ ], int, byte[ ], int, int)",-24590,1350314,-3370091,12697965
"kanzi.transform.DivSufSort.trMedian3(int[ ], int, int, int, int)",-33045,44027,-275426,335626
"kanzi.io.CompressedOutputStream.<init>(kanzi.OutputBitStream, java.util.Map)",-43035,43035,-1,1
"kanzi.transform.DivSufSort.ssPartition(int, int, int, int)",-52941,98096,-239971,437100
