"Hot Spot","Self Time Difference (microseconds)","Self Time Base (microseconds)","Invocations Difference","Invocations Base"
"kanzi.entropy.FPAQEncoder.encode(byte[ ], int, int)",23480378,0,3,0
"kanzi.entropy.FPAQEncoder.encodeBit(int, int)",20630389,0,305686824,0
"kanzi.transform.TextCodec$TextCodec1.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",12815237,0,3,0
"kanzi.util.hash.XXHash32.hash(byte[ ], int, int)",4277869,0,3,0
"java.lang.Thread.yield()",1858393,0,3527379,0
"kanzi.Memory$LittleEndian.readInt32(byte[ ], int)",1745836,0,25000000,0
"kanzi.util.hash.XXHash32.round(int, int)",1677941,0,25000000,0
"kanzi.transform.SRT.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",1549345,0,3,0
"kanzi.transform.DivSufSort.ssMultiKeyIntroSort(int, int, int, int)",1237006,7787177,-186,23318
"kanzi.transform.DivSufSort.swapInSA(int, int)",941473,4841531,12643412,62866167
"kanzi.transform.TextCodec$TextCodec1.emitWordIndex(byte[ ], int, int)",867368,0,12572789,0
"kanzi.entropy.FPAQEncoder.flush()",822290,0,5610560,0
"kanzi.io.CompressedOutputStream$EncodingTask.encodeBlock(kanzi.SliceByteArray, kanzi.SliceByteArray, int, long, int, int)",604927,32867,2,1
"kanzi.transform.DivSufSort.ssCompare(int, int, int)",550416,3320133,4625683,30272617
"kanzi.transform.DivSufSort.constructBWT(int[ ], int[ ], int, int, int[ ], int)",541201,1683686,2,1
"kanzi.transform.TextCodec$TextCodec1.emitSymbols(byte[ ], int, byte[ ], int, int, int)",410686,0,4605380,0
"kanzi.Memory$BigEndian.writeInt32(byte[ ], int, int)",369594,0,5610560,0
"kanzi.transform.DivSufSort.trIntroSort(int, int, int, int, kanzi.transform.DivSufSort$TRBudget)",363323,1403889,172660,1382349
"kanzi.transform.DivSufSort.ssMergeBackward(int, int, int, int, int, int)",352062,934500,543,2169
"kanzi.transform.BWT.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",334438,74951,2,1
"kanzi.transform.DivSufSort.sortTypeBstar(int[ ], int[ ], int)",241441,683166,2,1
"java.util.concurrent.atomic.AtomicInteger.get()",230682,0,3527386,0
"kanzi.transform.ZRLT.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",177045,246319,2,1
"kanzi.transform.DivSufSort.trPartition(int, int, int, int, int)",145575,1290470,101133,535262
"kanzi.transform.DivSufSort.trInsertionSort(int, int, int)",100280,600885,536310,2977117
"kanzi.transform.TextCodec$TextCodec1.reset(int)",91174,0,3,0
"kanzi.transform.TextCodec.computeStats(byte[ ], int, int, int[ ], boolean)",69353,147014,2,1
"kanzi.Global.computeHistogramOrder0(byte[ ], int, int, int[ ], boolean)",59631,38273,-1025,1028
"kanzi.transform.DivSufSort.ssInsertionSort(int, int, int, int)",52864,2221062,24957,1170187
"kanzi.transform.TextCodec$DictEntry.<init>(byte[ ], int, int, int, int)",34731,39947,260096,524288
"kanzi.transform.DivSufSort.trSort(int, int)",29088,232047,2,1
"kanzi.transform.DivSufSort.trIlg(int)",28537,287614,504207,2923260
"kanzi.transform.DivSufSort$Stack.push(int, int, int, int, int)",21167,243889,482589,2539457
"kanzi.transform.DivSufSort.computeBWT(byte[ ], byte[ ], int[ ], int, int, int, int[ ], int)",20035,84152,2,1
