"Hot Spot","Self Time Difference (microseconds)","Self Time Base (microseconds)","Invocations Difference","Invocations Base"
"kanzi.transform.ROLZCodec$ROLZCodec1.findMatch(kanzi.SliceByteArray, int)",21160587,0,35421054,0
"java.lang.Thread.yield()",13166059,0,23541489,0
"kanzi.Memory$LittleEndian.readInt32(byte[ ], int)",7619007,0,80083926,0
"kanzi.transform.ROLZCodec.hash(byte[ ], int)",7551604,0,35421054,0
"kanzi.transform.ROLZCodec.getKey(byte[ ], int)",7411213,0,35421054,0
"kanzi.transform.TextCodec.isText(byte)",6859604,15240674,1417,100005616
"kanzi.util.hash.XXHash32.hash(byte[ ], int, int)",6421040,0,12,0
"kanzi.transform.TextCodec$TextCodec2.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",5665934,13464763,11,1
"kanzi.transform.ROLZCodec$ROLZCodec1.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",4420854,0,12,0
"kanzi.io.CompressedOutputStream$EncodingTask.encodeBlock(kanzi.SliceByteArray, kanzi.SliceByteArray, int, long, int, int)",4277911,32867,11,1
"kanzi.Memory$LittleEndian.readInt16(byte[ ], int)",3263436,0,35421054,0
"java.lang.Math.min(int, int)",3235909,0,35423002,0
"kanzi.transform.TextCodec.isLowerCase(byte)",3095246,7055582,1417,100005616
"kanzi.util.hash.XXHash32.round(int, int)",2463397,0,25000000,0
"java.util.concurrent.atomic.AtomicInteger.get()",1808949,0,23541516,0
"kanzi.entropy.ANSRangeEncoder.encodeChunk(byte[ ], int, int)",1503097,2831974,-730,1028
"kanzi.entropy.ANSRangeEncoder.encodeSymbol(int[ ], int, kanzi.entropy.ANSRangeEncoder$Symbol)",1274595,2462807,6434460,33678300
"java.lang.Integer.numberOfTrailingZeros(int)",485076,0,5353643,0
"kanzi.transform.TextCodec.isDelimiter(byte)",323044,1082185,-5,13861126
"kanzi.bitstream.DefaultOutputBitStream.writeBits(byte[ ], int, int)",245326,878841,-707,1029
"kanzi.transform.TextCodec$TextCodec2.emitWordIndex(byte[ ], int, int, int)",226243,1039165,-528840,12697965
"kanzi.entropy.EntropyUtils$FreqSortData.compareTo(java.lang.Object)",222584,26083,1116334,166150
"kanzi.bitstream.DefaultOutputBitStream.pushCurrent()",199877,844488,750950,5283283
"kanzi.transform.TextCodec.sameWords(byte[ ], int, byte[ ], int, int)",192565,1350314,-528840,12697965
"java.util.Collections.sort(java.util.List)",161325,23125,780,277
"kanzi.transform.TextCodec.computeStats(byte[ ], int, int, int[ ], boolean)",144974,147014,11,1
"kanzi.transform.TextCodec$TextCodec2.emitSymbols(byte[ ], int, byte[ ], int, int, int)",141702,462712,-23133,4625539
"kanzi.entropy.EntropyUtils$FreqSortData.compareTo(kanzi.entropy.EntropyUtils$FreqSortData)",105907,12966,1116334,166150
"java.lang.System.arraycopy(java.lang.Object, int, java.lang.Object, int, int)",102673,15822,586791,1818
"kanzi.Memory$BigEndian.writeLong64(byte[ ], int, long)",101699,368975,750950,5283283
"kanzi.Global.computeHistogramOrder1(byte[ ], int, int, int[ ][ ], boolean)",97181,0,48,0
"kanzi.entropy.ANSRangeEncoder.encode(byte[ ], int, int)",96863,1390,47,1
"kanzi.transform.TextCodec$TextCodec2.reset(int)",91079,30492,11,1
"kanzi.Memory$BigEndian.readLong64(byte[ ], int)",76306,397993,696478,5266221
"kanzi.Global.computeHistogramOrder0(byte[ ], int, int, int[ ], boolean)",74361,38273,-730,1028
"kanzi.entropy.ANSRangeEncoder.encodeHeader(int, int[ ], int[ ], int)",69480,18020,2330,1028
"kanzi.entropy.ANSRangeEncoder$Symbol.<init>()",66960,0,795648,0
"kanzi.transform.ROLZCodec$ROLZCodec1.emitLength(kanzi.SliceByteArray, int)",64408,0,591551,0
"kanzi.bitstream.DefaultOutputBitStream.writeBits(long, int)",63150,17816,604701,211095
"kanzi.entropy.ANSRangeEncoder.updateFrequencies(int[ ][ ], int)",61766,21152,-730,1028
"kanzi.entropy.EntropyUtils.normalizeFrequencies(int[ ], int[ ], int, int)",56728,21187,2330,1028
"kanzi.transform.TextCodec$DictEntry.<init>(byte[ ], int, int, int, int)",49579,39947,250880,524288
"kanzi.transform.ROLZCodec$ROLZCodec1.<init>(int, java.util.Map)",11240,0,12,0
"kanzi.transform.Sequence.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",9646,0,12,0
"java.io.ByteArrayOutputStream.toByteArray()",5721,0,12,0
"java.util.concurrent.ExecutorService.invokeAll(java.util.Collection)",2843,0,3,0
"kanzi.transform.ROLZCodec.<init>(java.util.Map)",2760,0,12,0
"kanzi.entropy.ANSRangeEncoder.<init>(kanzi.OutputBitStream, int, int, int)",2130,0,24,0
"kanzi.app.Kanzi.processCommandLine(java.lang.String[ ], java.util.Map)",1061,0,1,0
"java.util.ArrayList.<init>(int)",799,0,1062,0
"java.nio.file.Files.isRegularFile(java.nio.file.Path, java.nio.file.LinkOption[ ])",697,0,2,0
"java.io.PrintStream.println(java.lang.String)",664,0,14,0
"java.lang.Math.abs(int)",639,0,3277,0
"kanzi.transform.TextCodec.isUpperCase(byte)",543,0,5487,0
"kanzi.Global.log2_1024(int)",518,0,2411,0
"kanzi.bitstream.DefaultOutputBitStream.writeBit(int)",518,0,3413,0
"kanzi.Global.computeFirstOrderEntropy1024(int, int[ ])",492,0,12,0
"java.util.concurrent.ThreadPoolExecutor$Worker.run()",464,0,5,0
"java.util.Map.put(java.lang.Object, java.lang.Object)",453,0,85,0
"java.lang.String.split(java.lang.String)",372,0,3,0
"java.lang.Integer.numberOfLeadingZeros(int)",325,0,1966,0
"kanzi.transform.TextCodec.<clinit>()",317,0,1,0
"java.lang.String.equals(java.lang.Object)",314,0,372,0
"kanzi.io.CompressedOutputStream.<init>(kanzi.OutputBitStream, java.util.Map)",-37610,43035,0,1
"kanzi.transform.DivSufSort.trMedian3(int[ ], int, int, int, int)",-44027,44027,-335626,335626
"kanzi.transform.DivSufSort.ssMedian5(int, int, int, int, int, int, int)",-63508,63508,-447834,447834
"kanzi.transform.DivSufSort.ssMedian3(int, int, int, int, int)",-73526,73526,-543208,543208
"kanzi.transform.BWT.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",-74951,74951,-1,1
"kanzi.transform.DivSufSort.computeBWT(byte[ ], byte[ ], int[ ], int, int, int, int[ ], int)",-84152,84152,-1,1
"kanzi.transform.DivSufSort.ssIlg(int)",-89948,89948,-879443,879443
"kanzi.transform.DivSufSort.ssPartition(int, int, int, int)",-98096,98096,-437100,437100
"kanzi.transform.DivSufSort$TRBudget.check(int)",-109845,109845,-1121148,1121148
"kanzi.transform.DivSufSort.trPivot(int[ ], int, int, int)",-111359,111359,-535018,535018
"kanzi.transform.DivSufSort.ssPivot(int, int, int, int)",-197945,197945,-895009,895009
"kanzi.transform.DivSufSort.trSort(int, int)",-232047,232047,-1,1
"kanzi.transform.DivSufSort$Stack.push(int, int, int, int, int)",-243889,243889,-2539457,2539457
"kanzi.transform.ZRLT.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",-246319,246319,-1,1
"kanzi.transform.DivSufSort.trIlg(int)",-287614,287614,-2923260,2923260
"kanzi.transform.DivSufSort$Stack.pop()",-404963,404963,-3947293,3947293
"kanzi.transform.DivSufSort.trInsertionSort(int, int, int)",-600885,600885,-2977117,2977117
"kanzi.transform.DivSufSort.sortTypeBstar(int[ ], int[ ], int)",-683166,683166,-1,1
"kanzi.transform.DivSufSort.ssMergeBackward(int, int, int, int, int, int)",-934500,934500,-2169,2169
"kanzi.transform.SBRT.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",-956931,956931,-1,1
"kanzi.transform.DivSufSort.trPartition(int, int, int, int, int)",-1290470,1290470,-535262,535262
"kanzi.transform.DivSufSort.trIntroSort(int, int, int, int, kanzi.transform.DivSufSort$TRBudget)",-1403889,1403889,-1382349,1382349
"kanzi.transform.DivSufSort.constructBWT(int[ ], int[ ], int, int, int[ ], int)",-1683686,1683686,-1,1
"kanzi.transform.DivSufSort.ssInsertionSort(int, int, int, int)",-2221062,2221062,-1170187,1170187
"kanzi.transform.DivSufSort.ssCompare(int, int, int)",-3320133,3320133,-30272617,30272617
"kanzi.transform.DivSufSort.swapInSA(int, int)",-4841531,4841531,-62866167,62866167
"kanzi.transform.DivSufSort.ssMultiKeyIntroSort(int, int, int, int)",-7787177,7787177,-23318,23318
