"Hot Spot","Self Time Difference (microseconds)","Self Time Base (microseconds)","Invocations Difference","Invocations Base"
"kanzi.entropy.BinaryEntropyEncoder.encodeByte(byte)",84766829,0,54252894,0
"kanzi.entropy.BinaryEntropyEncoder.encodeBit(int, int)",76100931,0,434023152,0
"kanzi.entropy.CMPredictor.update(int)",38088922,0,434023152,0
"kanzi.entropy.CMPredictor.get()",36470971,0,434023152,0
"java.lang.Thread.yield()",33563093,0,64010544,0
"kanzi.transform.LZCodec$LZPCodec.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",19534380,0,24,0
"kanzi.transform.TextCodec$TextCodec1.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",18108571,0,12,0
"kanzi.transform.LZCodec.differentInts(byte[ ], int, int)",17745008,0,185454732,0
"kanzi.io.CompressedOutputStream$EncodingTask.encodeBlock(kanzi.SliceByteArray, kanzi.SliceByteArray, int, long, int, int)",10245086,32867,11,1
"kanzi.transform.TextCodec.isText(byte)",5532592,15240674,-120496,100005616
"kanzi.entropy.BinaryEntropyEncoder.encode(byte[ ], int, int)",5176180,0,12,0
"kanzi.transform.LZCodec$LZPCodec.findMatch(byte[ ], int, int, int)",4550851,0,8554814,0
"java.util.concurrent.atomic.AtomicInteger.get()",4458501,0,64010571,0
"kanzi.transform.DivSufSort.ssMultiKeyIntroSort(int, int, int, int)",3264111,7787177,37321,23318
"kanzi.transform.TextCodec.isLowerCase(byte)",2434929,7055582,-120496,100005616
"kanzi.transform.DivSufSort.swapInSA(int, int)",2169582,4841531,4635411,62866167
"kanzi.transform.DivSufSort.ssInsertionSort(int, int, int, int)",1357414,2221062,177826,1170187
"kanzi.transform.TextCodec$TextCodec1.emitWordIndex(byte[ ], int, int)",1195140,0,12255509,0
"kanzi.entropy.BinaryEntropyEncoder.flush()",1035725,0,5901164,0
"kanzi.transform.DivSufSort.ssCompare(int, int, int)",775907,3320133,1871158,30272617
"kanzi.transform.DivSufSort.trIntroSort(int, int, int, int, kanzi.transform.DivSufSort$TRBudget)",675754,1403889,450813,1382349
"kanzi.transform.TextCodec$TextCodec1.emitSymbols(byte[ ], int, byte[ ], int, int, int)",585351,0,4591938,0
"kanzi.Memory$BigEndian.writeInt32(byte[ ], int, int)",477926,0,5901164,0
"kanzi.transform.TextCodec.isDelimiter(byte)",276611,1082185,-18973,13861126
"kanzi.transform.DivSufSort.sortTypeBstar(int[ ], int[ ], int)",235344,683166,11,1
"kanzi.Global.computeHistogramOrder0(byte[ ], int, int, int[ ], boolean)",213195,38273,-1016,1028
"kanzi.transform.DivSufSort.trInsertionSort(int, int, int)",174282,600885,502341,2977117
"kanzi.transform.TextCodec.sameWords(byte[ ], int, byte[ ], int, int)",172503,1350314,-442473,12697965
"kanzi.transform.TextCodec$TextCodec1.reset(int)",166313,0,12,0
"kanzi.transform.DivSufSort$Stack.pop()",162048,404963,840902,3947293
"kanzi.transform.DivSufSort.computeBWT(byte[ ], byte[ ], int[ ], int, int, int, int[ ], int)",117067,84152,11,1
"kanzi.transform.DivSufSort.ssPivot(int, int, int, int)",97374,197945,202886,895009
"kanzi.transform.DivSufSort.trIlg(int)",97062,287614,499208,2923260
"kanzi.transform.DivSufSort.trSort(int, int)",96923,232047,11,1
"kanzi.transform.DivSufSort$Stack.push(int, int, int, int, int)",94755,243889,353228,2539457
