"Hot Spot","Self Time Difference (microseconds)","Self Time Base (microseconds)","Invocations Difference","Invocations Base"
"kanzi.transform.ROLZCodec$ROLZCodec1.findMatch(kanzi.SliceByteArray, int)",36228465,0,53049684,0
"java.lang.Thread.yield()",23538226,0,41580264,0
"kanzi.transform.ROLZCodec$ROLZCodec1.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",14866071,0,6104,0
"kanzi.transform.ROLZCodec.hash(byte[ ], int)",13657827,0,53049684,0
"kanzi.transform.ROLZCodec.getKey(byte[ ], int)",13454765,0,53049684,0
"kanzi.transform.TextCodec.isText(byte)",9262546,15240674,523156,100005616
"kanzi.transform.ROLZCodec$ROLZCodec1.<init>(int, java.util.Map)",8346643,0,6104,0
"kanzi.Memory$LittleEndian.readInt32(byte[ ], int)",7999357,0,69749260,0
"kanzi.io.CompressedOutputStream$EncodingTask.encodeBlock(kanzi.SliceByteArray, kanzi.SliceByteArray, int, long, int, int)",7550867,32867,6103,1
"kanzi.transform.TextCodec$TextCodec2.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",6490700,13464763,6103,1
"kanzi.transform.TextCodec$TextCodec2.reset(int)",6396358,30492,6087,1
"kanzi.Memory$LittleEndian.readInt16(byte[ ], int)",5934075,0,53049684,0
"java.lang.Math.min(int, int)",5893069,0,53142231,0
"kanzi.entropy.ANSRangeEncoder.encodeChunk(byte[ ], int, int)",5352086,2831974,23388,1028
"kanzi.transform.TextCodec$DictEntry.<init>(byte[ ], int, int, int, int)",4873092,39947,43115520,524288
"kanzi.entropy.ANSRangeEncoder.encodeSymbol(int[ ], int, kanzi.entropy.ANSRangeEncoder$Symbol)",4384125,2462807,23905092,33678300
"kanzi.transform.TextCodec.isLowerCase(byte)",4140516,7055582,523156,100005616
"java.util.concurrent.atomic.AtomicInteger.get()",3089819,0,41593490,0
"kanzi.bitstream.DefaultOutputBitStream.writeBits(byte[ ], int, int)",1648289,878841,35595,1029
"kanzi.entropy.EntropyUtils$FreqSortData.compareTo(java.lang.Object)",1647177,26083,6395284,166150
"kanzi.bitstream.DefaultOutputBitStream.pushCurrent()",1550957,844488,4925088,5283283
"kanzi.transform.TextCodec.computeStats(byte[ ], int, int, int[ ], boolean)",1359009,147014,6103,1
"java.util.Collections.sort(java.util.List)",1168161,23125,11780,277
"kanzi.entropy.ANSRangeEncoder.encode(byte[ ], int, int)",941901,1390,24415,1
"kanzi.entropy.EntropyUtils$FreqSortData.compareTo(kanzi.entropy.EntropyUtils$FreqSortData)",798391,12966,6395284,166150
"kanzi.Memory$BigEndian.writeLong64(byte[ ], int, long)",720440,368975,4925088,5283283
"kanzi.entropy.ANSRangeEncoder$Symbol.<init>()",698207,0,6250496,0
"kanzi.Memory$BigEndian.readLong64(byte[ ], int)",666344,397993,4608052,5266221
"java.lang.Integer.numberOfTrailingZeros(int)",511512,0,4644859,0
"kanzi.entropy.EntropyUtils.normalizeFrequencies(int[ ], int[ ], int, int)",492909,21187,23388,1028
"kanzi.bitstream.DefaultOutputBitStream.writeBits(long, int)",462079,17816,3439451,211095
"kanzi.transform.TextCodec.isDelimiter(byte)",427947,1082185,-38212,13861126
"kanzi.entropy.ANSRangeEncoder.encodeHeader(int, int[ ], int[ ], int)",405484,18020,23388,1028
"kanzi.entropy.ANSRangeEncoder.updateFrequencies(int[ ][ ], int)",370205,21152,23388,1028
"kanzi.entropy.ANSRangeEncoder$Symbol.reset(int, int, int)",309486,15874,2280353,197858
"kanzi.transform.TextCodec$TextCodec2.emitSymbols(byte[ ], int, byte[ ], int, int, int)",302216,462712,93547,4625539
"java.lang.System.arraycopy(java.lang.Object, int, java.lang.Object, int, int)",238895,15822,1062154,1818
"java.util.ArrayList.add(java.lang.Object)",166988,5382,1218892,53423
"kanzi.Global.computeHistogramOrder0(byte[ ], int, int, int[ ], boolean)",159561,38273,29492,1028
"kanzi.Global.log2_1024(int)",156978,0,702576,0
"kanzi.entropy.EntropyUtils$FreqSortData.<init>(int[ ], int)",155393,4729,1218892,53423
"kanzi.Global.computeFirstOrderEntropy1024(int, int[ ])",147103,0,6200,0
"java.util.concurrent.ThreadPoolExecutor$Worker.run()",121750,0,6,0
"kanzi.transform.ROLZCodec$ROLZCodec1.emitLength(kanzi.SliceByteArray, int)",107814,0,764536,0
"kanzi.transform.Sequence.getMaxEncodedLength(int)",43476,0,12208,0
