"Hot Spot","Self Time Difference (microseconds)","Self Time Base (microseconds)","Invocations Difference","Invocations Base"
"kanzi.entropy.TPAQPredictor.update(int)",207063090,0,514981896,0
"kanzi.entropy.BinaryEntropyEncoder.encodeByte(byte)",84362090,0,64372737,0
"kanzi.entropy.TPAQPredictor$Mixer.get(int, int, int, int, int, int, int, int)",83322406,0,514981896,0
"kanzi.entropy.BinaryEntropyEncoder.encodeBit(int, int)",75344685,0,514981896,0
"kanzi.Global.squash(int)",73691440,3011,514983480,3895
"kanzi.entropy.TPAQPredictor$Mixer.update(int)",40295784,0,514981896,0
"kanzi.entropy.TPAQPredictor.get()",34266289,0,514981896,0
"kanzi.Global.positiveOrNull(int)",32613979,0,501749924,0
"kanzi.entropy.LogisticAdaptiveProbMap.get(int, int, int)",30036812,0,412851958,0
"kanzi.entropy.TPAQPredictor.getMatchContextPred()",16564848,0,195073100,0
"kanzi.entropy.TPAQPredictor.createContext(int, int)",14970380,0,193118211,0
"java.lang.Thread.yield()",12763854,0,23731453,0
"kanzi.transform.TextCodec$TextCodec1.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",12573136,0,48,0
"kanzi.entropy.TPAQPredictor.findMatch()",10518510,0,64372737,0
"kanzi.entropy.BinaryEntropyEncoder.encode(byte[ ], int, int)",5132026,0,48,0
"kanzi.util.hash.XXHash32.hash(byte[ ], int, int)",3994851,0,48,0
"kanzi.io.CompressedOutputStream$EncodingTask.encodeBlock(kanzi.SliceByteArray, kanzi.SliceByteArray, int, long, int, int)",3816700,32867,47,1
"java.util.concurrent.atomic.AtomicInteger.get()",1672524,0,23731573,0
"kanzi.Memory$LittleEndian.readInt32(byte[ ], int)",1598906,0,25000000,0
"kanzi.util.hash.XXHash32.round(int, int)",1556310,0,25000000,0
"kanzi.entropy.BinaryEntropyEncoder.flush()",872984,0,5916626,0
"kanzi.transform.TextCodec$TextCodec1.emitWordIndex(byte[ ], int, int)",808684,0,11768906,0
"kanzi.transform.RLT.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",697746,0,48,0
"kanzi.entropy.TPAQPredictor.<init>(java.util.Map)",546582,0,48,0
"kanzi.Memory$BigEndian.writeInt32(byte[ ], int, int)",455796,0,5916626,0
"kanzi.transform.TextCodec$TextCodec1.emitSymbols(byte[ ], int, byte[ ], int, int, int)",426166,0,4651020,0
"kanzi.Global.computeHistogramOrder0(byte[ ], int, int, int[ ], boolean)",106815,38273,-932,1028
"kanzi.transform.X86Codec.isExeBlock(byte[ ], int, int, int)",105742,0,48,0
"kanzi.transform.TextCodec$TextCodec1.expandDictionary()",98341,0,96,0
"kanzi.transform.TextCodec$DictEntry.<init>(byte[ ], int, int, int, int)",61665,39947,1000448,524288
"kanzi.transform.TextCodec.isDelimiter(byte)",52321,1082185,-2027,13861126
"kanzi.transform.TextCodec$TextCodec1.reset(int)",36052,0,48,0
"kanzi.transform.TextCodec.computeStats(byte[ ], int, int, int[ ], boolean)",23054,147014,47,1
"kanzi.transform.RLT.emitRunLength(byte[ ], int, int, int, byte, byte)",11653,0,177069,0
"kanzi.entropy.TPAQPredictor$Mixer.<init>()",7700,0,96512,0
"java.io.PrintStream.println(java.lang.String)",4055,0,72,0
"java.util.concurrent.ExecutorService.invokeAll(java.util.Collection)",2785,0,24,0
"kanzi.transform.Sequence.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",2152,0,48,0
"java.util.concurrent.ThreadPoolExecutor$Worker.run()",2130,0,2,0
"kanzi.entropy.LogisticAdaptiveProbMap.<init>(int, int)",1991,0,48,0
"kanzi.Global.computeFirstOrderEntropy1024(int, int[ ])",1331,0,48,0
"kanzi.app.InfoPrinter.processEvent(kanzi.Event)",1327,0,194,0
"kanzi.app.Kanzi.processCommandLine(java.lang.String[ ], java.util.Map)",1227,0,1,0
"kanzi.Global.log2_1024(int)",1088,0,9421,0
"kanzi.transform.X86Codec.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",947,0,48,0
"java.util.Map.put(java.lang.Object, java.lang.Object)",848,0,313,0
"kanzi.app.InfoPrinter.<init>(int, kanzi.app.InfoPrinter$Type, java.io.PrintStream)",796,0,1,0
"java.nio.file.Files.isRegularFile(java.nio.file.Path, java.nio.file.LinkOption[ ])",753,0,2,0
"java.util.HashMap.<init>(java.util.Map)",570,0,48,0
"java.lang.Integer.numberOfLeadingZeros(int)",545,0,5008,0
"kanzi.transform.TextCodec.isUpperCase(byte)",542,0,5487,0
"java.lang.Long.valueOf(long)",458,0,290,0
"java.lang.Integer.valueOf(int)",449,0,681,0
"java.lang.String.equals(java.lang.Object)",408,0,602,0
"java.util.Map.getOrDefault(java.lang.Object, java.lang.Object)",397,0,434,0
"kanzi.transform.TextCodec.<clinit>()",385,0,1,0
"kanzi.Event.<init>(kanzi.Event$Type, int, long, int, boolean)",375,0,194,0
"java.util.Map.remove(java.lang.Object)",368,0,58,0
"java.lang.String.split(java.lang.String)",332,0,3,0
"java.lang.Character.valueOf(char)",321,0,1,0
"kanzi.io.CompressedOutputStream.notifyListeners(kanzi.Listener[ ], kanzi.Event)",308,0,192,0
"kanzi.Event.<init>(kanzi.Event$Type, int, long, int, boolean, long)",300,0,194,0
"java.lang.Math.min(int, int)",269,0,1887,0
"kanzi.app.Kanzi.createFileList(java.lang.String, java.util.List)",230,0,1,0
"kanzi.bitstream.DefaultOutputBitStream.close()",223,0,49,0
"java.util.Map.get(java.lang.Object)",209,0,153,0
"kanzi.io.CompressedOutputStream.<init>(kanzi.OutputBitStream, java.util.Map)",-37085,43035,0,1
"kanzi.transform.DivSufSort.trMedian3(int[ ], int, int, int, int)",-44027,44027,-335626,335626
"kanzi.transform.DivSufSort.ssMedian5(int, int, int, int, int, int, int)",-63508,63508,-447834,447834
"kanzi.transform.DivSufSort.ssMedian3(int, int, int, int, int)",-73526,73526,-543208,543208
"kanzi.transform.BWT.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",-74951,74951,-1,1
"kanzi.transform.DivSufSort.computeBWT(byte[ ], byte[ ], int[ ], int, int, int, int[ ], int)",-84152,84152,-1,1
"kanzi.transform.DivSufSort.ssIlg(int)",-89948,89948,-879443,879443
"kanzi.transform.DivSufSort.ssPartition(int, int, int, int)",-98096,98096,-437100,437100
"kanzi.transform.DivSufSort$TRBudget.check(int)",-109845,109845,-1121148,1121148
"kanzi.transform.DivSufSort.trPivot(int[ ], int, int, int)",-111359,111359,-535018,535018
"kanzi.Memory$BigEndian.writeLong64(byte[ ], int, long)",-196812,368975,-2673802,5283283
"kanzi.transform.DivSufSort.ssPivot(int, int, int, int)",-197945,197945,-895009,895009
"kanzi.Memory$BigEndian.readLong64(byte[ ], int)",-200280,397993,-2656931,5266221
"kanzi.transform.DivSufSort.trSort(int, int)",-232047,232047,-1,1
