"Hot Spot","Self Time Difference (microseconds)","Self Time Base (microseconds)","Invocations Difference","Invocations Base"
"kanzi.transform.LZCodec$LZXCodec.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",12852924,0,191,0
"kanzi.transform.LZCodec$LZXCodec.hash(byte[ ], int)",10277545,0,67988373,0
"kanzi.Memory$LittleEndian.readLong64(byte[ ], int)",4576427,0,67988373,0
"kanzi.util.hash.XXHash32.hash(byte[ ], int, int)",4105760,0,191,0
"kanzi.transform.LZCodec.differentInts(byte[ ], int, int)",3127950,0,37884303,0
"java.lang.Math.max(int, int)",2635920,0,31947747,0
"kanzi.transform.LZCodec$LZXCodec.findMatch(byte[ ], int, int, int)",2098164,0,9150461,0
"kanzi.Memory$LittleEndian.readInt32(byte[ ], int)",1650328,0,25000000,0
"kanzi.util.hash.XXHash32.round(int, int)",1612839,0,25000000,0
"java.lang.Thread.yield()",1352154,0,2501310,0
"kanzi.bitstream.DefaultOutputBitStream.writeBits(long, int)",1135691,17816,11109008,211095
"java.lang.Math.min(int, int)",1110723,0,13858866,0
"kanzi.entropy.HuffmanEncoder.encode(byte[ ], int, int)",945455,0,191,0
"kanzi.transform.LZCodec$LZXCodec.emitLiterals(byte[ ], int, byte[ ], int, int)",693266,0,3558677,0
"kanzi.bitstream.DefaultOutputBitStream.pushCurrent()",410151,844488,3438067,5283283
"kanzi.io.CompressedOutputStream$EncodingTask.encodeBlock(kanzi.SliceByteArray, kanzi.SliceByteArray, int, long, int, int)",396800,32867,190,1
"kanzi.transform.LZCodec$LZXCodec.arrayChunkCopy(byte[ ], int, byte[ ], int)",377056,0,5391682,0
"kanzi.Memory$BigEndian.writeLong64(byte[ ], int, long)",224255,368975,3438067,5283283
"java.util.concurrent.atomic.AtomicInteger.get()",177891,0,2501756,0
"kanzi.transform.LZCodec$LZXCodec.emitLength(byte[ ], int, int)",126155,0,1606505,0
"kanzi.transform.TextCodec$DictEntry.<init>(byte[ ], int, int, int, int)",109992,39947,1591296,524288
"kanzi.transform.TextCodec$TextCodec2.reset(int)",106799,30492,190,1
"kanzi.entropy.ExpGolombEncoder.encodeByte(byte)",101367,0,677301,0
"kanzi.Global.computeHistogramOrder0(byte[ ], int, int, int[ ], boolean)",83169,38273,1921,1028
"kanzi.entropy.HuffmanEncoder.updateFrequencies(int[ ])",65877,0,2758,0
"kanzi.transform.TextCodec.computeStats(byte[ ], int, int, int[ ], boolean)",52874,147014,190,1
"kanzi.transform.TextCodec$TextCodec2.expandDictionary()",37957,29214,90,1
"kanzi.bitstream.DefaultOutputBitStream.writeBit(int)",20332,0,299596,0
"java.util.Arrays.sort(int[ ], int, int)",20178,0,2758,0
"kanzi.entropy.HuffmanCommon.generateCanonicalCodes(short[ ], int[ ], int[ ], int)",14325,0,2758,0
"kanzi.entropy.HuffmanEncoder.computeInPlaceSizesPhase1(int[ ], int)",8572,0,2758,0
"java.util.concurrent.ThreadPoolExecutor$Worker.run()",7832,0,3,0
"java.util.concurrent.ExecutorService.invokeAll(java.util.Collection)",5681,0,64,0
"kanzi.entropy.HuffmanEncoder.computeCodeLengths(int[ ], int)",4559,0,2758,0
"kanzi.Global.computeFirstOrderEntropy1024(int, int[ ])",4439,0,191,0
"kanzi.Global.log2_1024(int)",3867,0,36205,0
"kanzi.transform.LZCodec.<init>(java.util.Map)",2826,0,191,0
"kanzi.entropy.HuffmanEncoder.computeInPlaceSizesPhase2(int[ ], int)",2685,0,2758,0
"kanzi.transform.Sequence.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",1644,0,191,0
"java.util.HashMap.<init>(java.util.Map)",1581,0,191,0
"java.lang.Integer.numberOfLeadingZeros(int)",1314,0,16189,0
"kanzi.entropy.HuffmanEncoder.<init>(kanzi.OutputBitStream, int)",1169,0,191,0
"kanzi.app.Kanzi.processCommandLine(java.lang.String[ ], java.util.Map)",1113,0,1,0
"java.util.Map.put(java.lang.Object, java.lang.Object)",1096,0,1171,0
