"Hot Spot","Self Time Difference (microseconds)","Self Time Base (microseconds)","Invocations Difference","Invocations Base"
"java.lang.Thread.yield()",29166359,0,37948328,0
"kanzi.transform.LZCodec$LZXCodec.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",26089222,0,3052,0
"kanzi.transform.LZCodec$LZXCodec.hash(byte[ ], int)",22680275,0,72642675,0
"kanzi.transform.TextCodec.isText(byte)",19544718,15240674,288657,100005616
"kanzi.transform.TextCodec$TextCodec2.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",14517996,13464763,3051,1
"kanzi.io.CompressedOutputStream$EncodingTask.encodeBlock(kanzi.SliceByteArray, kanzi.SliceByteArray, int, long, int, int)",11307696,32867,3051,1
"kanzi.Memory$LittleEndian.readLong64(byte[ ], int)",10639083,0,72642675,0
"kanzi.transform.TextCodec.isLowerCase(byte)",8814887,7055582,288657,100005616
"java.lang.Math.max(int, int)",6565425,0,41858909,0
"java.util.concurrent.atomic.AtomicInteger.get()",4449895,0,37954814,0
"kanzi.transform.TextCodec$TextCodec2.reset(int)",4035037,30492,3048,1
"kanzi.transform.LZCodec.differentInts(byte[ ], int, int)",3489032,0,21609266,0
"kanzi.transform.LZCodec$LZXCodec.findMatch(byte[ ], int, int, int)",3435193,0,7029622,0
"kanzi.transform.TextCodec$DictEntry.<init>(byte[ ], int, int, int, int)",2963186,39947,21331968,524288
"kanzi.bitstream.DefaultOutputBitStream.writeBits(long, int)",2669102,17816,13907549,211095
"kanzi.entropy.HuffmanEncoder.encode(byte[ ], int, int)",2274410,0,3052,0
"kanzi.bitstream.DefaultOutputBitStream.pushCurrent()",2055147,844488,5194738,5283283
"java.lang.Math.min(int, int)",1727149,0,11197170,0
"kanzi.transform.LZCodec$LZXCodec.emitLiterals(byte[ ], int, byte[ ], int, int)",1709396,0,3391312,0
"kanzi.transform.TextCodec.isDelimiter(byte)",1030284,1082185,-18460,13861126
"kanzi.transform.LZCodec$LZXCodec.arrayChunkCopy(byte[ ], int, byte[ ], int)",977276,0,6500098,0
"kanzi.Memory$BigEndian.writeLong64(byte[ ], int, long)",948561,368975,5194738,5283283
"kanzi.transform.TextCodec.computeStats(byte[ ], int, int, int[ ], boolean)",753547,147014,3051,1
"kanzi.transform.TextCodec$TextCodec2.emitSymbols(byte[ ], int, byte[ ], int, int, int)",593269,462712,125779,4625539
"kanzi.transform.TextCodec.sameWords(byte[ ], int, byte[ ], int, int)",527231,1350314,-3370091,12697965
"kanzi.bitstream.DefaultOutputBitStream.writeBits(byte[ ], int, int)",462728,878841,2023,1029
"kanzi.transform.TextCodec$TextCodec2.emitWordIndex(byte[ ], int, int, int)",447708,1039165,-3370093,12697965
"kanzi.entropy.ExpGolombEncoder.encodeByte(byte)",374491,0,1307162,0
"kanzi.transform.LZCodec$LZXCodec.emitLength(byte[ ], int, int)",279323,0,1866049,0
"kanzi.entropy.HuffmanEncoder.updateFrequencies(int[ ])",252013,0,5595,0
"kanzi.Global.computeHistogramOrder0(byte[ ], int, int, int[ ], boolean)",193015,38273,7619,1028
"kanzi.Memory$BigEndian.readLong64(byte[ ], int)",192854,397993,-390602,5266221
"java.util.concurrent.ThreadPoolExecutor$Worker.run()",76493,0,8,0
"java.util.Arrays.sort(int[ ], int, int)",76412,0,5595,0
"kanzi.Global.computeFirstOrderEntropy1024(int, int[ ])",65671,0,3052,0
"kanzi.bitstream.DefaultOutputBitStream.writeBit(int)",62817,0,499055,0
"kanzi.Global.log2_1024(int)",57743,0,407357,0
"kanzi.entropy.HuffmanCommon.generateCanonicalCodes(short[ ], int[ ], int[ ], int)",48403,0,5595,0
"kanzi.entropy.HuffmanEncoder.computeInPlaceSizesPhase1(int[ ], int)",36018,0,5595,0
"java.util.Map.put(java.lang.Object, java.lang.Object)",32596,0,18333,0
"kanzi.transform.LZCodec.<init>(java.util.Map)",32124,0,3052,0
"java.util.concurrent.ExecutorService.invokeAll(java.util.Collection)",26506,0,382,0
"java.util.Map.getOrDefault(java.lang.Object, java.lang.Object)",23198,0,21366,0
"java.lang.Integer.numberOfLeadingZeros(int)",22921,0,95140,0
"java.lang.Integer.valueOf(int)",22509,0,15269,0
"java.lang.String.toUpperCase()",20823,0,3061,0
"kanzi.entropy.HuffmanEncoder.computeCodeLengths(int[ ], int)",19312,0,5595,0
"kanzi.entropy.HuffmanEncoder.computeInPlaceSizesPhase2(int[ ], int)",15511,0,5595,0
"kanzi.transform.Sequence.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",12936,0,3052,0
"kanzi.transform.LZCodec.getMaxEncodedLength(int)",10384,0,6104,0
"java.lang.Short.valueOf(short)",6811,0,9156,0
"kanzi.transform.LZCodec$LZXCodec.<init>(java.util.Map)",6255,0,3052,0
"kanzi.io.CompressedOutputStream$EncodingTask.call()",6000,0,6104,0
"kanzi.io.CompressedOutputStream$EncodingTask._get_skipBlocks(java.util.Map)",5743,0,3052,0
"kanzi.transform.Sequence.getMaxEncodedLength(int)",5378,0,6104,0
"kanzi.Global.log2(int)",5127,0,12205,0
"kanzi.entropy.HuffmanEncoder.<init>(kanzi.OutputBitStream, int)",4881,0,3052,0
"kanzi.bitstream.DefaultOutputBitStream.close()",4777,0,3053,0
"kanzi.bitstream.DefaultOutputBitStream.<init>(java.io.OutputStream, int)",4354,0,3053,0
"java.util.HashMap.<init>(java.util.Map)",4326,0,3052,0
"kanzi.transform.TextCodec$TextCodec2.getMaxEncodedLength(int)",3445,0,12205,0
"java.lang.String.equals(java.lang.Object)",3400,0,9496,0
"kanzi.transform.TextCodec.getMaxEncodedLength(int)",2635,0,6104,0
"kanzi.transform.TextCodec.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",2530,0,3052,0
"java.lang.Boolean.valueOf(boolean)",2145,0,6110,0
"java.util.Map.containsKey(java.lang.Object)",2047,0,3053,0
"kanzi.bitstream.DefaultOutputBitStream.isClosed()",2023,0,9331,0
"kanzi.transform.LZCodec$LZXCodec.getMaxEncodedLength(int)",1879,0,9156,0
"kanzi.transform.LZCodec.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",1871,0,3052,0
"java.lang.Math.min(long, long)",1376,0,6104,0
"java.lang.Boolean.booleanValue()",1285,0,6108,0
"java.util.Map.get(java.lang.Object)",1268,0,3061,0
"kanzi.io.CompressedOutputStream.<init>(kanzi.OutputBitStream, java.util.Map)",-40748,43035,0,1
"kanzi.transform.DivSufSort.trMedian3(int[ ], int, int, int, int)",-44027,44027,-335626,335626
"kanzi.transform.DivSufSort.ssMedian5(int, int, int, int, int, int, int)",-63508,63508,-447834,447834
"kanzi.transform.DivSufSort.ssMedian3(int, int, int, int, int)",-73526,73526,-543208,543208
"kanzi.transform.BWT.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",-74951,74951,-1,1
"kanzi.transform.DivSufSort.computeBWT(byte[ ], byte[ ], int[ ], int, int, int, int[ ], int)",-84152,84152,-1,1
"kanzi.transform.DivSufSort.ssIlg(int)",-89948,89948,-879443,879443
"kanzi.transform.DivSufSort.ssPartition(int, int, int, int)",-98096,98096,-437100,437100
"kanzi.transform.DivSufSort$TRBudget.check(int)",-109845,109845,-1121148,1121148
"kanzi.transform.DivSufSort.trPivot(int[ ], int, int, int)",-111359,111359,-535018,535018
"kanzi.transform.DivSufSort.ssPivot(int, int, int, int)",-197945,197945,-895009,895009
"kanzi.transform.DivSufSort.trSort(int, int)",-232047,232047,-1,1
"kanzi.transform.DivSufSort$Stack.push(int, int, int, int, int)",-243889,243889,-2539457,2539457
"kanzi.transform.ZRLT.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",-246319,246319,-1,1
"kanzi.transform.DivSufSort.trIlg(int)",-287614,287614,-2923260,2923260
"kanzi.transform.DivSufSort$Stack.pop()",-404963,404963,-3947293,3947293
"kanzi.transform.DivSufSort.trInsertionSort(int, int, int)",-600885,600885,-2977117,2977117
"kanzi.transform.DivSufSort.sortTypeBstar(int[ ], int[ ], int)",-683166,683166,-1,1
"kanzi.transform.DivSufSort.ssMergeBackward(int, int, int, int, int, int)",-934500,934500,-2169,2169
"kanzi.transform.SBRT.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",-956931,956931,-1,1
"kanzi.transform.DivSufSort.trPartition(int, int, int, int, int)",-1290470,1290470,-535262,535262
"kanzi.transform.DivSufSort.trIntroSort(int, int, int, int, kanzi.transform.DivSufSort$TRBudget)",-1403889,1403889,-1382349,1382349
"kanzi.transform.DivSufSort.constructBWT(int[ ], int[ ], int, int, int[ ], int)",-1683686,1683686,-1,1
"kanzi.transform.DivSufSort.ssInsertionSort(int, int, int, int)",-2221062,2221062,-1170187,1170187
"kanzi.entropy.ANSRangeEncoder.encodeSymbol(int[ ], int, kanzi.entropy.ANSRangeEncoder$Symbol)",-2462807,2462807,-33678300,33678300
"kanzi.entropy.ANSRangeEncoder.encodeChunk(byte[ ], int, int)",-2831974,2831974,-1028,1028
"kanzi.transform.DivSufSort.ssCompare(int, int, int)",-3320133,3320133,-30272617,30272617
"kanzi.transform.DivSufSort.swapInSA(int, int)",-4841531,4841531,-62866167,62866167
"kanzi.transform.DivSufSort.ssMultiKeyIntroSort(int, int, int, int)",-7787177,7787177,-23318,23318
